"Status","Year","Region_ITL3","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bristol, City of","Department for Transport (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Department for Work and Pensions (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","850","740","26080","27570"
"In post","2021","Bristol, City of","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","300","280","35290","31770"
"In post","2021","Bristol, City of","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","80","80","39360","36780"
"In post","2021","Bristol, City of","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Government Legal Department","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Government Property Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Health and Safety Executive","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","46980","46320"
"In post","2021","Bristol, City of","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","240","220","23270","20650"
"In post","2021","Bristol, City of","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","510","480","28340","25380"
"In post","2021","Bristol, City of","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","1290","1220","35180","31810"
"In post","2021","Bristol, City of","Home Office (incl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Insolvency Service","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","[c]","[c]"
"In post","2021","Bristol, City of","Institute for Apprenticeships and Technical Education","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","60","60","25430","22570"
"In post","2021","Bristol, City of","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","70","60","42060","38160"
"In post","2021","Bristol, City of","Ministry of Justice (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Office for Standards in Education, Children's Services and Skills","Gloucestershire, Wiltshire and Bath/Bristol area","280","270","43010","35010"
"In post","2021","Bristol, City of","Office of Rail and Road","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","810","740","43430","42050"
"In post","2021","Bristol, City of","Public Health England","Gloucestershire, Wiltshire and Bath/Bristol area","360","320","40130","34660"
"In post","2021","Bristol, City of","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","30","30","[c]","[c]"
"In post","2021","Bristol, City of","Valuation Office Agency","Gloucestershire, Wiltshire and Bath/Bristol area","110","90","35950","32100"
"In post","2021","Bristol, City of","Vehicle Certification Agency","Gloucestershire, Wiltshire and Bath/Bristol area","130","120","33750","28980"
"In post","2021","Bromley","Department for Work and Pensions (excl. agencies)","Outer London - South","280","260","31150","31060"
"In post","2021","Bromley","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","HM Courts and Tribunals Service","Outer London - South","140","130","25280","22450"
"In post","2021","Bromley","HM Prison and Probation Service","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","National Crime Agency","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Cabinet Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Defence Science and Technology Laboratory","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Department for Work and Pensions (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","210","190","27760","27570"
"In post","2021","Buckinghamshire CC","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","HM Courts and Tribunals Service","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","690","650","31240","30400"
"In post","2021","Buckinghamshire CC","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","720","700","34150","32120"
"In post","2021","Buckinghamshire CC","Ministry of Justice (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Animal and Plant Health Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Crown Office and Procurator Fiscal Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Department for Work and Pensions (excl. agencies)","Highlands and Islands","50","50","27230","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Forestry and Land Scotland","Highlands and Islands","50","50","28720","27320"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Ministry of Defence (excl. agencies)","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Courts and Tribunals Service","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Forestry","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Scottish Government (excl. agencies)","Highlands and Islands","40","40","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Submarine Delivery Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Department for Work and Pensions (excl. agencies)","West Yorkshire","730","650","27080","27570"
"In post","2021","Calderdale and Kirklees","Driver and Vehicle Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","HM Courts and Tribunals Service","West Yorkshire","50","40","23840","20100"
"In post","2021","Calderdale and Kirklees","HM Prison and Probation Service","West Yorkshire","110","100","28420","28200"
"In post","2021","Calderdale and Kirklees","HM Revenue and Customs (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Ministry of Justice (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Calderdale and Kirklees","Valuation Office Agency","West Yorkshire","120","110","26250","21100"
"In post","2021","Cambridgeshire CC","Animal and Plant Health Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Cabinet Office (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Crown Prosecution Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Defence Equipment and Support","East Anglia","50","50","35010","34370"
"In post","2021","Cambridgeshire CC","Defence Science and Technology Laboratory","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Business, Energy and Industrial Strategy (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Education (excl. agencies)","East Anglia","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","40","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for International Trade","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Transport (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Department for Work and Pensions (excl. agencies)","East Anglia","230","220","28320","27570"
"In post","2021","Cambridgeshire CC","Driver and Vehicle Standards Agency","East Anglia","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Education and Skills Funding Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Government Internal Audit Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","HM Courts and Tribunals Service","East Anglia","70","60","22670","19930"
"In post","2021","Cambridgeshire CC","HM Prison and Probation Service","East Anglia","1210","1140","29830","29810"
"In post","2021","Cambridgeshire CC","Home Office (incl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Insolvency Service","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Legal Aid Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Met Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Ministry of Defence (excl. agencies)","East Anglia","1040","1020","34360","33300"
"In post","2021","Cambridgeshire CC","Ministry of Housing, Communities and Local Government (excl. agencies)","East Anglia","30","30","[c]","[c]"
"In post","2021","Cambridgeshire CC","Ministry of Justice (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Office for Standards in Education, Children's Services and Skills","East Anglia","100","100","62230","64500"
"In post","2021","Cambridgeshire CC","Public Health England","East Anglia","310","280","42540","34620"
"In post","2021","Cambridgeshire CC","Rural Payments Agency","East Anglia","40","40","[c]","[c]"
"In post","2021","Cambridgeshire CC","UK Hydrographic Office","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Cambridgeshire CC","Valuation Office Agency","East Anglia","50","40","[c]","[c]"
"In post","2021","Camden and City of London","Cabinet Office (excl. agencies)","Inner London - West","100","90","54190","54700"
"In post","2021","Camden and City of London","Crown Prosecution Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Debt Management Office","Inner London - West","110","110","58680","51550"
"In post","2021","Camden and City of London","Defence Equipment and Support","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Department for Work and Pensions (excl. agencies)","Inner London - West","70","70","30980","31060"
"In post","2021","Camden and City of London","Government Actuary's Department","Inner London - West","200","190","64910","57250"
"In post","2021","Camden and City of London","Government Legal Department","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","HM Courts and Tribunals Service","Inner London - West","860","830","26190","23500"
"In post","2021","Camden and City of London","HM Prison and Probation Service","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","HM Revenue and Customs (excl. agencies)","Inner London - West","1510","1450","38460","36160"
"In post","2021","Camden and City of London","Home Office (incl. agencies)","Inner London - West","340","330","34220","30600"
"In post","2021","Camden and City of London","Legal Aid Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Camden and City of London","Ministry of Defence (excl. agencies)","Inner London - West","120","120","34730","30750"
"In post","2021","Camden and City of London","Ministry of Justice (excl. agencies)","Inner London - West","130","130","37770","31780"
"In post","2021","Camden and City of London","National Infrastructure Commission","Inner London - West","40","40","[c]","[c]"
"In post","2021","Camden and City of London","Scottish Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
