"Status","Year","Region_ITL3","Parent_department","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bedford","Department for Work and Pensions","30-39","40","30","[c]","[c]"
"In post","2021","Bedford","Department for Work and Pensions","40-49","50","50","32920","27570"
"In post","2021","Bedford","Department for Work and Pensions","50-59","90","80","33340","28550"
"In post","2021","Bedford","Department for Work and Pensions","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Food Standards Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Home Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Home Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Home Office","40-49","40","40","[c]","[c]"
"In post","2021","Bedford","Home Office","50-59","40","40","[c]","[c]"
"In post","2021","Bedford","Home Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Ministry of Justice","20-29","120","120","27380","29920"
"In post","2021","Bedford","Ministry of Justice","30-39","90","90","27870","28330"
"In post","2021","Bedford","Ministry of Justice","40-49","80","80","30180","30400"
"In post","2021","Bedford","Ministry of Justice","50-59","80","80","33440","29920"
"In post","2021","Bedford","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Competition and Markets Authority","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Competition and Markets Authority","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Digital, Culture, Media and Sport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Digital, Culture, Media and Sport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Department for Work and Pensions","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Food Standards Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Food Standards Agency","30-39","40","30","[c]","[c]"
"In post","2021","Belfast","Food Standards Agency","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Food Standards Agency","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Food Standards Agency","65+","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","HM Revenue and Customs","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","HM Revenue and Customs","20-29","300","290","22820","20140"
"In post","2021","Belfast","HM Revenue and Customs","30-39","520","500","28210","25560"
"In post","2021","Belfast","HM Revenue and Customs","40-49","510","470","28790","25560"
"In post","2021","Belfast","HM Revenue and Customs","50-59","520","480","31700","28130"
"In post","2021","Belfast","HM Revenue and Customs","60-64","110","80","29160","28130"
"In post","2021","Belfast","HM Revenue and Customs","65+","30","20","[c]","[c]"
"In post","2021","Belfast","Home Office","20-29","60","60","22840","21430"
"In post","2021","Belfast","Home Office","30-39","120","110","23600","21430"
"In post","2021","Belfast","Home Office","40-49","130","120","25920","25040"
"In post","2021","Belfast","Home Office","50-59","100","90","27820","25580"
"In post","2021","Belfast","Home Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Ministry of Defence","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Ministry of Defence","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Ministry of Defence","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Ministry of Defence","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Ministry of Defence","65+","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","National Crime Agency","40-49","30","30","[c]","[c]"
"In post","2021","Belfast","National Crime Agency","50-59","50","50","41160","39340"
"In post","2021","Belfast","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Attorney General's Departments","30-39","30","30","[c]","[c]"
"In post","2021","Berkshire","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Attorney General's Departments","50-59","40","30","[c]","[c]"
"In post","2021","Berkshire","Attorney General's Departments","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Cabinet Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Cabinet Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Cabinet Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Cabinet Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Business, Energy and Industrial Strategy","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","30-39","60","60","34270","30990"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","40-49","120","110","35390","31040"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","50-59","120","120","37570","32830"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","60-64","40","40","[c]","[c]"
"In post","2021","Berkshire","Department for Environment, Food and Rural Affairs","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for International Trade","20-29","40","40","[c]","[c]"
"In post","2021","Berkshire","Department for International Trade","30-39","30","30","[c]","[c]"
"In post","2021","Berkshire","Department for International Trade","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for International Trade","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for International Trade","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Transport","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Transport","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Work and Pensions","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department for Work and Pensions","20-29","60","60","28420","29290"
"In post","2021","Berkshire","Department for Work and Pensions","30-39","80","70","29380","29290"
"In post","2021","Berkshire","Department for Work and Pensions","40-49","110","100","29060","29290"
"In post","2021","Berkshire","Department for Work and Pensions","50-59","140","130","29930","29290"
"In post","2021","Berkshire","Department for Work and Pensions","60-64","50","40","[c]","[c]"
"In post","2021","Berkshire","Department for Work and Pensions","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department of Health and Social Care","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department of Health and Social Care","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department of Health and Social Care","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Department of Health and Social Care","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Revenue and Customs","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Revenue and Customs","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Revenue and Customs","40-49","50","50","36680","31870"
"In post","2021","Berkshire","HM Revenue and Customs","50-59","160","150","35170","32520"
"In post","2021","Berkshire","HM Revenue and Customs","60-64","40","30","[c]","[c]"
"In post","2021","Berkshire","HM Revenue and Customs","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Treasury","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Treasury","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","HM Treasury","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Home Office","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Ministry of Defence","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Ministry of Defence","20-29","200","200","28280","26610"
"In post","2021","Berkshire","Ministry of Defence","30-39","270","270","35580","37160"
"In post","2021","Berkshire","Ministry of Defence","40-49","200","200","37180","41020"
"In post","2021","Berkshire","Ministry of Defence","50-59","250","250","36640","39070"
"In post","2021","Berkshire","Ministry of Defence","60-64","70","60","31580","30200"
"In post","2021","Berkshire","Ministry of Defence","65+","30","30","[c]","[c]"
"In post","2021","Berkshire","Ministry of Justice","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Ministry of Justice","20-29","50","40","[c]","[c]"
"In post","2021","Berkshire","Ministry of Justice","30-39","70","60","28820","29400"
"In post","2021","Berkshire","Ministry of Justice","40-49","70","60","29620","24800"
"In post","2021","Berkshire","Ministry of Justice","50-59","60","60","28990","22680"
"In post","2021","Berkshire","Ministry of Justice","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Ministry of Justice","65+","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","National Crime Agency","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","National Crime Agency","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","National Crime Agency","40-49","30","30","[c]","[c]"
"In post","2021","Berkshire","National Crime Agency","50-59","40","40","[c]","[c]"
"In post","2021","Berkshire","National Crime Agency","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Attorney General's Departments","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Attorney General's Departments","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Attorney General's Departments","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Attorney General's Departments","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Department for Transport","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Department for Transport","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Department for Transport","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Department for Transport","50-59","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Department for Transport","60-64","[c]","[c]","[c]","[c]"
