"Status","Year","Ethnicity","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Heterosexual / straight","60","60","46760","41940"
"In post","2021","Chinese","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Heterosexual / straight","120","120","33690","29570"
"In post","2021","Chinese","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Revenue and Customs","Unknown","40","40","[c]","[c]"
"In post","2021","Chinese","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office","Heterosexual / straight","130","120","31470","28670"
"In post","2021","Chinese","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Heterosexual / straight","70","70","33960","30750"
"In post","2021","Chinese","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Heterosexual / straight","110","110","31510","26810"
"In post","2021","Chinese","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office for Standards in Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Other Cabinet Office Agencies","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scotland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","The National Archives","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","The National Archives","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","UK Supreme Court","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","United Kingdom Statistics Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Wales Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Welsh Government","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Heterosexual / straight","220","210","46000","50520"
"In post","2021","Mixed","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Attorney General's Departments","Unknown","30","30","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Heterosexual / straight","150","150","46320","40250"
"In post","2021","Mixed","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Chancellor's other departments","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","190","190","45320","40470"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","LGBO","40","40","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Business, Energy and Industrial Strategy","Unknown","40","40","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Heterosexual / straight","60","60","44140","40570"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Heterosexual / straight","160","150","41950","40230"
"In post","2021","Mixed","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Heterosexual / straight","150","140","38360","33790"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Heterosexual / straight","70","70","46800","43600"
"In post","2021","Mixed","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Heterosexual / straight","160","150","36040","33350"
"In post","2021","Mixed","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department for Work and Pensions","Heterosexual / straight","1200","1120","28380","27570"
"In post","2021","Mixed","Department for Work and Pensions","LGBO","150","150","29580","27570"
"In post","2021","Mixed","Department for Work and Pensions","Undeclared","110","100","28700","27570"
"In post","2021","Mixed","Department for Work and Pensions","Unknown","180","160","27110","27570"
"In post","2021","Mixed","Department of Health and Social Care","Heterosexual / straight","240","230","40790","37500"
"In post","2021","Mixed","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Department of Health and Social Care","Unknown","40","30","[c]","[c]"
"In post","2021","Mixed","ESTYN","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","ESTYN","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Heterosexual / straight","220","210","45990","39560"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Heterosexual / straight","50","50","29240","27130"
"In post","2021","Mixed","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","HM Revenue and Customs","Heterosexual / straight","540","510","34000","31810"
"In post","2021","Mixed","HM Revenue and Customs","LGBO","60","60","34110","29570"
"In post","2021","Mixed","HM Revenue and Customs","Undeclared","60","50","33530","30190"
"In post","2021","Mixed","HM Revenue and Customs","Unknown","90","90","32820","31290"
