"Status","Year","Region_ITL1","Age","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Wales","40-49","Estyn","30","30","[c]","[c]"
"In post","2022","Wales","40-49","Food Standards Agency","30","30","[c]","[c]"
"In post","2022","Wales","40-49","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","HM Courts and Tribunals Service","220","210","25990","20970"
"In post","2022","Wales","40-49","HM Land Registry","130","120","31010","27130"
"In post","2022","Wales","40-49","HM Prison and Probation Service","690","660","32290","30140"
"In post","2022","Wales","40-49","HM Revenue and Customs (excl. agencies)","790","750","33250","33080"
"In post","2022","Wales","40-49","Home Office","200","190","29940","25770"
"In post","2022","Wales","40-49","Intellectual Property Office","450","430","43170","41020"
"In post","2022","Wales","40-49","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Maritime and Coastguard Agency","30","30","[c]","[c]"
"In post","2022","Wales","40-49","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Ministry of Defence (excl. agencies)","150","140","28030","22750"
"In post","2022","Wales","40-49","Ministry of Justice (excl. agencies)","50","50","42240","36050"
"In post","2022","Wales","40-49","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","40-49","UK Statistics Authority","660","620","39580","36840"
"In post","2022","Wales","40-49","Valuation Office Agency","60","60","38470","33590"
"In post","2022","Wales","40-49","Welsh Government (excl. agencies)","1760","1670","44470","40100"
"In post","2022","Wales","40-49","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Animal and Plant Health Agency","70","60","28410","25100"
"In post","2022","Wales","50-59","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Companies House","300","280","32760","27460"
"In post","2022","Wales","50-59","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Crown Commercial Service","30","30","[c]","[c]"
"In post","2022","Wales","50-59","Crown Prosecution Service","150","140","43060","45080"
"In post","2022","Wales","50-59","Defence Electronics and Components Agency","170","170","32940","30790"
"In post","2022","Wales","50-59","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Department for Work and Pensions (excl. agencies)","1820","1660","26510","27570"
"In post","2022","Wales","50-59","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Driver and Vehicle Licensing Agency","1400","1260","28270","21840"
"In post","2022","Wales","50-59","Driver and Vehicle Standards Agency","150","150","30690","26780"
"In post","2022","Wales","50-59","Estyn","40","40","[c]","[c]"
"In post","2022","Wales","50-59","Food Standards Agency","40","40","[c]","[c]"
"In post","2022","Wales","50-59","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Health and Safety Executive","40","40","[c]","[c]"
"In post","2022","Wales","50-59","HM Courts and Tribunals Service","300","280","26960","20970"
"In post","2022","Wales","50-59","HM Land Registry","250","220","31140","27130"
"In post","2022","Wales","50-59","HM Prison and Probation Service","710","670","32030","31420"
"In post","2022","Wales","50-59","HM Revenue and Customs (excl. agencies)","1000","920","31040","26820"
"In post","2022","Wales","50-59","Home Office","210","190","29380","25580"
"In post","2022","Wales","50-59","Intellectual Property Office","350","330","42060","40310"
"In post","2022","Wales","50-59","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Ministry of Defence (excl. agencies)","310","310","25590","21830"
"In post","2022","Wales","50-59","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Wales","50-59","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","50-59","UK Statistics Authority","510","490","38460","36840"
"In post","2022","Wales","50-59","Valuation Office Agency","80","80","40830","38250"
"In post","2022","Wales","50-59","Welsh Government (excl. agencies)","1710","1640","45640","41980"
"In post","2022","Wales","50-59","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Companies House","110","90","27610","22740"
"In post","2022","Wales","60-64","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Defence Electronics and Components Agency","50","50","28210","29470"
"In post","2022","Wales","60-64","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Department for Work and Pensions (excl. agencies)","610","460","25600","27570"
"In post","2022","Wales","60-64","Driver and Vehicle Licensing Agency","570","410","25790","21840"
"In post","2022","Wales","60-64","Driver and Vehicle Standards Agency","60","50","29340","26780"
"In post","2022","Wales","60-64","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","HM Courts and Tribunals Service","100","90","24790","20970"
"In post","2022","Wales","60-64","HM Land Registry","90","60","31230","33840"
"In post","2022","Wales","60-64","HM Prison and Probation Service","210","160","31010","31650"
"In post","2022","Wales","60-64","HM Revenue and Customs (excl. agencies)","280","210","28910","26820"
"In post","2022","Wales","60-64","Home Office","40","30","[c]","[c]"
"In post","2022","Wales","60-64","Intellectual Property Office","70","60","36980","28750"
"In post","2022","Wales","60-64","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Ministry of Defence (excl. agencies)","140","140","25630","21380"
"In post","2022","Wales","60-64","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","UK Statistics Authority","120","100","32870","28220"
"In post","2022","Wales","60-64","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","60-64","Welsh Government (excl. agencies)","430","370","43720","38160"
"In post","2022","Wales","60-64","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Companies House","30","20","[c]","[c]"
"In post","2022","Wales","65+","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Department for Work and Pensions (excl. agencies)","160","110","24840","25370"
"In post","2022","Wales","65+","Driver and Vehicle Licensing Agency","160","100","23890","21840"
"In post","2022","Wales","65+","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Estyn","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","HM Courts and Tribunals Service","40","30","[c]","[c]"
"In post","2022","Wales","65+","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","HM Prison and Probation Service","60","40","29800","31650"
"In post","2022","Wales","65+","HM Revenue and Customs (excl. agencies)","90","60","27200","26820"
"In post","2022","Wales","65+","Home Office","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Intellectual Property Office","30","20","[c]","[c]"
"In post","2022","Wales","65+","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Ministry of Defence (excl. agencies)","50","40","[c]","[c]"
"In post","2022","Wales","65+","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","UK Statistics Authority","40","30","[c]","[c]"
"In post","2022","Wales","65+","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Wales","65+","Welsh Government (excl. agencies)","190","150","41190","38160"
"In post","2022","Wales","65+","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
