"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Digital, Data and Technology","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Glasgow City","140","140","37450","33300"
"In post","2021","Digital, Data and Technology","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Greater Manchester South West","200","200","42730","38630"
"In post","2021","Digital, Data and Technology","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hertfordshire","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Hounslow and Richmond upon Thames","110","110","39330","37150"
"In post","2021","Digital, Data and Technology","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lambeth","130","130","46890","41970"
"In post","2021","Digital, Data and Technology","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leeds","120","110","37570","33990"
"In post","2021","Digital, Data and Technology","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Leicestershire CC and Rutland","60","60","34160","30560"
"In post","2021","Digital, Data and Technology","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lincolnshire","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Liverpool","140","130","41660","38600"
"In post","2021","Digital, Data and Technology","Manchester","250","240","39010","36500"
"In post","2021","Digital, Data and Technology","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Mid Lancashire","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Milton Keynes","110","110","44170","40670"
"In post","2021","Digital, Data and Technology","Monmouthshire and Newport","630","620","41540","38420"
"In post","2021","Digital, Data and Technology","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Norwich and East Norfolk","50","50","[c]","[c]"
"In post","2021","Digital, Data and Technology","Nottingham","170","160","38910","36000"
"In post","2021","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Peterborough","40","40","[c]","[c]"
"In post","2021","Digital, Data and Technology","Plymouth","530","500","38030","38450"
"In post","2021","Digital, Data and Technology","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Sefton","210","200","37260","34500"
"In post","2021","Digital, Data and Technology","Sheffield","380","370","44180","42100"
"In post","2021","Digital, Data and Technology","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Somerset","210","210","38460","35340"
"In post","2021","Digital, Data and Technology","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South Hampshire","170","160","39550","36030"
"In post","2021","Digital, Data and Technology","South Lanarkshire","210","200","40370","38630"
"In post","2021","Digital, Data and Technology","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Southampton","90","80","39360","34040"
"In post","2021","Digital, Data and Technology","Southend-on-Sea","260","240","37660","35000"
"In post","2021","Digital, Data and Technology","Staffordshire CC","30","30","[c]","[c]"
"In post","2021","Digital, Data and Technology","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Swansea","860","840","39160","35860"
"In post","2021","Digital, Data and Technology","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Telford and Wrekin","240","230","44610","38630"
"In post","2021","Digital, Data and Technology","Torbay","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Tower Hamlets","480","480","50830","46160"
"In post","2021","Digital, Data and Technology","Tyneside","540","520","39830","38630"
"In post","2021","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Wakefield","50","50","37230","34460"
"In post","2021","Digital, Data and Technology","Walsall","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Warrington","120","120","41950","41700"
"In post","2021","Digital, Data and Technology","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","West Sussex (South West)","120","120","37590","32460"
"In post","2021","Digital, Data and Technology","Westminster","1740","1710","50110","46550"
"In post","2021","Digital, Data and Technology","Wiltshire","300","300","38870","37320"
"In post","2021","Digital, Data and Technology","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Digital, Data and Technology","Worcestershire","60","50","42480","35900"
"In post","2021","Digital, Data and Technology","York","130","130","41240","38260"
"In post","2021","Economics","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2021","Economics","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Economics","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Croydon","30","30","[c]","[c]"
"In post","2021","Economics","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Monmouthshire and Newport","120","120","35890","29540"
"In post","2021","Economics","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Overseas","40","40","[c]","[c]"
"In post","2021","Economics","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Tower Hamlets","200","200","55350","55860"
"In post","2021","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Economics","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Economics","Westminster","1510","1480","46490","42020"
"In post","2021","Economics","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Economics","York","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Barnet","40","40","[c]","[c]"
"In post","2021","Finance","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","790","760","40440","38150"
"In post","2021","Finance","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Berkshire","50","50","[c]","[c]"
"In post","2021","Finance","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Birmingham","100","90","44610","41060"
"In post","2021","Finance","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bradford","210","170","24290","21440"
"In post","2021","Finance","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Bristol, City of","130","130","41290","36970"
"In post","2021","Finance","Buckinghamshire CC","130","130","38670","35300"
"In post","2021","Finance","Cambridgeshire CC","50","50","[c]","[c]"
"In post","2021","Finance","Camden and City of London","50","50","[c]","[c]"
"In post","2021","Finance","Cardiff and Vale of Glamorgan","280","260","39820","37410"
"In post","2021","Finance","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Central Hampshire","180","180","38440","33300"
"In post","2021","Finance","Central Valleys","90","80","40440","35840"
"In post","2021","Finance","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","City of Edinburgh","90","90","35990","33270"
"In post","2021","Finance","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Coventry","220","210","39790","36960"
"In post","2021","Finance","Croydon","220","210","46980","42170"
"In post","2021","Finance","Darlington","100","100","38250","36500"
"In post","2021","Finance","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Devon CC","60","60","42770","39650"
"In post","2021","Finance","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Finance","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Glasgow City","50","50","35040","31350"
"In post","2021","Finance","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Greater Manchester South West","50","50","37150","33870"
"In post","2021","Finance","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Finance","Heart of Essex","[c]","[c]","[c]","[c]"
