"Status","Year","Region_ITL3","Region_ITL1","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Tax","60","60","20140","20140"
"New entrant CS","2021","Bradford","Yorkshire and The Humber","Unknown","150","150","26010","27570"
"New entrant CS","2021","Breckland and South Norfolk","East of England","Operational Delivery","50","50","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Breckland and South Norfolk","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brent","London","Unknown","120","120","30250","31060"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Wales","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bridgend and Neath Port Talbot","Wales","Unknown","50","50","23990","21010"
"New entrant CS","2021","Brighton and Hove","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","South East (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","South East (England)","Operational Delivery","40","40","[c]","[c]"
"New entrant CS","2021","Brighton and Hove","South East (England)","Unknown","100","100","26460","27570"
"New entrant CS","2021","Bristol, City of","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Digital, Data and Technology","100","90","37470","36200"
"New entrant CS","2021","Bristol, City of","South West (England)","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Operational Delivery","300","280","24100","21270"
"New entrant CS","2021","Bristol, City of","South West (England)","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Policy","110","100","33650","30190"
"New entrant CS","2021","Bristol, City of","South West (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Science and Engineering","50","40","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bristol, City of","South West (England)","Unknown","180","170","26410","27570"
"New entrant CS","2021","Bromley","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Bromley","London","Unknown","90","90","29370","31060"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Operational Delivery","70","70","24360","24020"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Buckinghamshire CC","South East (England)","Unknown","100","100","28930","27570"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Caithness and Sutherland and Ross and Cromarty","Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Calderdale and Kirklees","Yorkshire and The Humber","Unknown","120","120","26750","27570"
"New entrant CS","2021","Cambridgeshire CC","East of England","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Operational Delivery","150","140","26780","24920"
"New entrant CS","2021","Cambridgeshire CC","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cambridgeshire CC","East of England","Unknown","90","90","27190","27570"
"New entrant CS","2021","Camden and City of London","London","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Operational Delivery","200","200","24650","22680"
"New entrant CS","2021","Camden and City of London","London","Other","40","40","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Camden and City of London","London","Unknown","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Operational Delivery","270","270","22340","20880"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Policy","30","30","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Tax","240","230","21660","20140"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Unknown","170","160","25460","27570"
"New entrant CS","2021","Cardiff and Vale of Glamorgan","Wales","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Causeway Coast and Glens","Northern Ireland","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Bedfordshire","East of England","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Central Hampshire","South East (England)","Operational Delivery","80","80","26350","24920"
