"Status","Year","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","United Kingdom Statistics Authority","South East (England)","160","110","24090","19520"
"Leaver CS","2021","United Kingdom Statistics Authority","Wales","130","120","32960","29540"
"Leaver CS","2021","Wales Office","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Wales Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Welsh Government","Wales","140","130","43150","37410"
"Leaver CS","2022","Attorney General's Departments","East Midlands (England)","40","30","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","London","360","330","47870","51250"
"Leaver CS","2022","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","South East (England)","50","50","39050","31560"
"Leaver CS","2022","Attorney General's Departments","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Attorney General's Departments","Yorkshire and The Humber","50","40","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","London","500","490","52400","54700"
"Leaver CS","2022","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","North West (England)","50","40","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Unknown","90","90","51210","42750"
"Leaver CS","2022","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Cabinet Office","Yorkshire and The Humber","60","60","36340","29250"
"Leaver CS","2022","Chancellor's other departments","London","50","50","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Chancellor's other departments","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","London","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Charity Commission","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Charity Commission","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","London","90","90","53200","54190"
"Leaver CS","2022","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Competition and Markets Authority","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","London","340","330","46420","40140"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","South West (England)","160","150","34390","34080"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Wales","160","140","32000","25100"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","West Midlands (England)","30","30","[c]","[c]"
"Leaver CS","2022","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","London","150","140","42480","36520"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","London","180","180","43890","37280"
"Leaver CS","2022","Department for Education","North East (England)","30","30","[c]","[c]"
"Leaver CS","2022","Department for Education","North West (England)","70","70","38350","36500"
"Leaver CS","2022","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Education","West Midlands (England)","70","70","43180","37100"
"Leaver CS","2022","Department for Education","Yorkshire and The Humber","60","60","40720","36640"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","East of England","80","70","33280","30220"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","London","240","230","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","North West (England)","100","90","26240","21300"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South East (England)","130","120","33320","25320"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","South West (England)","120","110","28140","24920"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Wales","30","30","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","West Midlands (England)","50","50","[c]","[c]"
"Leaver CS","2022","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","90","80","25670","24920"
"Leaver CS","2022","Department for International Trade","London","200","200","[c]","[c]"
"Leaver CS","2022","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","East of England","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","London","130","130","45330","40000"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South East (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","South West (England)","60","60","37260","32780"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","East Midlands (England)","60","60","33380","26780"
"Leaver CS","2022","Department for Transport","East of England","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","London","250","230","42830","36880"
"Leaver CS","2022","Department for Transport","North East (England)","40","30","[c]","[c]"
"Leaver CS","2022","Department for Transport","North West (England)","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department for Transport","Scotland","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","South East (England)","180","160","34010","28090"
"Leaver CS","2022","Department for Transport","South West (England)","70","60","30360","26780"
"Leaver CS","2022","Department for Transport","Unknown","420","340","24530","21840"
"Leaver CS","2022","Department for Transport","Wales","60","50","28110","26780"
"Leaver CS","2022","Department for Transport","West Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Department for Transport","Yorkshire and The Humber","50","50","31450","26780"
"Leaver CS","2022","Department for Work and Pensions","East Midlands (England)","540","480","26150","27570"
"Leaver CS","2022","Department for Work and Pensions","East of England","580","520","27480","27570"
"Leaver CS","2022","Department for Work and Pensions","London","1070","1000","32380","31060"
"Leaver CS","2022","Department for Work and Pensions","North East (England)","890","770","26080","21260"
"Leaver CS","2022","Department for Work and Pensions","North West (England)","1590","1400","26870","26120"
"Leaver CS","2022","Department for Work and Pensions","Scotland","820","700","25290","24980"
"Leaver CS","2022","Department for Work and Pensions","South East (England)","780","690","27350","27570"
"Leaver CS","2022","Department for Work and Pensions","South West (England)","540","460","25630","27570"
"Leaver CS","2022","Department for Work and Pensions","Unknown","80","80","30280","27570"
"Leaver CS","2022","Department for Work and Pensions","Wales","430","360","25330","21260"
"Leaver CS","2022","Department for Work and Pensions","West Midlands (England)","650","550","25950","27570"
"Leaver CS","2022","Department for Work and Pensions","Yorkshire and The Humber","900","790","28260","27570"
"Leaver CS","2022","Department of Health and Social Care","East Midlands (England)","40","40","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","East of England","220","200","42490","38200"
"Leaver CS","2022","Department of Health and Social Care","London","1790","1310","45180","40070"
"Leaver CS","2022","Department of Health and Social Care","North East (England)","110","100","42140","36940"
"Leaver CS","2022","Department of Health and Social Care","North West (England)","110","90","42340","37470"
"Leaver CS","2022","Department of Health and Social Care","South East (England)","100","80","49470","41210"
"Leaver CS","2022","Department of Health and Social Care","South West (England)","230","210","35010","28590"
"Leaver CS","2022","Department of Health and Social Care","Unknown","90","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Department of Health and Social Care","West Midlands (England)","130","110","43800","37330"
"Leaver CS","2022","Department of Health and Social Care","Yorkshire and The Humber","390","260","35180","29250"
"Leaver CS","2022","Estyn","Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Estyn","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Food Standards Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
