"Status","Year","Responsibility_level","Region_ITL3","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","G6/G7","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","G6/G7","York","North Yorkshire","40","40","[c]","[c]"
"New entrant CS","2021","SCS","Aberdeen City and Aberdeenshire","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Belfast","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Birmingham","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","City of Edinburgh","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Devon CC","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Greater Manchester South West","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Hertfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Hounslow and Richmond upon Thames","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lambeth","Inner London - East","30","20","[c]","[c]"
"New entrant CS","2021","SCS","Leeds","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Lincolnshire","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Liverpool","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Manchester","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Monmouthshire and Newport","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Nottingham","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Portsmouth","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Sefton","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Sheffield","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Somerset","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Tower Hamlets","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Tyneside","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Westminster","Inner London - West","260","250","89500","80000"
"New entrant CS","2021","SCS","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SCS","York","North Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Aberdeen City and Aberdeenshire","North Eastern Scotland","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Angus and Dundee City","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Antrim and Newtownabbey","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Ards and North Down","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Barnet","Outer London - West and North West","120","120","35560","32650"
"New entrant CS","2021","SEO/HEO","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","360","350","36310","36200"
"New entrant CS","2021","SEO/HEO","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Belfast","Northern Ireland","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","60","60","34140","32670"
"New entrant CS","2021","SEO/HEO","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Birmingham","West Midlands","290","270","35800","34280"
"New entrant CS","2021","SEO/HEO","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Blackpool","Lancashire","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Breckland and South Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","300","280","33510","31810"
"New entrant CS","2021","SEO/HEO","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","40","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cambridgeshire CC","East Anglia","80","70","34920","33300"
"New entrant CS","2021","SEO/HEO","Camden and City of London","Inner London - West","50","50","38380","36160"
"New entrant CS","2021","SEO/HEO","Cardiff and Vale of Glamorgan","East Wales","140","140","34580","31810"
"New entrant CS","2021","SEO/HEO","Central Bedfordshire","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Central Hampshire","Hampshire and Isle of Wight","110","100","34860","33300"
"New entrant CS","2021","SEO/HEO","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","City of Edinburgh","Eastern Scotland","410","400","35180","33180"
"New entrant CS","2021","SEO/HEO","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Coventry","West Midlands","90","90","34440","36500"
"New entrant CS","2021","SEO/HEO","Croydon","Outer London - South","230","220","37020","36160"
"New entrant CS","2021","SEO/HEO","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Devon CC","Devon","90","90","34640","33000"
"New entrant CS","2021","SEO/HEO","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Dumfries and Galloway","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Ayrshire and North Ayrshire mainland","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Essex Thames Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Falkirk","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Glasgow City","West Central Scotland","240","240","34560","33300"
"New entrant CS","2021","SEO/HEO","Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester North East","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester North West","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester South East","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Greater Manchester South West","Greater Manchester","120","120","33650","31810"
"New entrant CS","2021","SEO/HEO","Gwent Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Gwynedd","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hackney and Newham","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Haringey and Islington","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Harrow and Hillingdon","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hartlepool and Stockton-on-Tees","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Heart of Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Herefordshire, County of","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Hertfordshire","Bedfordshire and Hertfordshire","50","50","35700","34640"
"New entrant CS","2021","SEO/HEO","Hounslow and Richmond upon Thames","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Inverclyde, East Renfrewshire and Renfrewshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Inverness and Nairn and Moray, Badenoch and Strathspey","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Kingston upon Hull, City of","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lambeth","Inner London - East","450","410","37760","38890"
"New entrant CS","2021","SEO/HEO","Lancaster and Wyre","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Leeds","West Yorkshire","440","420","32360","31810"
"New entrant CS","2021","SEO/HEO","Leicester","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Leicestershire CC and Rutland","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lewisham and Southwark","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lincolnshire","Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Lisburn and Castlereagh","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Liverpool","Merseyside","110","100","33110","31810"
"New entrant CS","2021","SEO/HEO","Luton","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Manchester","Greater Manchester","340","330","33530","31990"
"New entrant CS","2021","SEO/HEO","Medway","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Merton, Kingston upon Thames and Sutton","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mid Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Mid Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Milton Keynes","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Monmouthshire and Newport","East Wales","290","280","33130","29720"
"New entrant CS","2021","SEO/HEO","Na h-Eileanan Siar","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North and West Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North Lanarkshire","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","North Yorkshire CC","North Yorkshire","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Northumberland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Norwich and East Norfolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Nottingham","Derbyshire and Nottinghamshire","180","180","33870","31810"
"New entrant CS","2021","SEO/HEO","Overseas","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Oxfordshire","Berkshire, Buckinghamshire and Oxfordshire","50","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Perth and Kinross and Stirling","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Peterborough","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Plymouth","Devon","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Portsmouth","Hampshire and Isle of Wight","50","50","35430","33180"
"New entrant CS","2021","SEO/HEO","Powys","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Redbridge and Waltham Forest","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Scottish Borders","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Sefton","Merseyside","60","60","36260","34830"
"New entrant CS","2021","SEO/HEO","Sheffield","South Yorkshire","160","150","33740","32870"
"New entrant CS","2021","SEO/HEO","Shetland Islands","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Shropshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Solihull","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Somerset","Dorset and Somerset","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South and West Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Hampshire","Hampshire and Isle of Wight","240","240","32490","29540"
"New entrant CS","2021","SEO/HEO","South Lanarkshire","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Nottinghamshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South Teesside","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","South West Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Southampton","Hampshire and Isle of Wight","50","50","35350","37940"
"New entrant CS","2021","SEO/HEO","Southend-on-Sea","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Staffordshire CC","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Stoke-on-Trent","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Suffolk","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Sunderland","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Swansea","West Wales and The Valleys","40","40","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Swindon","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Telford and Wrekin","Shropshire and Staffordshire","50","50","35130","36440"
"New entrant CS","2021","SEO/HEO","Tower Hamlets","Inner London - East","350","350","36790","36160"
"New entrant CS","2021","SEO/HEO","Tyneside","Northumberland and Tyne and Wear","260","250","33510","31810"
"New entrant CS","2021","SEO/HEO","Unknown","Unknown","180","180","32000","31990"
"New entrant CS","2021","SEO/HEO","Wakefield","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Walsall","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Wandsworth","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Warrington","Cheshire","70","60","36710","36740"
"New entrant CS","2021","SEO/HEO","Warwickshire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Essex","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Northamptonshire","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Surrey","Surrey, East and West Sussex","30","30","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Sussex (North East)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","West Sussex (South West)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Westminster","Inner London - West","3870","3830","35030","34000"
"New entrant CS","2021","SEO/HEO","Wiltshire","Gloucestershire, Wiltshire and Bath/Bristol area","290","280","33600","33000"
"New entrant CS","2021","SEO/HEO","Wirral","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Wolverhampton","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","Worcestershire","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","SEO/HEO","York","North Yorkshire","100","100","33190","30780"
"New entrant CS","2021","Unknown","Barking & Dagenham and Havering","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnet","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Barnsley, Doncaster and Rotherham","South Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Gloucestershire, Wiltshire and Bath/Bristol area","150","140","33850","27540"
"New entrant CS","2021","Unknown","Bedford","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Berkshire","Berkshire, Buckinghamshire and Oxfordshire","50","50","[c]","[c]"
"New entrant CS","2021","Unknown","Bexley and Greenwich","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Birmingham","West Midlands","50","40","[c]","[c]"
"New entrant CS","2021","Unknown","Blackburn with Darwen","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Blackpool","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bournemouth and Poole","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bradford","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brent","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bridgend and Neath Port Talbot","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Brighton and Hove","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bristol, City of","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Bromley","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Buckinghamshire CC","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Calderdale and Kirklees","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cambridgeshire CC","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Camden and City of London","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cardiff and Vale of Glamorgan","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Hampshire","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Central Valleys","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire East","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cheshire West and Chester","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chorley and West Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Clackmannanshire and Fife","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Conwy and Denbighshire","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Coventry","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Croydon","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Darlington","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Derby","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Devon CC","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dorset CC","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Dudley","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Durham CC","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ealing","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Cumbria","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Derbyshire","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Kent","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Lancashire","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Merseyside","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Surrey","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Sussex CC","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Enfield","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Haven Gateway","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Essex Thames Gateway","Essex","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Flintshire and Wrexham","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Glasgow City","West Central Scotland","[c]","[c]","[c]","[c]"
