"Status","Year","Region_ITL2","Organisation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Derbyshire and Nottinghamshire","National Crime Agency","Male","40","40","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Female","120","110","42850","39850"
"In post","2021","Derbyshire and Nottinghamshire","Office for Standards in Education, Children's Services and Skills","Male","50","50","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Office of the Public Guardian","Female","250","220","21310","20150"
"In post","2021","Derbyshire and Nottinghamshire","Office of the Public Guardian","Male","170","160","21440","20420"
"In post","2021","Derbyshire and Nottinghamshire","Public Health England","Female","130","120","40480","36330"
"In post","2021","Derbyshire and Nottinghamshire","Public Health England","Male","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Rural Payments Agency","Female","40","30","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Standards and Testing Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Standards and Testing Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Submarine Delivery Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Teaching Regulation Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Teaching Regulation Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Derbyshire and Nottinghamshire","Valuation Office Agency","Female","80","60","31510","27530"
"In post","2021","Derbyshire and Nottinghamshire","Valuation Office Agency","Male","80","80","35930","32100"
"In post","2021","Devon","Animal and Plant Health Agency","Female","130","120","26050","21050"
"In post","2021","Devon","Animal and Plant Health Agency","Male","70","70","29510","24920"
"In post","2021","Devon","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Centre for Environment, Fisheries and Aquaculture Science","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Centre for Environment, Fisheries and Aquaculture Science","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Crown Prosecution Service","Female","50","50","38720","36240"
"In post","2021","Devon","Crown Prosecution Service","Male","50","50","[c]","[c]"
"In post","2021","Devon","Defence Equipment and Support","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Defence Equipment and Support","Male","80","80","27180","22080"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","70","60","35200","35900"
"In post","2021","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","40","40","[c]","[c]"
"In post","2021","Devon","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Department for Work and Pensions (excl. agencies)","Female","1390","1130","25290","27570"
"In post","2021","Devon","Department for Work and Pensions (excl. agencies)","Male","640","610","26190","27570"
"In post","2021","Devon","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Driver and Vehicle Standards Agency","Male","60","50","29890","27680"
"In post","2021","Devon","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Government Internal Audit Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Government Internal Audit Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Health and Safety Executive","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Health and Safety Executive","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Courts and Tribunals Service","Female","140","120","22840","20100"
"In post","2021","Devon","HM Courts and Tribunals Service","Male","50","50","22410","19570"
"In post","2021","Devon","HM Land Registry","Female","440","380","32430","31740"
"In post","2021","Devon","HM Land Registry","Male","480","470","36990","38450"
"In post","2021","Devon","HM Prison and Probation Service","Female","460","420","28810","25380"
"In post","2021","Devon","HM Prison and Probation Service","Male","700","660","29190","27150"
"In post","2021","Devon","HM Revenue and Customs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","HM Revenue and Customs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Home Office (incl. agencies)","Female","40","30","[c]","[c]"
"In post","2021","Devon","Home Office (incl. agencies)","Male","60","60","30800","27370"
"In post","2021","Devon","Insolvency Service","Female","60","50","25450","20880"
"In post","2021","Devon","Insolvency Service","Male","40","40","[c]","[c]"
"In post","2021","Devon","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Met Office","Female","650","600","38190","38300"
"In post","2021","Devon","Met Office","Male","1070","1040","41730","40100"
"In post","2021","Devon","Ministry of Defence (excl. agencies)","Female","420","380","27550","22080"
"In post","2021","Devon","Ministry of Defence (excl. agencies)","Male","830","810","29550","25680"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Housing, Communities and Local Government (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","National Crime Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","National Crime Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Public Health England","Female","30","30","[c]","[c]"
"In post","2021","Devon","Public Health England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Rural Payments Agency","Female","110","90","27050","25610"
"In post","2021","Devon","Rural Payments Agency","Male","110","100","28500","25890"
"In post","2021","Devon","Submarine Delivery Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Devon","Submarine Delivery Agency","Male","80","80","38320","39000"
"In post","2021","Devon","Valuation Office Agency","Female","230","200","25170","21100"
"In post","2021","Devon","Valuation Office Agency","Male","180","180","28450","24500"
"In post","2021","Dorset and Somerset","Animal and Plant Health Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Animal and Plant Health Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Cabinet Office (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","Female","70","60","31190","29270"
"In post","2021","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","Male","70","70","34900","29750"
"In post","2021","Dorset and Somerset","Charity Commission","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Charity Commission","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Defence Equipment and Support","Female","130","120","32540","32090"
"In post","2021","Dorset and Somerset","Defence Equipment and Support","Male","240","230","35800","35110"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","Female","630","520","26570","27570"
"In post","2021","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","Male","290","270","26820","27570"
"In post","2021","Dorset and Somerset","Driver and Vehicle Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Driver and Vehicle Standards Agency","Male","50","50","28320","26780"
"In post","2021","Dorset and Somerset","Food Standards Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","HM Courts and Tribunals Service","Female","160","140","22590","20100"
"In post","2021","Dorset and Somerset","HM Courts and Tribunals Service","Male","60","60","22860","19570"
"In post","2021","Dorset and Somerset","HM Land Registry","Female","200","170","29040","27130"
"In post","2021","Dorset and Somerset","HM Land Registry","Male","90","80","29500","27130"
"In post","2021","Dorset and Somerset","HM Prison and Probation Service","Female","500","450","27780","25790"
"In post","2021","Dorset and Somerset","HM Prison and Probation Service","Male","610","580","29590","28220"
"In post","2021","Dorset and Somerset","Home Office (incl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Home Office (incl. agencies)","Male","60","60","27830","27370"
"In post","2021","Dorset and Somerset","Maritime and Coastguard Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Maritime and Coastguard Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Ministry of Defence (excl. agencies)","Female","380","350","26260","21580"
"In post","2021","Dorset and Somerset","Ministry of Defence (excl. agencies)","Male","610","600","28530","26350"
"In post","2021","Dorset and Somerset","Ministry of Justice (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Ministry of Justice (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Public Health England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Public Health England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Rural Payments Agency","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","Rural Payments Agency","Male","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","UK Hydrographic Office","Female","290","270","33920","33290"
"In post","2021","Dorset and Somerset","UK Hydrographic Office","Male","550","530","35100","33290"
"In post","2021","Dorset and Somerset","United Kingdom Statistics Authority","Female","[c]","[c]","[c]","[c]"
"In post","2021","Dorset and Somerset","United Kingdom Statistics Authority","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Advisory, Conciliation and Arbitration Service","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Advisory, Conciliation and Arbitration Service","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Animal and Plant Health Agency","Female","40","40","[c]","[c]"
"In post","2021","East Anglia","Animal and Plant Health Agency","Male","40","40","[c]","[c]"
"In post","2021","East Anglia","Cabinet Office (excl. agencies)","Female","60","50","47860","40250"
"In post","2021","East Anglia","Cabinet Office (excl. agencies)","Male","50","50","46530","44060"
"In post","2021","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","Female","220","200","31780","29270"
"In post","2021","East Anglia","Centre for Environment, Fisheries and Aquaculture Science","Male","250","240","37130","32770"
"In post","2021","East Anglia","Crown Commercial Service","Female","80","70","34840","34800"
"In post","2021","East Anglia","Crown Commercial Service","Male","90","90","35180","32640"
"In post","2021","East Anglia","Crown Prosecution Service","Female","80","70","32660","28430"
"In post","2021","East Anglia","Crown Prosecution Service","Male","40","40","[c]","[c]"
"In post","2021","East Anglia","Defence Equipment and Support","Female","40","40","[c]","[c]"
"In post","2021","East Anglia","Defence Equipment and Support","Male","120","110","35190","33710"
"In post","2021","East Anglia","Defence Science and Technology Laboratory","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Defence Science and Technology Laboratory","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Business, Energy and Industrial Strategy (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Education (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Education (excl. agencies)","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","Female","90","80","38190","36970"
"In post","2021","East Anglia","Department for Environment, Food and Rural Affairs (excl. agencies)","Male","70","70","37970","36040"
"In post","2021","East Anglia","Department for International Trade","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Transport (excl. agencies)","Female","[c]","[c]","[c]","[c]"
"In post","2021","East Anglia","Department for Transport (excl. agencies)","Male","[c]","[c]","[c]","[c]"
