"Status","Year","Disability","Organisation","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Declared disabled","UK Export Finance","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Export Finance","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","No function","110","100","34590","31380"
"New entrant CS","2022","Declared disabled","UK Health Security Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Hydrographic Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Space Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Analysis","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","No function","30","30","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Statistics Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","UK Supreme Court","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Valuation Office Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Vehicle Certification Agency","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Veterinary Medicines Directorate","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Water Services Regulation Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Government (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Welsh Revenue Authority","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared disabled","Wilton Park","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Accountant in Bankruptcy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Advisory, Conciliation and Arbitration Service","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","No function","320","320","26440","24920"
"New entrant CS","2022","Declared non-disabled","Animal and Plant Health Agency","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Attorney General's Office","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Commercial","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Communications","40","40","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Digital, Data & Technology","150","150","43410","40600"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Human Resources","100","100","32240","27500"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","No function","160","150","38320","34550"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Cabinet Office (excl. agencies)","Security","90","80","31990","32000"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Analysis","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","No function","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Charity Commission","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","No function","50","50","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Companies House","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Declared non-disabled","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
