"Status","Year","Region_ITL3","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Heart of Essex","AA/AO","East of England","110","110","23060","20970"
"New entrant CS","2022","Heart of Essex","EO","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Heart of Essex","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Heart of Essex","Unknown","East of England","90","80","26810","24060"
"New entrant CS","2022","Herefordshire, County of","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Herefordshire, County of","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","AA/AO","East of England","150","150","24680","24250"
"New entrant CS","2022","Hertfordshire CC","EO","East of England","120","120","29050","29290"
"New entrant CS","2022","Hertfordshire CC","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hertfordshire CC","SEO/HEO","East of England","50","50","39080","37000"
"New entrant CS","2022","Hertfordshire CC","Unknown","East of England","90","90","28700","27770"
"New entrant CS","2022","Hounslow and Richmond upon Thames","AA/AO","London","190","190","27130","29560"
"New entrant CS","2022","Hounslow and Richmond upon Thames","EO","London","140","130","28420","28650"
"New entrant CS","2022","Hounslow and Richmond upon Thames","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Hounslow and Richmond upon Thames","SEO/HEO","London","80","80","36430","34300"
"New entrant CS","2022","Hounslow and Richmond upon Thames","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","Scotland","50","50","21460","21260"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","EO","Scotland","50","40","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA/AO","Scotland","60","60","21640","21170"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Scotland","60","50","27390","27570"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Inverness and Nairn, Moray, and Badenoch and Strathspey","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Anglesey","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","AA/AO","South East (England)","90","90","22280","21260"
"New entrant CS","2022","Isle of Wight","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Isle of Wight","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","AA/AO","London","110","110","29160","30520"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","EO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kensington & Chelsea and Hammersmith & Fulham","Unknown","London","40","40","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","AA/AO","South East (England)","130","130","25620","28140"
"New entrant CS","2022","Kent Thames Gateway","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kent Thames Gateway","Unknown","South East (England)","60","50","28020","25480"
"New entrant CS","2022","Kingston upon Hull, City of","AA/AO","Yorkshire and The Humber","130","120","21760","21260"
"New entrant CS","2022","Kingston upon Hull, City of","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Kingston upon Hull, City of","Unknown","Yorkshire and The Humber","80","80","28240","26080"
"New entrant CS","2022","Lambeth","AA/AO","London","90","90","26580","25110"
"New entrant CS","2022","Lambeth","EO","London","230","220","30190","31060"
"New entrant CS","2022","Lambeth","G6/G7","London","70","70","59090","55450"
"New entrant CS","2022","Lambeth","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lambeth","SEO/HEO","London","270","260","37120","37640"
"New entrant CS","2022","Lambeth","Unknown","London","110","100","45630","36580"
"New entrant CS","2022","Lancaster and Wyre","AA/AO","North West (England)","80","80","21600","21260"
"New entrant CS","2022","Lancaster and Wyre","EO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lancaster and Wyre","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","AA/AO","Yorkshire and The Humber","620","610","21640","21260"
"New entrant CS","2022","Leeds","EO","Yorkshire and The Humber","650","620","26240","26590"
"New entrant CS","2022","Leeds","G6/G7","Yorkshire and The Humber","240","230","55120","52080"
"New entrant CS","2022","Leeds","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leeds","SEO/HEO","Yorkshire and The Humber","650","580","34020","33080"
"New entrant CS","2022","Leeds","Unknown","Yorkshire and The Humber","160","140","27590","24800"
"New entrant CS","2022","Leicester","AA/AO","East Midlands (England)","250","250","21440","21260"
"New entrant CS","2022","Leicester","EO","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Leicester","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicester","Unknown","East Midlands (England)","140","130","27810","24800"
"New entrant CS","2022","Leicestershire CC and Rutland","AA/AO","East Midlands (England)","230","220","21950","20970"
"New entrant CS","2022","Leicestershire CC and Rutland","EO","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Leicestershire CC and Rutland","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","EO","London","90","80","29690","30130"
"New entrant CS","2022","Lewisham and Southwark","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SCS","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lewisham and Southwark","Unknown","London","160","150","34670","33700"
"New entrant CS","2022","Lincolnshire CC","AA/AO","East Midlands (England)","190","180","21910","21260"
"New entrant CS","2022","Lincolnshire CC","EO","East Midlands (England)","100","90","26750","27570"
"New entrant CS","2022","Lincolnshire CC","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lincolnshire CC","SEO/HEO","East Midlands (England)","60","60","34770","33000"
"New entrant CS","2022","Lincolnshire CC","Unknown","East Midlands (England)","100","90","28760","26310"
"New entrant CS","2022","Lisburn and Castlereagh","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lisburn and Castlereagh","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","AA/AO","North West (England)","820","790","21200","21250"
"New entrant CS","2022","Liverpool","EO","North West (England)","450","450","26400","26590"
"New entrant CS","2022","Liverpool","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Liverpool","SEO/HEO","North West (England)","210","210","33510","33080"
"New entrant CS","2022","Liverpool","Unknown","North West (England)","180","170","26530","24800"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","EO","East of England","50","50","29380","27570"
"New entrant CS","2022","Luton","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Luton","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","AA/AO","North West (England)","320","310","21300","21260"
"New entrant CS","2022","Manchester","EO","North West (England)","430","420","26680","26590"
"New entrant CS","2022","Manchester","G6/G7","North West (England)","140","130","56100","53370"
"New entrant CS","2022","Manchester","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Manchester","SEO/HEO","North West (England)","390","390","34280","33080"
"New entrant CS","2022","Manchester","Unknown","North West (England)","150","140","27740","23170"
"New entrant CS","2022","Medway","AA/AO","South East (England)","160","150","26230","27430"
"New entrant CS","2022","Medway","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Medway","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","AA/AO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","EO","London","60","60","32530","31060"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Merton, Kingston upon Thames and Sutton","Unknown","London","50","40","[c]","[c]"
"New entrant CS","2022","Mid and East Antrim","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","AA/AO","South East (England)","50","50","[c]","[c]"
"New entrant CS","2022","Mid Kent","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Kent","Unknown","South East (England)","90","80","29220","28200"
"New entrant CS","2022","Mid Lancashire","AA/AO","North West (England)","230","220","21400","21260"
"New entrant CS","2022","Mid Lancashire","EO","North West (England)","70","70","26590","27130"
"New entrant CS","2022","Mid Lancashire","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","SEO/HEO","North West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Mid Lancashire","Unknown","North West (England)","110","100","29830","26310"
"New entrant CS","2022","Mid Ulster","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","AA/AO","South East (England)","130","130","25950","28140"
"New entrant CS","2022","Milton Keynes","EO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Milton Keynes","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Milton Keynes","Unknown","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","AA/AO","Wales","290","270","20730","19860"
"New entrant CS","2022","Monmouthshire and Newport","EO","Wales","170","170","25310","24030"
"New entrant CS","2022","Monmouthshire and Newport","G6/G7","Wales","70","70","54520","50210"
"New entrant CS","2022","Monmouthshire and Newport","SCS","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Monmouthshire and Newport","SEO/HEO","Wales","370","360","33920","30710"
"New entrant CS","2022","Monmouthshire and Newport","Unknown","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Na h-Eileanan Siar","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Newry, Mourne and Down","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and North East Lincolnshire","Unknown","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","AA/AO","East of England","60","60","21850","20890"
"New entrant CS","2022","North and West Norfolk","EO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North and West Norfolk","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","EO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Hampshire","Unknown","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","AA/AO","Scotland","160","160","21340","21260"
"New entrant CS","2022","North Lanarkshire","EO","Scotland","90","90","27240","27570"
"New entrant CS","2022","North Lanarkshire","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Lanarkshire","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","AA/AO","East Midlands (England)","80","80","21370","21260"
"New entrant CS","2022","North Northamptonshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Northamptonshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","AA/AO","East Midlands (England)","70","70","21330","20890"
"New entrant CS","2022","North Nottinghamshire","EO","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Nottinghamshire","Unknown","East Midlands (England)","70","60","27310","25480"
"New entrant CS","2022","North Yorkshire CC","AA/AO","Yorkshire and The Humber","60","60","22390","21300"
"New entrant CS","2022","North Yorkshire CC","EO","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","SEO/HEO","Yorkshire and The Humber","50","40","[c]","[c]"
"New entrant CS","2022","North Yorkshire CC","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","EO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Northumberland","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","AA/AO","East of England","130","130","21710","21730"
"New entrant CS","2022","Norwich and East Norfolk","EO","East of England","70","60","26780","27570"
"New entrant CS","2022","Norwich and East Norfolk","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","SEO/HEO","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Norwich and East Norfolk","Unknown","East of England","190","180","22980","18870"
"New entrant CS","2022","Nottingham","AA/AO","East Midlands (England)","490","480","21320","21250"
"New entrant CS","2022","Nottingham","EO","East Midlands (England)","430","420","26420","26590"
"New entrant CS","2022","Nottingham","G6/G7","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Nottingham","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Nottingham","SEO/HEO","East Midlands (England)","290","280","33710","33080"
"New entrant CS","2022","Nottingham","Unknown","East Midlands (England)","110","100","28160","26090"
"New entrant CS","2022","Orkney Islands","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","AA/AO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","EO","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Overseas","SEO/HEO","Overseas","30","30","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","AA/AO","South East (England)","160","150","23490","21790"
"New entrant CS","2022","Oxfordshire CC","EO","South East (England)","70","60","25310","26350"
"New entrant CS","2022","Oxfordshire CC","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Oxfordshire CC","SEO/HEO","South East (England)","80","80","35030","33000"
"New entrant CS","2022","Oxfordshire CC","Unknown","South East (England)","120","100","29970","25790"
"New entrant CS","2022","Perth and Kinross, and Stirling","AA/AO","Scotland","80","80","21720","21640"
"New entrant CS","2022","Perth and Kinross, and Stirling","EO","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Perth and Kinross, and Stirling","Unknown","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","AA/AO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","EO","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Peterborough","G6/G7","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SCS","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Peterborough","Unknown","East of England","70","60","29540","27860"
"New entrant CS","2022","Plymouth","AA/AO","South West (England)","150","150","22210","21750"
"New entrant CS","2022","Plymouth","EO","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Plymouth","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Plymouth","SEO/HEO","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Plymouth","Unknown","South West (England)","90","80","27150","24800"
"New entrant CS","2022","Portsmouth","AA/AO","South East (England)","110","110","21930","21250"
"New entrant CS","2022","Portsmouth","EO","South East (England)","60","60","26620","26350"
"New entrant CS","2022","Portsmouth","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SCS","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Portsmouth","SEO/HEO","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Portsmouth","Unknown","South East (England)","60","50","26990","24800"
"New entrant CS","2022","Powys","AA/AO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","EO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","G6/G7","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Powys","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","AA/AO","London","90","90","24770","25110"
"New entrant CS","2022","Redbridge and Waltham Forest","EO","London","70","70","30060","31060"
"New entrant CS","2022","Redbridge and Waltham Forest","G6/G7","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","SEO/HEO","London","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Redbridge and Waltham Forest","Unknown","London","80","80","33760","32090"
"New entrant CS","2022","Sandwell","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","EO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Sandwell","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sandwell","Unknown","West Midlands (England)","50","40","[c]","[c]"
"New entrant CS","2022","Scottish Borders","AA/AO","Scotland","70","70","23580","24400"
"New entrant CS","2022","Scottish Borders","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Scottish Borders","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","AA/AO","North West (England)","220","210","20570","21260"
"New entrant CS","2022","Sefton","EO","North West (England)","270","270","26080","26370"
"New entrant CS","2022","Sefton","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","SCS","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sefton","SEO/HEO","North West (England)","90","90","35400","33080"
"New entrant CS","2022","Sefton","Unknown","North West (England)","80","80","26880","24090"
"New entrant CS","2022","Sheffield","AA/AO","Yorkshire and The Humber","190","180","21290","21260"
"New entrant CS","2022","Sheffield","EO","Yorkshire and The Humber","250","240","26180","25000"
"New entrant CS","2022","Sheffield","G6/G7","Yorkshire and The Humber","80","80","56180","54030"
"New entrant CS","2022","Sheffield","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Sheffield","SEO/HEO","Yorkshire and The Humber","180","180","34770","35310"
"New entrant CS","2022","Sheffield","Unknown","Yorkshire and The Humber","130","120","28870","28200"
"New entrant CS","2022","Shetland Islands","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","EO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shetland Islands","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","AA/AO","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Shropshire","EO","West Midlands (England)","60","60","27720","27570"
"New entrant CS","2022","Shropshire","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Shropshire","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","EO","West Midlands (England)","130","120","26750","27570"
"New entrant CS","2022","Solihull","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Solihull","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","AA/AO","South West (England)","120","110","20870","20420"
"New entrant CS","2022","Somerset CC","EO","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Somerset CC","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","SCS","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Somerset CC","SEO/HEO","South West (England)","70","70","35880","33290"
"New entrant CS","2022","Somerset CC","Unknown","South West (England)","80","80","27600","24090"
"New entrant CS","2022","South and West Derbyshire","AA/AO","East Midlands (England)","60","60","22000","21960"
"New entrant CS","2022","South and West Derbyshire","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South and West Derbyshire","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","South Ayrshire","EO","Scotland","50","50","[c]","[c]"
"New entrant CS","2022","South Hampshire","AA/AO","South East (England)","270","200","20410","19860"
"New entrant CS","2022","South Hampshire","EO","South East (England)","90","90","24860","23880"
"New entrant CS","2022","South Hampshire","G6/G7","South East (England)","40","30","[c]","[c]"
