"Status","Year","Region_ITL3","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Monmouthshire and Newport","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","No function","East Wales","150","130","27750","23830"
"Leaver CS","2022","Monmouthshire and Newport","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Monmouthshire and Newport","Unknown","East Wales","50","40","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Debt","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Na h-Eileanan Siar","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Newry, Mourne and Down","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Counter Fraud","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","No function","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and North East Lincolnshire","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","No function","East Anglia","50","50","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North and West Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","No function","Hampshire and Isle of Wight","50","40","[c]","[c]"
"Leaver CS","2022","North Hampshire","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Hampshire","Unknown","Hampshire and Isle of Wight","40","40","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Commercial","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Counter Fraud","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Debt","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","No function","West Central Scotland","70","60","26570","23780"
"Leaver CS","2022","North Lanarkshire","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Lanarkshire","Unknown","West Central Scotland","140","110","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Counter Fraud","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Debt","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","No function","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"Leaver CS","2022","North Northamptonshire","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","No function","Derbyshire and Nottinghamshire","90","80","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Nottinghamshire","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Analysis","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Digital, Data & Technology","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Finance","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","No function","North Yorkshire","60","60","30740","27570"
"Leaver CS","2022","North Yorkshire CC","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Property","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North Yorkshire CC","Unknown","North Yorkshire","80","80","28920","22330"
"Leaver CS","2022","Northumberland","Digital, Data & Technology","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Grants Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","No function","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northumberland","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","No function","East Anglia","180","170","25570","24420"
"Leaver CS","2022","Norwich and East Norfolk","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Norwich and East Norfolk","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Counter Fraud","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Debt","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Digital, Data & Technology","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Grants Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Legal","Derbyshire and Nottinghamshire","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","No function","Derbyshire and Nottinghamshire","260","230","26300","21260"
"Leaver CS","2022","Nottingham","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Security","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Unknown","Derbyshire and Nottinghamshire","190","160","[c]","[c]"
"Leaver CS","2022","Orkney Islands","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data & Technology","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","No function","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Overseas","80","70","42640","40120"
"Leaver CS","2022","Oxfordshire CC","Commercial","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Finance","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","No function","Berkshire, Buckinghamshire and Oxfordshire","260","240","30920","27570"
"Leaver CS","2022","Oxfordshire CC","Project Delivery","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Unknown","Berkshire, Buckinghamshire and Oxfordshire","190","180","24810","20970"
"Leaver CS","2022","Perth and Kinross, and Stirling","Counter Fraud","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","No function","Eastern Scotland","60","50","29150","27570"
"Leaver CS","2022","Perth and Kinross, and Stirling","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Unknown","Eastern Scotland","40","30","[c]","[c]"
"Leaver CS","2022","Peterborough","Analysis","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Commercial","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Counter Fraud","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Digital, Data & Technology","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Grants Management","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Legal","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","No function","East Anglia","70","50","28620","27570"
"Leaver CS","2022","Peterborough","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Property","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Unknown","East Anglia","40","40","[c]","[c]"
"Leaver CS","2022","Plymouth","Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Commercial","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Counter Fraud","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Digital, Data & Technology","Devon","50","40","[c]","[c]"
"Leaver CS","2022","Plymouth","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Legal","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","No function","Devon","60","50","27110","26410"
"Leaver CS","2022","Plymouth","Project Delivery","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Property","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Security","Devon","40","30","[c]","[c]"
"Leaver CS","2022","Plymouth","Unknown","Devon","40","40","[c]","[c]"
"Leaver CS","2022","Portsmouth","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Commercial","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Communications","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Digital, Data & Technology","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Human Resources","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","No function","Hampshire and Isle of Wight","60","50","29530","27570"
"Leaver CS","2022","Portsmouth","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Property","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Portsmouth","Security","Hampshire and Isle of Wight","40","30","[c]","[c]"
"Leaver CS","2022","Portsmouth","Unknown","Hampshire and Isle of Wight","200","170","29940","26350"
"Leaver CS","2022","Powys","Digital, Data & Technology","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","No function","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Property","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Powys","Unknown","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Counter Fraud","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Finance","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Human Resources","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","Legal","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Redbridge and Waltham Forest","No function","Outer London - East and North East","90","80","28920","31060"
"Leaver CS","2022","Redbridge and Waltham Forest","Unknown","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","No function","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sandwell","Unknown","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Counter Fraud","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","No function","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Property","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scottish Borders","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Commercial","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Communications","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Counter Fraud","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Debt","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Digital, Data & Technology","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Finance","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Sefton","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
