"Status","Year","Region_ITL2","Responsibility_level","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Hampshire and Isle of Wight","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","Unknown","60","60","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","AA/AO","White","160","150","22820","21170"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","EO","White","100","90","27050","27570"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","White","30","30","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Herefordshire, Worcestershire and Warwickshire","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","AA/AO","White","80","70","22150","21260"
"Leaver CS","2022","Highlands and Islands","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","EO","White","50","40","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","G6/G7","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","SEO/HEO","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Highlands and Islands","Unknown","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Asian","60","60","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Black","60","50","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","AA/AO","Unknown","100","100","22410","23060"
"Leaver CS","2022","Inner London - East","AA/AO","White","160","140","22360","22350"
"Leaver CS","2022","Inner London - East","EO","Asian","100","100","29080","29650"
"Leaver CS","2022","Inner London - East","EO","Black","120","110","30050","31060"
"Leaver CS","2022","Inner London - East","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","EO","Unknown","80","80","29950","31060"
"Leaver CS","2022","Inner London - East","EO","White","230","210","29010","28310"
"Leaver CS","2022","Inner London - East","G6/G7","Asian","60","60","59790","58010"
"Leaver CS","2022","Inner London - East","G6/G7","Black","40","40","[c]","[c]"
"Leaver CS","2022","Inner London - East","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","G6/G7","Undeclared","40","40","[c]","[c]"
"Leaver CS","2022","Inner London - East","G6/G7","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Inner London - East","G6/G7","White","380","350","60080","58720"
"Leaver CS","2022","Inner London - East","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SCS","White","110","100","99340","95140"
"Leaver CS","2022","Inner London - East","SEO/HEO","Asian","110","100","36450","36330"
"Leaver CS","2022","Inner London - East","SEO/HEO","Black","70","70","37950","40060"
"Leaver CS","2022","Inner London - East","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","SEO/HEO","Undeclared","40","30","[c]","[c]"
"Leaver CS","2022","Inner London - East","SEO/HEO","Unknown","60","50","[c]","[c]"
"Leaver CS","2022","Inner London - East","SEO/HEO","White","460","420","37470","37460"
"Leaver CS","2022","Inner London - East","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - East","Unknown","White","30","30","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","Asian","100","90","23060","23570"
"Leaver CS","2022","Inner London - West","AA/AO","Black","80","70","23920","23720"
"Leaver CS","2022","Inner London - West","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","AA/AO","Unknown","230","220","22030","22680"
"Leaver CS","2022","Inner London - West","AA/AO","White","270","230","24330","23770"
"Leaver CS","2022","Inner London - West","EO","Asian","90","80","28540","28500"
"Leaver CS","2022","Inner London - West","EO","Black","80","80","28640","28670"
"Leaver CS","2022","Inner London - West","EO","Mixed","40","40","[c]","[c]"
"Leaver CS","2022","Inner London - West","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","EO","Unknown","270","210","27590","28310"
"Leaver CS","2022","Inner London - West","EO","White","260","230","28710","28500"
"Leaver CS","2022","Inner London - West","G6/G7","Asian","100","90","58480","57460"
"Leaver CS","2022","Inner London - West","G6/G7","Black","50","40","[c]","[c]"
"Leaver CS","2022","Inner London - West","G6/G7","Mixed","40","30","[c]","[c]"
"Leaver CS","2022","Inner London - West","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","G6/G7","Undeclared","50","50","[c]","[c]"
"Leaver CS","2022","Inner London - West","G6/G7","Unknown","360","280","60530","57430"
"Leaver CS","2022","Inner London - West","G6/G7","White","750","650","60060","57540"
"Leaver CS","2022","Inner London - West","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SCS","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SCS","Unknown","70","50","100020","90920"
"Leaver CS","2022","Inner London - West","SCS","White","160","130","94850","87740"
"Leaver CS","2022","Inner London - West","SEO/HEO","Asian","140","130","38690","38440"
"Leaver CS","2022","Inner London - West","SEO/HEO","Black","80","80","38240","35860"
"Leaver CS","2022","Inner London - West","SEO/HEO","Mixed","60","60","[c]","[c]"
"Leaver CS","2022","Inner London - West","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","SEO/HEO","Undeclared","70","70","39530","39840"
"Leaver CS","2022","Inner London - West","SEO/HEO","Unknown","550","410","36410","35620"
"Leaver CS","2022","Inner London - West","SEO/HEO","White","760","680","38630","38020"
"Leaver CS","2022","Inner London - West","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","Unknown","60","[c]","[c]","[c]"
"Leaver CS","2022","Inner London - West","Unknown","White","30","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","Unknown","90","90","[c]","[c]"
"Leaver CS","2022","Kent","AA/AO","White","290","260","22680","21680"
"Leaver CS","2022","Kent","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","EO","White","180","150","29060","29290"
"Leaver CS","2022","Kent","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","G6/G7","White","30","30","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","SEO/HEO","White","50","50","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Kent","Unknown","White","30","30","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Asian","40","30","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","AA/AO","Unknown","140","130","21060","21260"
"Leaver CS","2022","Lancashire","AA/AO","White","490","420","21020","21260"
"Leaver CS","2022","Lancashire","EO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Lancashire","EO","White","180","150","27380","27570"
"Leaver CS","2022","Lancashire","G6/G7","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","G6/G7","White","30","30","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SCS","White","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Black","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Mixed","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Other ethnicity","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","SEO/HEO","White","90","80","37260","35520"
"Leaver CS","2022","Lancashire","Unknown","Asian","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Lancashire","Unknown","Black","[c]","[c]","[c]","[c]"
