"Status","Year","Function_of_post","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","20-29","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","20-29","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","20-29","Westminster","210","210","42950","40650"
"In post","2021","Commercial","20-29","Wiltshire","70","70","26800","23790"
"In post","2021","Commercial","20-29","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","20-29","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","20-29","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","160","150","39380","39480"
"In post","2021","Commercial","30-39","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Central Hampshire","50","40","[c]","[c]"
"In post","2021","Commercial","30-39","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Devon CC","60","60","40700","39650"
"In post","2021","Commercial","30-39","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Leeds","70","70","42640","40080"
"In post","2021","Commercial","30-39","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Liverpool","80","70","35850","34800"
"In post","2021","Commercial","30-39","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Manchester","40","40","[c]","[c]"
"In post","2021","Commercial","30-39","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","Commercial","30-39","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2021","Commercial","30-39","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Swansea","50","40","[c]","[c]"
"In post","2021","Commercial","30-39","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Tower Hamlets","40","40","[c]","[c]"
"In post","2021","Commercial","30-39","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Westminster","340","330","57210","54700"
"In post","2021","Commercial","30-39","Wiltshire","60","60","40430","37320"
"In post","2021","Commercial","30-39","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","30-39","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","150","140","50340","42630"
"In post","2021","Commercial","40-49","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Cambridgeshire CC","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Central Hampshire","50","40","[c]","[c]"
"In post","2021","Commercial","40-49","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Croydon","40","40","[c]","[c]"
"In post","2021","Commercial","40-49","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Devon CC","60","60","45820","47960"
"In post","2021","Commercial","40-49","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Glasgow City","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Greater Manchester South West","40","40","[c]","[c]"
"In post","2021","Commercial","40-49","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Leeds","80","80","51400","51140"
"In post","2021","Commercial","40-49","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Liverpool","70","70","48130","41560"
"In post","2021","Commercial","40-49","Manchester","40","40","[c]","[c]"
"In post","2021","Commercial","40-49","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Monmouthshire and Newport","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Norwich and East Norfolk","40","40","[c]","[c]"
"In post","2021","Commercial","40-49","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Sefton","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Sheffield","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","South Lanarkshire","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Staffordshire CC","30","30","[c]","[c]"
"In post","2021","Commercial","40-49","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Swansea","50","50","32640","31380"
"In post","2021","Commercial","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Tower Hamlets","60","60","55940","54700"
"In post","2021","Commercial","40-49","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Westminster","390","380","69520","64620"
"In post","2021","Commercial","40-49","Wiltshire","70","70","45460","37360"
"In post","2021","Commercial","40-49","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","40-49","York","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","50-59","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
