"Status","Year","Region_ITL2","Sexual_orientation","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","Herefordshire, Worcestershire and Warwickshire","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Heterosexual / straight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Highlands and Islands","Unknown","Male","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Female","270","250","39640","34570"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Male","220","210","44820","34870"
"Leaver CS","2021","Inner London - East","Heterosexual / straight","Unknown","40","40","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","LGBO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Female","40","30","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - East","Unknown","Female","170","160","36530","30570"
"Leaver CS","2021","Inner London - East","Unknown","Male","180","170","38750","31060"
"Leaver CS","2021","Inner London - East","Unknown","Unknown","30","30","[c]","[c]"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Female","690","650","43690","36980"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Male","630","600","48190","41350"
"Leaver CS","2021","Inner London - West","Heterosexual / straight","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inner London - West","LGBO","Female","60","60","45960","37350"
"Leaver CS","2021","Inner London - West","LGBO","Male","80","70","45890","40430"
"Leaver CS","2021","Inner London - West","Undeclared","Female","90","80","45770","40470"
"Leaver CS","2021","Inner London - West","Undeclared","Male","100","100","51600","50780"
"Leaver CS","2021","Inner London - West","Unknown","Female","710","570","38760","32240"
"Leaver CS","2021","Inner London - West","Unknown","Male","710","600","41660","33850"
"Leaver CS","2021","Inner London - West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Heterosexual / straight","Female","140","120","26620","24870"
"Leaver CS","2021","Kent","Heterosexual / straight","Male","140","130","27580","26530"
"Leaver CS","2021","Kent","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Female","130","100","[c]","[c]"
"Leaver CS","2021","Kent","Unknown","Male","90","80","[c]","[c]"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Female","180","150","26800","21010"
"Leaver CS","2021","Lancashire","Heterosexual / straight","Male","150","130","29280","25910"
"Leaver CS","2021","Lancashire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lancashire","Unknown","Female","180","140","23730","21010"
"Leaver CS","2021","Lancashire","Unknown","Male","150","130","25920","21010"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Female","140","120","26060","21010"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","Male","120","110","29160","26930"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","220","180","24020","21010"
"Leaver CS","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","100","100","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Female","60","50","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Heterosexual / straight","Male","110","110","29500","29930"
"Leaver CS","2021","Lincolnshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Female","70","60","[c]","[c]"
"Leaver CS","2021","Lincolnshire","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Female","230","180","26500","22530"
"Leaver CS","2021","Merseyside","Heterosexual / straight","Male","150","130","28270","24700"
"Leaver CS","2021","Merseyside","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merseyside","Unknown","Female","190","150","27770","26890"
"Leaver CS","2021","Merseyside","Unknown","Male","130","110","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Female","40","40","[c]","[c]"
"Leaver CS","2021","North Eastern Scotland","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Female","70","60","32060","24260"
"Leaver CS","2021","North Yorkshire","Heterosexual / straight","Male","60","60","36380","28380"
"Leaver CS","2021","North Yorkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Female","50","40","[c]","[c]"
"Leaver CS","2021","North Yorkshire","Unknown","Male","40","40","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Heterosexual / straight","Female","30","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Heterosexual / straight","Male","40","30","[c]","[c]"
"Leaver CS","2021","Northern Ireland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Female","80","60","[c]","[c]"
"Leaver CS","2021","Northern Ireland","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Female","210","170","25510","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","Heterosexual / straight","Male","150","130","27470","21010"
"Leaver CS","2021","Northumberland and Tyne and Wear","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Female","410","300","26300","21050"
"Leaver CS","2021","Northumberland and Tyne and Wear","Unknown","Male","250","220","25170","21590"
"Leaver CS","2021","Outer London - East and North East","Heterosexual / straight","Female","60","50","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Heterosexual / straight","Male","40","40","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Female","60","50","[c]","[c]"
"Leaver CS","2021","Outer London - East and North East","Unknown","Male","50","50","[c]","[c]"
"Leaver CS","2021","Outer London - South","Heterosexual / straight","Female","120","100","32430","28260"
"Leaver CS","2021","Outer London - South","Heterosexual / straight","Male","110","100","37430","31060"
"Leaver CS","2021","Outer London - South","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Undeclared","Female","30","30","[c]","[c]"
"Leaver CS","2021","Outer London - South","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","Female","80","70","[c]","[c]"
"Leaver CS","2021","Outer London - South","Unknown","Male","70","70","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Heterosexual / straight","Female","150","140","32610","29080"
"Leaver CS","2021","Outer London - West and North West","Heterosexual / straight","Male","140","130","34240","30410"
"Leaver CS","2021","Outer London - West and North West","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Undeclared","Male","40","30","[c]","[c]"
"Leaver CS","2021","Outer London - West and North West","Unknown","Female","130","110","31190","31060"
"Leaver CS","2021","Outer London - West and North West","Unknown","Male","70","60","[c]","[c]"
"Leaver CS","2021","Overseas","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver CS","2021","Overseas","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2021","Overseas","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Heterosexual / straight","Female","150","120","27020","26000"
"Leaver CS","2021","Shropshire and Staffordshire","Heterosexual / straight","Male","120","110","31630","27570"
"Leaver CS","2021","Shropshire and Staffordshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","Female","90","80","26950","21590"
"Leaver CS","2021","Shropshire and Staffordshire","Unknown","Male","100","90","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Heterosexual / straight","Female","170","140","27870","24910"
"Leaver CS","2021","South Yorkshire","Heterosexual / straight","Male","130","120","29640","24310"
"Leaver CS","2021","South Yorkshire","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Female","180","140","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Male","110","100","[c]","[c]"
"Leaver CS","2021","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Heterosexual / straight","Female","40","30","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Heterosexual / straight","Male","30","30","[c]","[c]"
"Leaver CS","2021","Southern Scotland","LGBO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","LGBO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Undeclared","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Unknown","Female","90","60","[c]","[c]"
"Leaver CS","2021","Southern Scotland","Unknown","Male","80","70","[c]","[c]"
"Leaver CS","2021","Surrey, East and West Sussex","Heterosexual / straight","Female","140","120","27670","24440"
"Leaver CS","2021","Surrey, East and West Sussex","Heterosexual / straight","Male","120","110","28180","26200"
"Leaver CS","2021","Surrey, East and West Sussex","LGBO","Female","[c]","[c]","[c]","[c]"
