"Status","Year","Profession_of_post","Region_ITL3","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Tax","Tyneside","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","Communications","720","690","29270","26820"
"In post","2022","Tax","Tyneside","Counter Fraud","110","110","41640","40180"
"In post","2022","Tax","Tyneside","Debt","240","230","21910","21250"
"In post","2022","Tax","Tyneside","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Tyneside","No function","740","710","35950","33370"
"In post","2022","Tax","Tyneside","Project Delivery","50","50","34050","33370"
"In post","2022","Tax","West Sussex (South West)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Tax","West Sussex (South West)","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Tax","Westminster","No function","140","140","61090","62120"
"In post","2022","Tax","Westminster","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Aberdeen City and Aberdeenshire","Unknown","680","650","36830","32040"
"In post","2022","Unknown","Angus and Dundee City","Unknown","940","910","29620","27230"
"In post","2022","Unknown","Ards and North Down","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","No function","110","100","29540","26820"
"In post","2022","Unknown","Belfast","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Belfast","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Communications","50","50","[c]","[c]"
"In post","2022","Unknown","Birmingham","Counter Fraud","50","50","[c]","[c]"
"In post","2022","Unknown","Birmingham","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Human Resources","40","30","[c]","[c]"
"In post","2022","Unknown","Birmingham","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","No function","310","310","31820","33080"
"In post","2022","Unknown","Birmingham","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Commercial","30","30","[c]","[c]"
"In post","2022","Unknown","Blackpool","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","No function","30","30","[c]","[c]"
"In post","2022","Unknown","Bradford","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bradford","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Brighton and Hove","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Digital, Data & Technology","70","70","46090","49700"
"In post","2022","Unknown","Bristol, City of","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","No function","110","110","33390","33080"
"In post","2022","Unknown","Bristol, City of","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Bromley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Caithness and Sutherland, and Ross and Cromarty","Unknown","110","110","31130","30040"
"In post","2022","Unknown","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cambridgeshire CC","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Digital, Data & Technology","70","70","55280","54700"
"In post","2022","Unknown","Camden and City of London","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Camden and City of London","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Counter Fraud","40","30","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","No function","270","260","29440","26820"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Property","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Bedfordshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Commercial","40","40","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Hampshire","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","No function","110","110","29790","27570"
"In post","2022","Unknown","City of Edinburgh","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","City of Edinburgh","Unknown","7280","6990","44050","39660"
"In post","2022","Unknown","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Counter Fraud","70","70","34510","30920"
"In post","2022","Unknown","Croydon","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Croydon","No function","220","210","40900","37610"
"In post","2022","Unknown","Croydon","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Darlington","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Derby","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dorset","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dudley","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Dumfries and Galloway","Unknown","220","210","30710","27940"
"In post","2022","Unknown","Durham","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Durham","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Durham","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Durham","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Ayrshire and North Ayrshire mainland","Unknown","140","130","32090","30040"
"In post","2022","Unknown","East Cumbria","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Kent","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Lothian and Midlothian","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Riding of Yorkshire","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Haven Gateway","Security","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Falkirk","No function","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Falkirk","Unknown","70","60","44490","34600"
"In post","2022","Unknown","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Analysis","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Commercial","40","40","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Debt","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Human Resources","30","30","[c]","[c]"
"In post","2022","Unknown","Glasgow City","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Unknown","Glasgow City","No function","150","150","34650","32000"
"In post","2022","Unknown","Glasgow City","Project Delivery","[c]","[c]","[c]","[c]"
