"Status","Year","Ethnicity","Sex","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","London","190","180","31420","31060"
"New entrant CS","2021","Undeclared","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","North West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","South East (England)","50","50","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","South West (England)","40","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","London","190","180","37170","32330"
"New entrant CS","2021","Undeclared","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","North West (England)","40","40","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Scotland","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","South East (England)","70","70","28820","27570"
"New entrant CS","2021","Undeclared","Male","South West (England)","60","60","30840","27570"
"New entrant CS","2021","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","West Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2021","Undeclared","Male","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2021","Unknown","Female","East Midlands (England)","360","350","24610","22850"
"New entrant CS","2021","Unknown","Female","East of England","350","340","24980","22920"
"New entrant CS","2021","Unknown","Female","London","2550","2510","34980","31060"
"New entrant CS","2021","Unknown","Female","North East (England)","540","520","23710","21010"
"New entrant CS","2021","Unknown","Female","North West (England)","900","870","24760","21430"
"New entrant CS","2021","Unknown","Female","Northern Ireland","80","70","23230","20140"
"New entrant CS","2021","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Female","Scotland","940","900","28060","22820"
"New entrant CS","2021","Unknown","Female","South East (England)","640","600","26520","24440"
"New entrant CS","2021","Unknown","Female","South West (England)","450","420","28150","24880"
"New entrant CS","2021","Unknown","Female","Unknown","330","320","34150","28000"
"New entrant CS","2021","Unknown","Female","Wales","500","470","23970","21590"
"New entrant CS","2021","Unknown","Female","West Midlands (England)","500","470","25970","22350"
"New entrant CS","2021","Unknown","Female","Yorkshire and The Humber","750","720","27580","23620"
"New entrant CS","2021","Unknown","Male","East Midlands (England)","290","280","25560","24120"
"New entrant CS","2021","Unknown","Male","East of England","290","280","26850","25560"
"New entrant CS","2021","Unknown","Male","London","2040","2030","38590","32540"
"New entrant CS","2021","Unknown","Male","North East (England)","480","480","23950","21010"
"New entrant CS","2021","Unknown","Male","North West (England)","870","860","26980","24190"
"New entrant CS","2021","Unknown","Male","Northern Ireland","110","100","22890","20140"
"New entrant CS","2021","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Male","Scotland","810","800","27590","20920"
"New entrant CS","2021","Unknown","Male","South East (England)","660","640","27690","25540"
"New entrant CS","2021","Unknown","Male","South West (England)","520","500","28520","25560"
"New entrant CS","2021","Unknown","Male","Unknown","210","210","39990","28000"
"New entrant CS","2021","Unknown","Male","Wales","480","460","25790","22850"
"New entrant CS","2021","Unknown","Male","West Midlands (England)","400","390","27660","22850"
"New entrant CS","2021","Unknown","Male","Yorkshire and The Humber","760","740","27610","23440"
"New entrant CS","2021","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Female","East Midlands (England)","800","780","26180","25960"
"New entrant CS","2021","White","Female","East of England","1050","1000","26590","27570"
"New entrant CS","2021","White","Female","London","3290","3190","36110","32330"
"New entrant CS","2021","White","Female","North East (England)","1100","1060","24610","21010"
"New entrant CS","2021","White","Female","North West (England)","1950","1900","26270","24270"
"New entrant CS","2021","White","Female","Northern Ireland","70","70","25560","20140"
"New entrant CS","2021","White","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Female","Scotland","1410","1360","27090","26160"
"New entrant CS","2021","White","Female","South East (England)","2040","1950","27210","27570"
"New entrant CS","2021","White","Female","South West (England)","1930","1820","27570","26350"
"New entrant CS","2021","White","Female","Unknown","150","150","29480","27570"
"New entrant CS","2021","White","Female","Wales","990","950","25890","22920"
"New entrant CS","2021","White","Female","West Midlands (England)","1030","970","27560","26350"
"New entrant CS","2021","White","Female","Yorkshire and The Humber","1360","1310","27580","27570"
"New entrant CS","2021","White","Male","East Midlands (England)","580","570","27460","25560"
"New entrant CS","2021","White","Male","East of England","770","770","27840","27570"
"New entrant CS","2021","White","Male","London","2590","2550","38090","32790"
"New entrant CS","2021","White","Male","North East (England)","920","910","24950","21010"
"New entrant CS","2021","White","Male","North West (England)","1580","1570","27660","24240"
"New entrant CS","2021","White","Male","Northern Ireland","90","90","24880","20310"
"New entrant CS","2021","White","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Male","Scotland","1100","1090","27260","25000"
"New entrant CS","2021","White","Male","South East (England)","1530","1510","29040","27570"
"New entrant CS","2021","White","Male","South West (England)","1600","1590","30420","27570"
"New entrant CS","2021","White","Male","Unknown","120","120","31390","27570"
"New entrant CS","2021","White","Male","Wales","750","740","26930","22920"
"New entrant CS","2021","White","Male","West Midlands (England)","740","730","29220","27570"
"New entrant CS","2021","White","Male","Yorkshire and The Humber","1010","1000","28660","27570"
"New entrant CS","2021","White","Unknown","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","White","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Female","East Midlands (England)","180","170","25400","22600"
"New entrant CS","2022","Asian","Female","East of England","90","80","28220","27570"
"New entrant CS","2022","Asian","Female","London","960","930","34270","31060"
"New entrant CS","2022","Asian","Female","North East (England)","70","60","27180","23170"
"New entrant CS","2022","Asian","Female","North West (England)","260","250","26050","24880"
"New entrant CS","2022","Asian","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Female","Scotland","110","100","28450","26590"
"New entrant CS","2022","Asian","Female","South East (England)","120","120","28330","27570"
"New entrant CS","2022","Asian","Female","South West (England)","80","80","29140","26590"
"New entrant CS","2022","Asian","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Female","Wales","60","60","27310","26110"
"New entrant CS","2022","Asian","Female","West Midlands (England)","480","460","26990","26590"
"New entrant CS","2022","Asian","Female","Yorkshire and The Humber","300","290","26100","24880"
"New entrant CS","2022","Asian","Male","East Midlands (England)","140","140","25740","24620"
"New entrant CS","2022","Asian","Male","East of England","70","70","29210","27570"
"New entrant CS","2022","Asian","Male","London","730","720","34940","31060"
"New entrant CS","2022","Asian","Male","North East (England)","70","70","27630","26590"
"New entrant CS","2022","Asian","Male","North West (England)","340","330","27510","26590"
"New entrant CS","2022","Asian","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Scotland","100","100","28720","27230"
"New entrant CS","2022","Asian","Male","South East (England)","100","100","30810","27570"
"New entrant CS","2022","Asian","Male","South West (England)","70","70","32360","30730"
"New entrant CS","2022","Asian","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Asian","Male","Wales","70","70","27610","26130"
"New entrant CS","2022","Asian","Male","West Midlands (England)","360","360","27990","26590"
"New entrant CS","2022","Asian","Male","Yorkshire and The Humber","320","310","26200","25000"
"New entrant CS","2022","Black","Female","East Midlands (England)","90","80","25280","23170"
"New entrant CS","2022","Black","Female","East of England","80","70","26910","25010"
"New entrant CS","2022","Black","Female","London","910","880","32430","31060"
"New entrant CS","2022","Black","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","North West (England)","130","130","26610","24800"
"New entrant CS","2022","Black","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Scotland","60","60","25620","23110"
"New entrant CS","2022","Black","Female","South East (England)","90","80","26820","26330"
"New entrant CS","2022","Black","Female","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Black","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Female","West Midlands (England)","180","170","26800","26450"
"New entrant CS","2022","Black","Female","Yorkshire and The Humber","80","80","28100","27570"
"New entrant CS","2022","Black","Male","East Midlands (England)","50","50","[c]","[c]"
"New entrant CS","2022","Black","Male","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Black","Male","London","430","420","33780","31060"
"New entrant CS","2022","Black","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","North West (England)","100","100","27680","26590"
"New entrant CS","2022","Black","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Scotland","50","50","[c]","[c]"
"New entrant CS","2022","Black","Male","South East (England)","80","80","28630","28140"
"New entrant CS","2022","Black","Male","South West (England)","50","50","[c]","[c]"
"New entrant CS","2022","Black","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Black","Male","West Midlands (England)","110","110","28730","27570"
"New entrant CS","2022","Black","Male","Yorkshire and The Humber","50","50","28940","26980"
"New entrant CS","2022","Mixed","Female","East Midlands (England)","70","60","24420","23140"
"New entrant CS","2022","Mixed","Female","East of England","50","50","[c]","[c]"
"New entrant CS","2022","Mixed","Female","London","350","340","34580","32260"
"New entrant CS","2022","Mixed","Female","North East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Female","North West (England)","100","100","26310","23510"
"New entrant CS","2022","Mixed","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Female","Scotland","50","50","30380","27230"
"New entrant CS","2022","Mixed","Female","South East (England)","80","80","27500","26310"
"New entrant CS","2022","Mixed","Female","South West (England)","60","60","27140","26140"
"New entrant CS","2022","Mixed","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Female","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Female","West Midlands (England)","100","100","26240","24940"
"New entrant CS","2022","Mixed","Female","Yorkshire and The Humber","70","70","28890","26340"
"New entrant CS","2022","Mixed","Male","East Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Male","East of England","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Male","London","200","200","34470","31060"
"New entrant CS","2022","Mixed","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Male","North West (England)","60","60","27340","23170"
"New entrant CS","2022","Mixed","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Male","South East (England)","60","50","27680","27290"
"New entrant CS","2022","Mixed","Male","South West (England)","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Mixed","Male","Wales","30","30","[c]","[c]"
"New entrant CS","2022","Mixed","Male","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Mixed","Male","Yorkshire and The Humber","40","40","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","London","110","100","32190","30630"
"New entrant CS","2022","Other ethnicity","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Female","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","London","90","90","34240","31060"
"New entrant CS","2022","Other ethnicity","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Other ethnicity","Male","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","East Midlands (England)","40","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","London","110","100","35620","32330"
"New entrant CS","2022","Undeclared","Female","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Scotland","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","South East (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","South West (England)","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","West Midlands (England)","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Female","Yorkshire and The Humber","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","East Midlands (England)","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","East of England","30","30","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","London","140","130","39010","33570"
"New entrant CS","2022","Undeclared","Male","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","North West (England)","60","50","32070","27570"
"New entrant CS","2022","Undeclared","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","Scotland","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","South East (England)","50","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","South West (England)","70","70","33450","29620"
"New entrant CS","2022","Undeclared","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","Wales","40","40","[c]","[c]"
"New entrant CS","2022","Undeclared","Male","West Midlands (England)","50","50","30420","27570"
"New entrant CS","2022","Undeclared","Male","Yorkshire and The Humber","50","50","[c]","[c]"
"New entrant CS","2022","Unknown","Female","East Midlands (England)","590","550","25540","24090"
"New entrant CS","2022","Unknown","Female","East of England","520","480","26260","24800"
"New entrant CS","2022","Unknown","Female","London","2550","2400","34750","30520"
"New entrant CS","2022","Unknown","Female","North East (England)","660","630","25160","22010"
"New entrant CS","2022","Unknown","Female","North West (England)","1620","1540","25950","24430"
"New entrant CS","2022","Unknown","Female","Northern Ireland","120","110","25830","21250"
"New entrant CS","2022","Unknown","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Female","Scotland","1470","1410","28400","24880"
"New entrant CS","2022","Unknown","Female","South East (England)","890","830","27320","24880"
"New entrant CS","2022","Unknown","Female","South West (England)","730","680","26700","23170"
"New entrant CS","2022","Unknown","Female","Unknown","280","230","29190","28000"
"New entrant CS","2022","Unknown","Female","Wales","560","530","24600","21840"
"New entrant CS","2022","Unknown","Female","West Midlands (England)","890","830","26510","23170"
"New entrant CS","2022","Unknown","Female","Yorkshire and The Humber","1020","930","27600","24800"
"New entrant CS","2022","Unknown","Male","East Midlands (England)","400","390","26030","24250"
"New entrant CS","2022","Unknown","Male","East of England","380","360","27960","25000"
"New entrant CS","2022","Unknown","Male","London","1970","1880","36930","31060"
"New entrant CS","2022","Unknown","Male","North East (England)","490","490","26450","23140"
"New entrant CS","2022","Unknown","Male","North West (England)","1150","1120","27600","24880"
"New entrant CS","2022","Unknown","Male","Northern Ireland","130","120","25640","21250"
"New entrant CS","2022","Unknown","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Male","Scotland","1170","1150","28720","24880"
"New entrant CS","2022","Unknown","Male","South East (England)","800","750","28730","26130"
"New entrant CS","2022","Unknown","Male","South West (England)","790","770","29220","25050"
"New entrant CS","2022","Unknown","Male","Unknown","270","250","26890","23850"
"New entrant CS","2022","Unknown","Male","Wales","500","480","26180","23140"
"New entrant CS","2022","Unknown","Male","West Midlands (England)","660","630","28420","24880"
"New entrant CS","2022","Unknown","Male","Yorkshire and The Humber","980","910","29450","25120"
"New entrant CS","2022","Unknown","Unknown","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Female","East Midlands (England)","1180","1130","26760","24090"
"New entrant CS","2022","White","Female","East of England","1120","1060","27520","25000"
"New entrant CS","2022","White","Female","London","3000","2910","37510","33210"
"New entrant CS","2022","White","Female","North East (England)","1700","1640","26000","23170"
"New entrant CS","2022","White","Female","North West (England)","2940","2840","26960","24770"
"New entrant CS","2022","White","Female","Northern Ireland","180","180","29030","26590"
"New entrant CS","2022","White","Female","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Female","Scotland","2560","2490","28710","27230"
"New entrant CS","2022","White","Female","South East (England)","1860","1750","28060","26130"
"New entrant CS","2022","White","Female","South West (England)","1990","1880","28930","25620"
"New entrant CS","2022","White","Female","Unknown","150","140","29960","27570"
"New entrant CS","2022","White","Female","Wales","1600","1540","27110","23170"
"New entrant CS","2022","White","Female","West Midlands (England)","1390","1330","28520","25120"
"New entrant CS","2022","White","Female","Yorkshire and The Humber","1730","1650","29020","26370"
"New entrant CS","2022","White","Male","East Midlands (England)","830","820","27430","25710"
"New entrant CS","2022","White","Male","East of England","800","790","28190","26140"
"New entrant CS","2022","White","Male","London","2220","2190","39770","34020"
"New entrant CS","2022","White","Male","North East (England)","1080","1070","27560","24920"
"New entrant CS","2022","White","Male","North West (England)","2020","1990","28390","25520"
"New entrant CS","2022","White","Male","Northern Ireland","170","160","29880","26590"
"New entrant CS","2022","White","Male","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2022","White","Male","Scotland","1900","1880","29380","27230"
"New entrant CS","2022","White","Male","South East (England)","1320","1290","29760","26350"
"New entrant CS","2022","White","Male","South West (England)","1730","1700","30960","27130"
"New entrant CS","2022","White","Male","Unknown","100","90","34570","29290"
"New entrant CS","2022","White","Male","Wales","1230","1220","28700","25120"
"New entrant CS","2022","White","Male","West Midlands (England)","900","890","30040","26590"
"New entrant CS","2022","White","Male","Yorkshire and The Humber","1190","1170","30520","27120"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Region_ITL1","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","","",""
"","ITL 1 divides into Wales, Scotland, Northern Ireland, and the 9 statistical regions of England.","","","","","","",""
"Sex","Self reported sex.","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","",""
"Ethnicity","Self reported ethnicity. For consistency with Civil Service Statistics, 'Chinese' is shown separately in the 2021 figures, but counted within 'Asian' for 2022.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their ethnicity and ""Unknown"" accounts for employees who have not made an active declaration about their ethnicity.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 10).","","","","","","",""
"FTE","Total full-time equivalent employment numbers (rounded to nearest 10).","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
