"Status","Year","Disability","Responsibility_level","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","EO","Warwickshire","50","50","26260","27570"
"In post","2021","Declared disabled","EO","West Cumbria","30","30","[c]","[c]"
"In post","2021","Declared disabled","EO","West Essex","40","30","[c]","[c]"
"In post","2021","Declared disabled","EO","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","EO","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","EO","West Northamptonshire","40","30","[c]","[c]"
"In post","2021","Declared disabled","EO","West Surrey","70","60","29560","29290"
"In post","2021","Declared disabled","EO","West Sussex (North East)","50","50","27850","27570"
"In post","2021","Declared disabled","EO","West Sussex (South West)","50","50","27460","27570"
"In post","2021","Declared disabled","EO","Westminster","740","710","29290","29280"
"In post","2021","Declared disabled","EO","Wiltshire","140","140","26620","26670"
"In post","2021","Declared disabled","EO","Wirral","140","120","27390","27570"
"In post","2021","Declared disabled","EO","Wolverhampton","70","60","27440","27570"
"In post","2021","Declared disabled","EO","Worcestershire","60","50","27700","27570"
"In post","2021","Declared disabled","EO","York","60","50","26780","26760"
"In post","2021","Declared disabled","G6/G7","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Antrim and Newtownabbey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bath and North East Somerset, North Somerset and South Gloucestershire","160","150","57160","55140"
"In post","2021","Declared disabled","G6/G7","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Birmingham","80","80","56350","53350"
"In post","2021","Declared disabled","G6/G7","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Blackpool","40","40","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Brent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Bristol, City of","90","90","56220","53150"
"In post","2021","Declared disabled","G6/G7","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Camden and City of London","40","40","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Cardiff and Vale of Glamorgan","110","110","58960","57800"
"In post","2021","Declared disabled","G6/G7","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Central Hampshire","70","70","51630","48500"
"In post","2021","Declared disabled","G6/G7","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","City of Edinburgh","180","170","60590","61010"
"In post","2021","Declared disabled","G6/G7","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Coventry","40","40","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Croydon","120","120","63760","61690"
"In post","2021","Declared disabled","G6/G7","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Devon CC","30","30","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Glasgow City","70","70","57580","56120"
"In post","2021","Declared disabled","G6/G7","Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Greater Manchester South West","40","40","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Hackney and Newham","30","30","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Lambeth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Leeds","130","120","55050","52580"
"In post","2021","Declared disabled","G6/G7","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Liverpool","90","80","54180","52580"
"In post","2021","Declared disabled","G6/G7","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Manchester","120","120","55330","52580"
"In post","2021","Declared disabled","G6/G7","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Monmouthshire and Newport","50","50","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Nottingham","80","80","55310","52580"
"In post","2021","Declared disabled","G6/G7","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Overseas","90","90","60260","58330"
"In post","2021","Declared disabled","G6/G7","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Sandwell","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Sefton","40","30","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Sheffield","100","100","55280","52280"
"In post","2021","Declared disabled","G6/G7","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South Hampshire","40","40","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South Lanarkshire","40","30","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South Teesside","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","G6/G7","Suffolk","[c]","[c]","[c]","[c]"
