"Status","Year","Age","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","40-49","Herefordshire, Worcestershire and Warwickshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Heterosexual / straight","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","Heterosexual / straight","320","310","44530","38390"
"New entrant CS","2022","40-49","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - East","Unknown","100","90","40600","37610"
"New entrant CS","2022","40-49","Inner London - West","Heterosexual / straight","510","490","46540","42250"
"New entrant CS","2022","40-49","Inner London - West","LGBO","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Inner London - West","Undeclared","90","50","46590","40650"
"New entrant CS","2022","40-49","Inner London - West","Unknown","250","240","49010","42470"
"New entrant CS","2022","40-49","Kent","Heterosexual / straight","100","100","29850","26230"
"New entrant CS","2022","40-49","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Kent","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Heterosexual / straight","170","170","28620","24800"
"New entrant CS","2022","40-49","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lancashire","Unknown","70","70","27900","24800"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","100","90","28470","23170"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Leicestershire, Rutland and Northamptonshire","Unknown","50","50","26540","24800"
"New entrant CS","2022","40-49","Lincolnshire","Heterosexual / straight","70","60","30380","27570"
"New entrant CS","2022","40-49","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Heterosexual / straight","270","270","29410","26590"
"New entrant CS","2022","40-49","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Merseyside","Unknown","140","130","28060","24880"
"New entrant CS","2022","40-49","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Heterosexual / straight","80","70","36000","34450"
"New entrant CS","2022","40-49","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","North Yorkshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Heterosexual / straight","60","50","32260","30400"
"New entrant CS","2022","40-49","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northern Ireland","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Heterosexual / straight","330","320","28460","26590"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Northumberland, and Tyne and Wear","Unknown","140","130","28750","24840"
"New entrant CS","2022","40-49","Outer London - East and North East","Heterosexual / straight","60","60","32780","31060"
"New entrant CS","2022","40-49","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - East and North East","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","Heterosexual / straight","100","90","37430","34260"
"New entrant CS","2022","40-49","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - South","Unknown","90","90","40230","37290"
"New entrant CS","2022","40-49","Outer London - West and North West","Heterosexual / straight","100","100","35140","31060"
"New entrant CS","2022","40-49","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Outer London - West and North West","Unknown","60","60","30660","28650"
"New entrant CS","2022","40-49","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Heterosexual / straight","150","150","31230","26630"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Shropshire and Staffordshire","Unknown","60","50","32800","26770"
"New entrant CS","2022","40-49","South Yorkshire","Heterosexual / straight","130","120","32290","28200"
"New entrant CS","2022","40-49","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","South Yorkshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Heterosexual / straight","70","60","25680","24640"
"New entrant CS","2022","40-49","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Southern Scotland","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Heterosexual / straight","160","150","32760","29230"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Surrey, East and West Sussex","Unknown","60","60","31030","25770"
"New entrant CS","2022","40-49","Tees Valley and Durham","Heterosexual / straight","160","150","28750","26170"
"New entrant CS","2022","40-49","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Tees Valley and Durham","Unknown","60","60","29540","26130"
"New entrant CS","2022","40-49","Unknown","Heterosexual / straight","60","50","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","Unknown","Unknown","70","60","[c]","[c]"
"New entrant CS","2022","40-49","West Central Scotland","Heterosexual / straight","350","340","32920","27570"
"New entrant CS","2022","40-49","West Central Scotland","LGBO","30","30","[c]","[c]"
"New entrant CS","2022","40-49","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Central Scotland","Unknown","160","150","33180","27940"
"New entrant CS","2022","40-49","West Midlands","Heterosexual / straight","370","360","32610","27570"
"New entrant CS","2022","40-49","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","40-49","West Midlands","Unknown","190","180","31050","26590"
"New entrant CS","2022","40-49","West Wales and The Valleys","Heterosexual / straight","180","180","29280","25430"
"New entrant CS","2022","40-49","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Wales and The Valleys","Unknown","80","70","24900","21840"
"New entrant CS","2022","40-49","West Yorkshire","Heterosexual / straight","300","280","32600","27570"
"New entrant CS","2022","40-49","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","Undeclared","40","[c]","[c]","[c]"
"New entrant CS","2022","40-49","West Yorkshire","Unknown","180","170","35770","27570"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Heterosexual / straight","110","110","30900","29290"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Bedfordshire and Hertfordshire","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","130","130","30800","27920"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Berkshire, Buckinghamshire and Oxfordshire","Unknown","60","60","31430","27110"
"New entrant CS","2022","50-59","Cheshire","Heterosexual / straight","70","60","32220","32280"
"New entrant CS","2022","50-59","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cheshire","Unknown","30","30","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Heterosexual / straight","180","170","28660","26590"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Derbyshire and Nottinghamshire","Unknown","80","80","27120","25020"
"New entrant CS","2022","50-59","Devon","Heterosexual / straight","120","120","32240","28760"
"New entrant CS","2022","50-59","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Devon","Unknown","50","50","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","Heterosexual / straight","100","100","30970","26780"
"New entrant CS","2022","50-59","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Dorset and Somerset","Unknown","40","40","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","Heterosexual / straight","180","170","27580","24960"
"New entrant CS","2022","50-59","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Anglia","Unknown","70","60","30580","26350"
"New entrant CS","2022","50-59","East Wales","Heterosexual / straight","180","170","32380","24880"
"New entrant CS","2022","50-59","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Wales","Unknown","80","70","29980","26130"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","60","60","26550","24920"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Heterosexual / straight","220","210","31640","27570"
"New entrant CS","2022","50-59","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Eastern Scotland","Unknown","180","170","35100","27940"
"New entrant CS","2022","50-59","Essex","Heterosexual / straight","90","80","30210","28740"
"New entrant CS","2022","50-59","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Essex","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","320","310","36440","33000"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","120","110","35670","32330"
"New entrant CS","2022","50-59","Greater Manchester","Heterosexual / straight","190","190","31350","27570"
"New entrant CS","2022","50-59","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Greater Manchester","Unknown","150","140","30380","26990"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Heterosexual / straight","220","200","30830","25000"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Hampshire and Isle of Wight","Unknown","100","80","29120","24880"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","80","80","28320","27570"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Heterosexual / straight","210","200","45370","37610"
"New entrant CS","2022","50-59","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - East","Unknown","70","60","39200","32950"
"New entrant CS","2022","50-59","Inner London - West","Heterosexual / straight","280","270","47070","41500"
"New entrant CS","2022","50-59","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","Undeclared","50","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Inner London - West","Unknown","180","170","51090","42470"
"New entrant CS","2022","50-59","Kent","Heterosexual / straight","90","90","27550","24900"
"New entrant CS","2022","50-59","Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Kent","Unknown","80","70","28890","28140"
"New entrant CS","2022","50-59","Lancashire","Heterosexual / straight","160","150","29500","24920"
"New entrant CS","2022","50-59","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lancashire","Unknown","60","60","28420","25660"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","130","120","27100","23170"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Leicestershire, Rutland and Northamptonshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Lincolnshire","Heterosexual / straight","70","60","29200","27570"
"New entrant CS","2022","50-59","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Heterosexual / straight","220","210","27520","25200"
"New entrant CS","2022","50-59","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Merseyside","Unknown","130","120","26740","24800"
"New entrant CS","2022","50-59","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Heterosexual / straight","80","80","33630","32000"
"New entrant CS","2022","50-59","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","North Yorkshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Heterosexual / straight","270","260","27980","24920"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Northumberland, and Tyne and Wear","Unknown","140","130","26430","21840"
"New entrant CS","2022","50-59","Outer London - East and North East","Heterosexual / straight","70","70","33100","31060"
"New entrant CS","2022","50-59","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - East and North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","Heterosexual / straight","120","120","34490","31060"
"New entrant CS","2022","50-59","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - South","Unknown","60","50","37540","30750"
"New entrant CS","2022","50-59","Outer London - West and North West","Heterosexual / straight","100","100","33900","31060"
"New entrant CS","2022","50-59","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Outer London - West and North West","Unknown","60","60","30510","31020"
"New entrant CS","2022","50-59","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Heterosexual / straight","130","120","30010","27570"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Shropshire and Staffordshire","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","50-59","South Yorkshire","Heterosexual / straight","110","110","30580","27570"
"New entrant CS","2022","50-59","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","South Yorkshire","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Southern Scotland","Heterosexual / straight","70","70","25030","25520"
"New entrant CS","2022","50-59","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Southern Scotland","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Heterosexual / straight","160","150","29140","26140"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Surrey, East and West Sussex","Unknown","60","50","32780","30070"
"New entrant CS","2022","50-59","Tees Valley and Durham","Heterosexual / straight","130","130","29460","27570"
"New entrant CS","2022","50-59","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Tees Valley and Durham","Unknown","50","50","27300","23140"
"New entrant CS","2022","50-59","Unknown","Heterosexual / straight","50","40","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","Unknown","Unknown","60","50","[c]","[c]"
"New entrant CS","2022","50-59","West Central Scotland","Heterosexual / straight","270","260","32080","27230"
"New entrant CS","2022","50-59","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Central Scotland","Unknown","150","140","30200","27230"
"New entrant CS","2022","50-59","West Midlands","Heterosexual / straight","260","240","32000","27570"
"New entrant CS","2022","50-59","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands","Undeclared","30","30","[c]","[c]"
"New entrant CS","2022","50-59","West Midlands","Unknown","130","110","33110","28200"
"New entrant CS","2022","50-59","West Wales and The Valleys","Heterosexual / straight","160","160","30420","26820"
"New entrant CS","2022","50-59","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Wales and The Valleys","Unknown","70","70","27480","26130"
"New entrant CS","2022","50-59","West Yorkshire","Heterosexual / straight","220","210","32820","27570"
"New entrant CS","2022","50-59","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Yorkshire","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2022","50-59","West Yorkshire","Unknown","120","110","32770","27570"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Heterosexual / straight","40","30","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","60-64","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
