"Status","Year","Region_ITL1","Ethnicity","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","West Midlands (England)","Black","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Department for Work and Pensions","70","70","25880","27570"
"New entrant CS","2022","West Midlands (England)","Black","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Ministry of Justice","90","80","26070","24800"
"New entrant CS","2022","West Midlands (England)","Black","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Black","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department for Work and Pensions","40","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Ministry of Justice","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Mixed","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Other ethnicity","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Undeclared","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Cabinet Office","50","50","55070","54700"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Education","40","40","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Environment, Food and Rural Affairs","70","60","29180","21300"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Levelling Up, Housing and Communities","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Transport","60","50","29060","26130"
"New entrant CS","2022","West Midlands (England)","Unknown","Department for Work and Pensions","120","110","26080","27570"
"New entrant CS","2022","West Midlands (England)","Unknown","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","HM Revenue and Customs","310","300","25500","21250"
"New entrant CS","2022","West Midlands (England)","Unknown","Home Office","80","70","25720","24880"
"New entrant CS","2022","West Midlands (England)","Unknown","Ministry of Defence","50","50","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Ministry of Justice","720","660","24610","23140"
"New entrant CS","2022","West Midlands (England)","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Cabinet Office","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Department for Education","90","90","34330","29360"
"New entrant CS","2022","West Midlands (England)","White","Department for Environment, Food and Rural Affairs","80","80","31200","29180"
"New entrant CS","2022","West Midlands (England)","White","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Department for Levelling Up, Housing and Communities","80","70","34460","30190"
"New entrant CS","2022","West Midlands (England)","White","Department for Transport","90","80","29230","26130"
"New entrant CS","2022","West Midlands (England)","White","Department for Work and Pensions","370","360","25790","27570"
"New entrant CS","2022","West Midlands (England)","White","Department of Health and Social Care","70","70","36720","36330"
"New entrant CS","2022","West Midlands (England)","White","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","HM Revenue and Customs","200","200","28850","26590"
"New entrant CS","2022","West Midlands (England)","White","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","West Midlands (England)","White","Ministry of Defence","150","140","30930","26350"
"New entrant CS","2022","West Midlands (England)","White","Ministry of Justice","930","890","25860","23170"
