"Status","Year","Profession_of_post","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Communications","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Inner London - East","90","90","46910","41020"
"In post","2021","Communications","Department of Health and Social Care","Inner London - West","160","160","41300","32790"
"In post","2021","Communications","Department of Health and Social Care","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Department of Health and Social Care","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","ESTYN","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Inner London - West","130","130","48720","45840"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Land Registry","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Inner London - West","80","80","50270","43180"
"In post","2021","Communications","HM Revenue and Customs","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Northumberland and Tyne and Wear","40","40","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Revenue and Customs","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Inner London - West","50","40","[c]","[c]"
"In post","2021","Communications","HM Treasury","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","HM Treasury","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Inner London - West","150","150","49890","44220"
"In post","2021","Communications","Home Office","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Home Office","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","60","60","30620","28670"
"In post","2021","Communications","Ministry of Defence","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Dorset and Somerset","30","30","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","110","110","35090","33300"
"In post","2021","Communications","Ministry of Defence","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Hampshire and Isle of Wight","120","120","32590","33000"
"In post","2021","Communications","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Inner London - West","110","110","48720","45200"
"In post","2021","Communications","Ministry of Defence","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Shropshire and Staffordshire","30","30","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Defence","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","Inner London - West","90","90","42620","39600"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Housing, Communities and Local Government","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Inner London - West","120","110","45450","42250"
"In post","2021","Communications","Ministry of Justice","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Ministry of Justice","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Communications","National Crime Agency","Cheshire","[c]","[c]","[c]","[c]"
