"Status","Year","Region_ITL1","Responsibility_level","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","East of England","SEO/HEO","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Ministry of Defence (excl. agencies)","60","60","35500","33540"
"New entrant CS","2021","East of England","SEO/HEO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","SEO/HEO","Public Health England","50","40","33720","31370"
"New entrant CS","2021","East of England","SEO/HEO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","East of England","Unknown","HM Prison and Probation Service","190","170","21820","22920"
"New entrant CS","2021","East of England","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Cabinet Office (excl. agencies)","70","70","22620","24490"
"New entrant CS","2021","London","AA/AO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Crown Prosecution Service","80","80","21120","20120"
"New entrant CS","2021","London","AA/AO","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for International Trade","50","50","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Department for Work and Pensions (excl. agencies)","530","530","25090","25110"
"New entrant CS","2021","London","AA/AO","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Government Legal Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","HM Courts and Tribunals Service","550","550","21600","22680"
"New entrant CS","2021","London","AA/AO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","HM Prison and Probation Service","540","530","28260","30170"
"New entrant CS","2021","London","AA/AO","HM Revenue and Customs (excl. agencies)","90","90","24120","24120"
"New entrant CS","2021","London","AA/AO","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Home Office (incl. agencies)","100","100","24340","25630"
"New entrant CS","2021","London","AA/AO","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Ministry of Defence (excl. agencies)","90","90","25400","24080"
"New entrant CS","2021","London","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Public Health England","100","90","22690","23530"
"New entrant CS","2021","London","AA/AO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","AA/AO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Attorney General's Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Cabinet Office (excl. agencies)","210","210","27240","27500"
"New entrant CS","2021","London","EO","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Department for Business, Energy and Industrial Strategy (excl. agencies)","110","110","28470","27680"
"New entrant CS","2021","London","EO","Department for Digital, Culture, Media and Sport","70","70","27340","26180"
"New entrant CS","2021","London","EO","Department for Education (excl. agencies)","80","80","28010","28500"
"New entrant CS","2021","London","EO","Department for Environment, Food and Rural Affairs (excl. agencies)","90","90","24280","25170"
"New entrant CS","2021","London","EO","Department for International Trade","60","60","26040","26250"
"New entrant CS","2021","London","EO","Department for Transport (excl. agencies)","110","110","28370","29970"
"New entrant CS","2021","London","EO","Department for Work and Pensions (excl. agencies)","2580","2530","31060","31060"
"New entrant CS","2021","London","EO","Department of Health and Social Care (excl. agencies)","180","170","27240","27270"
"New entrant CS","2021","London","EO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Government Legal Department","90","80","27770","26950"
"New entrant CS","2021","London","EO","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","HM Courts and Tribunals Service","80","80","25830","26410"
"New entrant CS","2021","London","EO","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","HM Revenue and Customs (excl. agencies)","60","60","29490","29570"
"New entrant CS","2021","London","EO","HM Treasury (excl. agencies)","70","70","25650","24300"
"New entrant CS","2021","London","EO","Home Office (incl. agencies)","300","290","28970","28650"
"New entrant CS","2021","London","EO","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Medicines and Healthcare Products Regulatory Agency","50","50","[c]","[c]"
"New entrant CS","2021","London","EO","Ministry of Defence (excl. agencies)","60","60","29450","29520"
"New entrant CS","2021","London","EO","Ministry of Housing, Communities and Local Government (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","London","EO","Ministry of Justice (excl. agencies)","80","80","26690","26410"
"New entrant CS","2021","London","EO","National Crime Agency","180","180","32840","32260"
"New entrant CS","2021","London","EO","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Office of Gas and Electricity Markets","50","50","[c]","[c]"
"New entrant CS","2021","London","EO","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Public Health England","190","160","26220","26880"
"New entrant CS","2021","London","EO","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Serious Fraud Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","UK Space Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","EO","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Cabinet Office (excl. agencies)","200","200","61830","55000"
"New entrant CS","2021","London","G6/G7","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Competition and Markets Authority","40","40","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Crown Commercial Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Crown Prosecution Service","60","60","53420","53630"
"New entrant CS","2021","London","G6/G7","Debt Management Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Department for Business, Energy and Industrial Strategy (excl. agencies)","100","100","58320","53380"
"New entrant CS","2021","London","G6/G7","Department for Digital, Culture, Media and Sport","70","70","56470","51730"
"New entrant CS","2021","London","G6/G7","Department for Education (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Department for Environment, Food and Rural Affairs (excl. agencies)","100","100","55600","53200"
"New entrant CS","2021","London","G6/G7","Department for International Trade","40","40","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Department for Transport (excl. agencies)","70","70","57190","54110"
"New entrant CS","2021","London","G6/G7","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Department of Health and Social Care (excl. agencies)","160","160","58110","53360"
"New entrant CS","2021","London","G6/G7","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Government Actuary's Department","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Government Legal Department","100","90","55100","50500"
"New entrant CS","2021","London","G6/G7","Government Property Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","HM Treasury (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Home Office (incl. agencies)","170","170","60460","57430"
"New entrant CS","2021","London","G6/G7","Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Medicines and Healthcare Products Regulatory Agency","30","30","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Ministry of Housing, Communities and Local Government (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2021","London","G6/G7","Ministry of Justice (excl. agencies)","110","110","60780","58130"
"New entrant CS","2021","London","G6/G7","National Crime Agency","30","30","[c]","[c]"
"New entrant CS","2021","London","G6/G7","National Infrastructure Commission","[c]","[c]","[c]","[c]"
