"Status","Year","Region_ITL3","Region_ITL2","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Croydon","Outer London - South","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Outer London - South","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Outer London - South","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Outer London - South","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Croydon","Outer London - South","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Department for Education (excl. agencies)","80","80","31680","29360"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","HM Treasury (excl. agencies)","60","60","35090","29320"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Legal Aid Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Darlington","Tees Valley and Durham","UK Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","80","80","22520","21260"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","HM Prison and Probation Service","100","90","27370","25560"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derby","Derbyshire and Nottinghamshire","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Derry City and Strabane","Northern Ireland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Department for Environment, Food and Rural Affairs (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Department for Work and Pensions (excl. agencies)","70","60","22540","21260"
"New entrant CS","2022","Devon CC","Devon","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","HM Prison and Probation Service","220","210","24390","23140"
"New entrant CS","2022","Devon CC","Devon","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Met Office","200","200","28250","24370"
"New entrant CS","2022","Devon CC","Devon","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","The Insolvency Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon CC","Devon","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","HM Prison and Probation Service","140","140","23800","23140"
"New entrant CS","2022","Dorset","Dorset and Somerset","Ministry of Defence (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Dorset","Dorset and Somerset","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Department for Work and Pensions (excl. agencies)","100","100","22770","21260"
"New entrant CS","2022","Dudley","West Midlands","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dudley","West Midlands","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Scottish Prison Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dumfries and Galloway","Southern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Department for Work and Pensions (excl. agencies)","50","50","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","HM Land Registry","50","40","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","HM Prison and Probation Service","320","320","24330","23140"
"New entrant CS","2022","Durham","Tees Valley and Durham","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","National Savings and Investments","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Planning Inspectorate","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Durham","Tees Valley and Durham","Valuation Office Agency","150","150","22320","22010"
"New entrant CS","2022","Ealing","Outer London - West and North West","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"New entrant CS","2022","Ealing","Outer London - West and North West","HM Prison and Probation Service","50","50","[c]","[c]"
"New entrant CS","2022","Ealing","Outer London - West and North West","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Department for Work and Pensions (excl. agencies)","80","80","23850","21260"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Ayrshire and North Ayrshire mainland","Southern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Animal and Plant Health Agency","30","30","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Cumbria","Cumbria","Rural Payments Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Derbyshire","Derbyshire and Nottinghamshire","HM Prison and Probation Service","40","30","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Ministry of Defence (excl. agencies)","130","130","27880","23540"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Scottish Prison Service","30","30","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","West Central Scotland","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Department for Work and Pensions (excl. agencies)","130","130","24750","24250"
"New entrant CS","2022","East Kent","Kent","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","HM Prison and Probation Service","40","40","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Home Office","180","160","24980","24880"
"New entrant CS","2022","East Kent","Kent","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Kent","Kent","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","HM Prison and Probation Service","60","60","27120","24800"
"New entrant CS","2022","East Lancashire","Lancashire","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lancashire","Lancashire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Companies House","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","Social Security Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Lothian and Midlothian","Eastern Scotland","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Department for Work and Pensions (excl. agencies)","50","50","25800","27570"
"New entrant CS","2022","East Merseyside","Merseyside","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","HM Prison and Probation Service","110","100","29130","24950"
"New entrant CS","2022","East Merseyside","Merseyside","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Merseyside","Merseyside","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","HM Prison and Probation Service","210","200","23150","23140"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Riding of Yorkshire","East Yorkshire and Northern Lincolnshire","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Health and Safety Executive","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","HM Prison and Probation Service","160","160","28370","31020"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Public Health England","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Surrey","Surrey, East and West Sussex","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Department for Work and Pensions (excl. agencies)","120","120","21910","21260"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","HM Prison and Probation Service","130","120","26660","26140"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Sussex CC","Surrey, East and West Sussex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Enfield","Outer London - East and North East","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","HM Prison and Probation Service","60","60","31720","26310"
"New entrant CS","2022","Essex Haven Gateway","Essex","Home Office","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Haven Gateway","Essex","Valuation Office Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Department for Work and Pensions (excl. agencies)","120","120","25070","24250"
"New entrant CS","2022","Essex Thames Gateway","Essex","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Essex Thames Gateway","Essex","UK Health Security Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Department for Work and Pensions (excl. agencies)","80","80","23310","21260"
"New entrant CS","2022","Falkirk","Eastern Scotland","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Falkirk","Eastern Scotland","Scottish Prison Service","40","40","[c]","[c]"
