"Status","Year","Region_ITL3","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Declared non-disabled","100","90","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Revenue and Customs","Unknown","70","60","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Justice","Declared non-disabled","80","70","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Ministry of Justice","Unknown","30","30","[c]","[c]"
"Leaver CS","2022","Nottingham","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Nottingham","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Orkney Islands","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Ministry of Defence","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department of Health and Social Care","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Declared non-disabled","140","140","24830","20970"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Defence","Unknown","60","50","24680","20870"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Declared non-disabled","110","110","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Ministry of Justice","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Oxfordshire CC","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Perth and Kinross, and Stirling","Scottish Government","Unknown","50","50","30210","30040"
"Leaver CS","2022","Peterborough","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Peterborough","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Levelling Up, Housing and Communities","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Levelling Up, Housing and Communities","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Work and Pensions","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Work and Pensions","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Declared non-disabled","30","30","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Home Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Defence","Declared non-disabled","70","60","31620","26350"
"Leaver CS","2022","Plymouth","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Justice","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Office for Standards in Education, Children's Services and Skills","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Plymouth","Office for Standards in Education, Children's Services and Skills","Declared non-disabled","[c]","[c]","[c]","[c]"
