"Status","Year","Function_of_post","Responsibility_level","Age","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Internal Audit","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Internal Audit","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","20-29","230","230","21480","21250"
"New entrant CS","2022","Legal","AA/AO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","20-29","220","220","27110","26950"
"New entrant CS","2022","Legal","EO","30-39","50","50","27610","26970"
"New entrant CS","2022","Legal","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","20-29","40","30","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","30-39","170","160","53640","51320"
"New entrant CS","2022","Legal","G6/G7","40-49","120","110","54300","52080"
"New entrant CS","2022","Legal","G6/G7","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Legal","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","20-29","110","110","39840","41750"
"New entrant CS","2022","Legal","SEO/HEO","30-39","90","80","39960","40800"
"New entrant CS","2022","Legal","SEO/HEO","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Legal","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","AA/AO","16-19","520","500","21530","21250"
"New entrant CS","2022","No function","AA/AO","20-29","8030","7870","22250","21260"
"New entrant CS","2022","No function","AA/AO","30-39","3550","3430","22460","21260"
"New entrant CS","2022","No function","AA/AO","40-49","2130","2060","22140","21260"
"New entrant CS","2022","No function","AA/AO","50-59","1770","1690","21630","21260"
"New entrant CS","2022","No function","AA/AO","60-64","420","380","21170","21260"
"New entrant CS","2022","No function","AA/AO","65+","80","70","21200","21260"
"New entrant CS","2022","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","EO","16-19","60","60","25530","25170"
"New entrant CS","2022","No function","EO","20-29","3500","3450","27340","27570"
"New entrant CS","2022","No function","EO","30-39","2030","1970","27620","27570"
"New entrant CS","2022","No function","EO","40-49","1230","1190","27600","27570"
"New entrant CS","2022","No function","EO","50-59","1060","1020","27970","27570"
"New entrant CS","2022","No function","EO","60-64","150","140","27640","27570"
"New entrant CS","2022","No function","EO","65+","40","30","[c]","[c]"
"New entrant CS","2022","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","G6/G7","20-29","240","240","53560","53360"
"New entrant CS","2022","No function","G6/G7","30-39","540","530","54780","53130"
"New entrant CS","2022","No function","G6/G7","40-49","450","430","57090","53420"
"New entrant CS","2022","No function","G6/G7","50-59","250","240","57340","53500"
"New entrant CS","2022","No function","G6/G7","60-64","40","30","[c]","[c]"
"New entrant CS","2022","No function","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS","30-39","40","40","[c]","[c]"
"New entrant CS","2022","No function","SCS","40-49","70","70","91820","85860"
"New entrant CS","2022","No function","SCS","50-59","50","40","[c]","[c]"
"New entrant CS","2022","No function","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SCS","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SEO/HEO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","SEO/HEO","20-29","3330","3300","32430","32560"
"New entrant CS","2022","No function","SEO/HEO","30-39","1850","1790","35120","33370"
"New entrant CS","2022","No function","SEO/HEO","40-49","970","930","36100","34260"
"New entrant CS","2022","No function","SEO/HEO","50-59","540","510","36670","35900"
"New entrant CS","2022","No function","SEO/HEO","60-64","90","80","35000","33080"
"New entrant CS","2022","No function","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","No function","Unknown","20-29","1970","1920","23820","23170"
"New entrant CS","2022","No function","Unknown","30-39","1860","1710","27010","24800"
"New entrant CS","2022","No function","Unknown","40-49","1840","1690","31350","28200"
"New entrant CS","2022","No function","Unknown","50-59","2080","1910","30690","28200"
"New entrant CS","2022","No function","Unknown","60-64","770","670","30100","28200"
"New entrant CS","2022","No function","Unknown","65+","310","230","31510","28300"
"New entrant CS","2022","Project Delivery","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","20-29","70","70","21200","21260"
"New entrant CS","2022","Project Delivery","AA/AO","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","16-19","50","50","17880","17140"
"New entrant CS","2022","Project Delivery","EO","20-29","290","290","23880","24750"
"New entrant CS","2022","Project Delivery","EO","30-39","80","70","23550","24000"
"New entrant CS","2022","Project Delivery","EO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","30-39","80","80","54400","54000"
"New entrant CS","2022","Project Delivery","G6/G7","40-49","80","80","56540","54110"
"New entrant CS","2022","Project Delivery","G6/G7","50-59","70","70","58100","56000"
"New entrant CS","2022","Project Delivery","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO/HEO","20-29","230","230","34330","33120"
"New entrant CS","2022","Project Delivery","SEO/HEO","30-39","280","270","36540","36570"
"New entrant CS","2022","Project Delivery","SEO/HEO","40-49","210","200","36480","36720"
"New entrant CS","2022","Project Delivery","SEO/HEO","50-59","150","150","37390","38500"
"New entrant CS","2022","Project Delivery","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","20-29","70","70","28380","27540"
"New entrant CS","2022","Project Delivery","Unknown","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","40-49","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Project Delivery","Unknown","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","20-29","120","120","21470","21750"
"New entrant CS","2022","Property","AA/AO","30-39","80","80","21980","21750"
"New entrant CS","2022","Property","AA/AO","40-49","50","50","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","50-59","50","50","21090","21750"
"New entrant CS","2022","Property","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","20-29","130","130","25480","25000"
"New entrant CS","2022","Property","EO","30-39","60","50","25630","25120"
"New entrant CS","2022","Property","EO","40-49","40","40","[c]","[c]"
"New entrant CS","2022","Property","EO","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","40-49","60","60","56220","55340"
"New entrant CS","2022","Property","G6/G7","50-59","40","30","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","20-29","120","120","32990","31130"
"New entrant CS","2022","Property","SEO/HEO","30-39","80","80","36220","34380"
"New entrant CS","2022","Property","SEO/HEO","40-49","80","80","36720","36050"
"New entrant CS","2022","Property","SEO/HEO","50-59","70","70","36320","33540"
"New entrant CS","2022","Property","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Property","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","AA/AO","20-29","190","190","24200","23540"
"New entrant CS","2022","Security","AA/AO","30-39","110","110","25390","24720"
"New entrant CS","2022","Security","AA/AO","40-49","80","80","25650","24360"
"New entrant CS","2022","Security","AA/AO","50-59","90","90","26240","25000"
"New entrant CS","2022","Security","AA/AO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","20-29","90","90","26610","26460"
"New entrant CS","2022","Security","EO","30-39","30","30","[c]","[c]"
"New entrant CS","2022","Security","EO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","50-59","30","30","[c]","[c]"
"New entrant CS","2022","Security","EO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","G6/G7","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","20-29","50","50","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","30-39","40","40","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","50-59","40","40","[c]","[c]"
"New entrant CS","2022","Security","SEO/HEO","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","20-29","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Security","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","AA/AO","16-19","90","90","21630","21260"
"New entrant CS","2022","Unknown","AA/AO","20-29","1430","1400","21770","21260"
"New entrant CS","2022","Unknown","AA/AO","30-39","730","700","21730","21260"
"New entrant CS","2022","Unknown","AA/AO","40-49","460","440","21750","21260"
"New entrant CS","2022","Unknown","AA/AO","50-59","410","390","21570","21170"
"New entrant CS","2022","Unknown","AA/AO","60-64","80","80","21580","21170"
"New entrant CS","2022","Unknown","AA/AO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","EO","20-29","1310","1300","26880","27230"
"New entrant CS","2022","Unknown","EO","30-39","840","810","26940","27230"
"New entrant CS","2022","Unknown","EO","40-49","520","500","27150","27230"
"New entrant CS","2022","Unknown","EO","50-59","560","490","28690","27570"
"New entrant CS","2022","Unknown","EO","60-64","90","70","30370","29350"
"New entrant CS","2022","Unknown","EO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","20-29","50","40","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","30-39","230","220","57410","54550"
"New entrant CS","2022","Unknown","G6/G7","40-49","230","220","59620","57430"
"New entrant CS","2022","Unknown","G6/G7","50-59","170","170","59500","57430"
"New entrant CS","2022","Unknown","G6/G7","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","G6/G7","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","30-39","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SCS","60-64","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","20-29","650","640","34620","33000"
"New entrant CS","2022","Unknown","SEO/HEO","30-39","680","660","36490","36130"
"New entrant CS","2022","Unknown","SEO/HEO","40-49","450","440","36840","36130"
"New entrant CS","2022","Unknown","SEO/HEO","50-59","310","300","37250","38050"
"New entrant CS","2022","Unknown","SEO/HEO","60-64","30","30","[c]","[c]"
"New entrant CS","2022","Unknown","SEO/HEO","65+","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","16-19","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","20-29","90","90","20190","16190"
"New entrant CS","2022","Unknown","Unknown","30-39","30","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","40-49","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","50-59","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Unknown","Unknown","60-64","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 30 civil servants for FTE or Headcount, and less than 50 civil servants for median and mean salary (shown as [c]). Additionally, zero responses have been suppressed for GPDR protected characteristics. Figures are rounded to the nearest 10, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2022-07-26, with GIT 03ee02c.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Organisation specific notes on status: In late June 2021 around 7,000 employees from Community Rehabilitation Companies were transferred in from the private sector to HM Prison and Probation Service, counting as entrants. The Defence Electronics and Components Agency does not record the date in which their employees first enter the Civil Service and so entrants data is not available. HM Land Registry do not record where their departing employees transfer to and so are unable to identify those that transfer to another Civil Service department.","","","","","","",""
"Year","Year of data collection (as at March 31st).","","","","","","",""
"Responsibility_level","With the exception of the Senior Civil Service level, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","",""
