"Status","Year","Responsibility_level","Age","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","G6/G7","40-49","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Milton Keynes","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Solihull","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Westminster","310","270","60040","58660"
"Leaver Dept.","2021","G6/G7","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","40-49","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Shropshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Thurrock","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","West Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Westminster","120","110","60420","59650"
"Leaver Dept.","2021","G6/G7","50-59","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","50-59","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","60-64","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","65+","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","G6/G7","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","West Lothian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","30-39","Westminster","50","40","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","40-49","Westminster","140","130","87990","79780"
"Leaver Dept.","2021","SCS","40-49","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Westminster","40","40","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","50-59","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","60-64","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","65+","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SCS","Unknown","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Bath and North East Somerset, North Somerset and South Gloucestershire","90","90","29500","28900"
"Leaver Dept.","2021","SEO/HEO","20-29","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Ealing","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","East Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Haringey and Islington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Suffolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Sunderland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Tower Hamlets","60","60","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Unknown","430","430","31520","32000"
"Leaver Dept.","2021","SEO/HEO","20-29","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Westminster","1120","1030","35330","34140"
"Leaver Dept.","2021","SEO/HEO","20-29","Wiltshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","Worcestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","20-29","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Bath and North East Somerset, North Somerset and South Gloucestershire","80","80","34310","33300"
"Leaver Dept.","2021","SEO/HEO","30-39","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Darlington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Dorset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","Durham CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","SEO/HEO","30-39","East Kent","[c]","[c]","[c]","[c]"
