"Status","Year","Responsibility_level","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","East Wales","260","250","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Eastern Scotland","360","360","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Greater Manchester","320","310","20150","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","90","90","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Merseyside","220","220","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Northern Ireland","180","170","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Northumberland and Tyne and Wear","520","510","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Outer London - South","80","80","24120","24120"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Southern Scotland","200","200","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","West Central Scotland","60","50","20140","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","West Midlands","190","190","20150","20140"
"New entrant CS","2021","AA/AO","HM Revenue and Customs (excl. agencies)","West Yorkshire","310","300","20140","20140"
"New entrant CS","2021","AA/AO","HM Treasury (excl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","HM Treasury (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","East Yorkshire and Northern Lincolnshire","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Essex","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Inner London - West","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Kent","80","80","21390","21430"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Merseyside","100","90","20700","21430"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Outer London - West and North West","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","South Yorkshire","110","110","21360","21430"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Home Office (incl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Devon","40","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","East Anglia","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","West Midlands","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Insolvency Service","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Institute for Apprenticeships and Technical Education","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Institute for Apprenticeships and Technical Education","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Legal Aid Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Legal Aid Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Legal Aid Agency","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Legal Aid Agency","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Legal Aid Agency","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","Hampshire and Isle of Wight","50","50","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Maritime and Coastguard Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Medicines and Healthcare Products Regulatory Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Medicines and Healthcare Products Regulatory Agency","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Met Office","Devon","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Met Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","160","160","24560","25250"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Devon","50","50","20690","19560"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Dorset and Somerset","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","East Anglia","100","100","21240","20920"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","170","160","21330","20920"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Greater Manchester","40","40","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","180","180","22810","20920"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Highlands and Islands","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Inner London - West","70","70","25990","25390"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","30","30","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Lincolnshire","60","50","19760","19560"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","North Eastern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","North Yorkshire","80","80","22300","20920"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Outer London - South","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","West Central Scotland","90","90","22140","20920"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Defence (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","Cheshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Housing, Communities and Local Government (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","East Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","Inner London - West","[c]","[c]","[c]","[c]"
"New entrant CS","2021","AA/AO","Ministry of Justice (excl. agencies)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
