"Status","Year","Region_ITL1","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","HM Prison and Probation Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Home Office (incl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Institute for Apprenticeships and Technical Education","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Standards and Testing Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Other ethnicity","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Department for Education (excl. agencies)","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Department for Work and Pensions (excl. agencies)","440","390","29630","27570"
"In post","2021","Yorkshire and The Humber","Undeclared","Driver and Vehicle Standards Agency","60","60","27040","26780"
"In post","2021","Yorkshire and The Humber","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","HM Courts and Tribunals Service","50","50","23600","20100"
"In post","2021","Yorkshire and The Humber","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","HM Prison and Probation Service","110","110","31190","31650"
"In post","2021","Yorkshire and The Humber","Undeclared","HM Revenue and Customs (excl. agencies)","170","150","31590","28130"
"In post","2021","Yorkshire and The Humber","Undeclared","Home Office (incl. agencies)","180","170","29300","26130"
"In post","2021","Yorkshire and The Humber","Undeclared","Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Ministry of Defence (excl. agencies)","110","110","29920","26750"
"In post","2021","Yorkshire and The Humber","Undeclared","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Cabinet Office (excl. agencies)","350","330","37480","29250"
"In post","2021","Yorkshire and The Humber","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Crown Prosecution Service","90","80","40020","34480"
"In post","2021","Yorkshire and The Humber","Unknown","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Department for Education (excl. agencies)","100","90","38730","36500"
"In post","2021","Yorkshire and The Humber","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","80","80","39100","36520"
"In post","2021","Yorkshire and The Humber","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Department for Work and Pensions (excl. agencies)","560","520","30190","27570"
"In post","2021","Yorkshire and The Humber","Unknown","Department of Health and Social Care (excl. agencies)","450","440","41100","36820"
"In post","2021","Yorkshire and The Humber","Unknown","Driver and Vehicle Standards Agency","80","80","25860","26580"
"In post","2021","Yorkshire and The Humber","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","HM Courts and Tribunals Service","110","100","20150","18880"
"In post","2021","Yorkshire and The Humber","Unknown","HM Land Registry","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","HM Prison and Probation Service","720","690","25190","23970"
"In post","2021","Yorkshire and The Humber","Unknown","HM Revenue and Customs (excl. agencies)","1330","1270","25710","25560"
"In post","2021","Yorkshire and The Humber","Unknown","Home Office (incl. agencies)","240","240","25440","21430"
"In post","2021","Yorkshire and The Humber","Unknown","Insolvency Service","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Ministry of Defence (excl. agencies)","140","130","28570","26670"
"In post","2021","Yorkshire and The Humber","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Ministry of Justice (excl. agencies)","80","80","41280","39050"
"In post","2021","Yorkshire and The Humber","Unknown","National Crime Agency","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Public Health England","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","Unknown","Rural Payments Agency","110","110","24840","21050"
"In post","2021","Yorkshire and The Humber","Unknown","Valuation Office Agency","110","100","28510","25930"
"In post","2021","Yorkshire and The Humber","White","Advisory, Conciliation and Arbitration Service","40","40","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Animal and Plant Health Agency","160","150","29220","25630"
"In post","2021","Yorkshire and The Humber","White","Cabinet Office (excl. agencies)","340","320","35710","33300"
"In post","2021","Yorkshire and The Humber","White","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Crown Prosecution Service","730","670","41560","38180"
"In post","2021","Yorkshire and The Humber","White","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Department for Education (excl. agencies)","880","840","42080","37100"
"In post","2021","Yorkshire and The Humber","White","Department for Environment, Food and Rural Affairs (excl. agencies)","520","500","39480","36520"
"In post","2021","Yorkshire and The Humber","White","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Department for Transport (excl. agencies)","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Department for Work and Pensions (excl. agencies)","7130","6290","29760","27570"
"In post","2021","Yorkshire and The Humber","White","Department of Health and Social Care (excl. agencies)","490","470","45340","42480"
"In post","2021","Yorkshire and The Humber","White","Driver and Vehicle Standards Agency","280","250","28140","26780"
"In post","2021","Yorkshire and The Humber","White","Education and Skills Funding Agency","290","280","39720","36780"
"In post","2021","Yorkshire and The Humber","White","Food Standards Agency","250","250","36850","31110"
"In post","2021","Yorkshire and The Humber","White","Government Internal Audit Agency","60","60","44770","44200"
"In post","2021","Yorkshire and The Humber","White","Government Legal Department","30","30","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2021","Yorkshire and The Humber","White","Health and Safety Executive","280","260","38960","35910"
"In post","2021","Yorkshire and The Humber","White","HM Courts and Tribunals Service","1000","850","23270","20100"
"In post","2021","Yorkshire and The Humber","White","HM Land Registry","270","240","29330","27130"
"In post","2021","Yorkshire and The Humber","White","HM Prison and Probation Service","5470","5090","29560","27380"
