"Status","Year","Region_ITL3","Profession_of_post","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","G6/G7","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","AA/AO","430","390","24250","23240"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","EO","410","390","29290","28360"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","SEO/HEO","210","200","40500","39720"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Delivery","Unknown","240","220","32950","31780"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","AA/AO","50","50","20950","20920"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","EO","580","520","21910","20450"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","G6/G7","320","320","55320","54140"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","SCS","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","SEO/HEO","1320","1270","33710","33300"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","G6/G7","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","SEO/HEO","70","70","36290","36320"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","EO","310","300","24180","25310"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","G6/G7","600","590","56390","54540"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","SCS","50","50","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","SEO/HEO","1560","1510","36640","37390"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Project Delivery","Unknown","380","370","43240","40000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","SEO/HEO","100","100","35220","34070"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","EO","430","430","24010","26070"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","G6/G7","310","300","57510","55220"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","SEO/HEO","1290","1270","38560","40000"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Science and Engineering","Unknown","520","510","41060","39950"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","AA/AO","90","90","22990","19560"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","SEO/HEO","60","50","37690","36900"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Statistics","SEO/HEO","30","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","AA/AO","40","30","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","EO","330","300","27480","27570"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","G6/G7","40","40","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","SEO/HEO","150","140","36350","34610"
"In post","2021","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Commercial","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Legal","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Operational Delivery","AA/AO","270","260","26300","27850"
"In post","2021","Bedford","Operational Delivery","EO","120","110","27270","26160"
"In post","2021","Bedford","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Operational Delivery","SEO/HEO","120","110","38750","37460"
"In post","2021","Bedford","Operational Delivery","Unknown","70","60","27250","23840"
"In post","2021","Bedford","Other","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","EO","140","120","27980","27570"
"In post","2021","Bedford","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Bedford","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data and Technology","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Economics","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Economics","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Economics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","EO","90","80","26070","25560"
"In post","2021","Belfast","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Legal","SEO/HEO","60","60","33640","31810"
"In post","2021","Belfast","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Operational Delivery","AA/AO","730","640","20790","21400"
"In post","2021","Belfast","Operational Delivery","EO","530","490","26420","25560"
"In post","2021","Belfast","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Operational Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Operational Delivery","SEO/HEO","270","260","34590","31810"
"In post","2021","Belfast","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other","AA/AO","40","40","[c]","[c]"
"In post","2021","Belfast","Other","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Policy","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Policy","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Policy","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Policy","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Belfast","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Tax","AA/AO","140","130","20140","20140"
"In post","2021","Belfast","Tax","EO","130","120","26240","25560"
"In post","2021","Belfast","Tax","G6/G7","100","100","54430","52580"
"In post","2021","Belfast","Tax","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Tax","SEO/HEO","260","250","34010","31810"
"In post","2021","Belfast","Unknown","AA/AO","50","40","[c]","[c]"
"In post","2021","Belfast","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Belfast","Veterinarian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Commercial","Unknown","[c]","[c]","[c]","[c]"
