"Status","Year","Sexual_orientation","Function_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Communications","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Portsmouth","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Sefton","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Shropshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Solihull","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Suffolk","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Swansea","60","50","30590","26700"
"In post","2021","Heterosexual / straight","Communications","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Tower Hamlets","90","90","44460","36740"
"In post","2021","Heterosexual / straight","Communications","Tyneside","900","850","28420","25560"
"In post","2021","Heterosexual / straight","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Wakefield","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Lothian","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Westminster","1140","1120","47040","42470"
"In post","2021","Heterosexual / straight","Communications","Wiltshire","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","Worcestershire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Communications","York","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Belfast","260","250","32230","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Berkshire","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Birmingham","350","330","32870","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Bristol, City of","230","220","35040","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Camden and City of London","600","580","37940","36160"
"In post","2021","Heterosexual / straight","Counter Fraud","Cardiff and Vale of Glamorgan","230","210","31630","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","City of Edinburgh","120","120","32080","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Croydon","380","370","38890","36160"
"In post","2021","Heterosexual / straight","Counter Fraud","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","East Kent","100","90","28740","28130"
"In post","2021","Heterosexual / straight","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Glasgow City","150","130","31200","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Greater Manchester South West","430","410","34480","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Hackney and Newham","100","90","41100","38510"
"In post","2021","Heterosexual / straight","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Leeds","510","480","32510","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Luton","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Manchester","200","190","33450","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Medway","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","North Lanarkshire","190","180","30770","28130"
"In post","2021","Heterosexual / straight","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Nottingham","320","300","34500","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Perth and Kinross and Stirling","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Peterborough","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Portsmouth","80","80","32650","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Sefton","340","310","33540","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Solihull","80","70","30840","25560"
"In post","2021","Heterosexual / straight","Counter Fraud","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","South Lanarkshire","50","40","29350","28130"
"In post","2021","Heterosexual / straight","Counter Fraud","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","South West Wales","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Suffolk","220","200","28060","25560"
"In post","2021","Heterosexual / straight","Counter Fraud","Sunderland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Swindon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Tyneside","320","300","32560","31810"
"In post","2021","Heterosexual / straight","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Warrington","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Westminster","260","260","47130","40960"
"In post","2021","Heterosexual / straight","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Counter Fraud","York","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Belfast","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Birmingham","180","160","22710","20140"
"In post","2021","Heterosexual / straight","Debt","Bradford","160","140","25500","21440"
"In post","2021","Heterosexual / straight","Debt","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Cardiff and Vale of Glamorgan","170","160","23910","20140"
"In post","2021","Heterosexual / straight","Debt","City of Edinburgh","210","190","22130","20140"
"In post","2021","Heterosexual / straight","Debt","Coventry","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Croydon","110","100","27520","25630"
"In post","2021","Heterosexual / straight","Debt","Derby","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Glasgow City","60","50","22880","20140"
"In post","2021","Heterosexual / straight","Debt","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Hackney and Newham","80","70","26540","25630"
"In post","2021","Heterosexual / straight","Debt","Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Leeds","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Leicester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Debt","Lincolnshire","[c]","[c]","[c]","[c]"
