"Status","Year","Disability","Responsibility_level","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","South West (England)","230","210","20670","20020"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Unknown","50","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Wales","90","90","21340","21260"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","West Midlands (England)","210","190","20630","20970"
"Leaver Dept.","2022","Declared non-disabled","AA/AO","Yorkshire and The Humber","130","120","20990","21010"
"Leaver Dept.","2022","Declared non-disabled","EO","East Midlands (England)","120","110","25830","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","East of England","120","120","26700","26760"
"Leaver Dept.","2022","Declared non-disabled","EO","London","1030","980","28570","28170"
"Leaver Dept.","2022","Declared non-disabled","EO","North East (England)","180","180","26930","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","North West (England)","490","480","26110","26670"
"Leaver Dept.","2022","Declared non-disabled","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","EO","Scotland","370","360","26880","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","South East (England)","170","160","27150","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","South West (England)","300","290","25000","24950"
"Leaver Dept.","2022","Declared non-disabled","EO","Unknown","60","60","27170","27500"
"Leaver Dept.","2022","Declared non-disabled","EO","Wales","160","150","27000","27570"
"Leaver Dept.","2022","Declared non-disabled","EO","West Midlands (England)","310","300","25970","27460"
"Leaver Dept.","2022","Declared non-disabled","EO","Yorkshire and The Humber","240","230","26480","27570"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","East of England","50","50","56970","53730"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","London","1710","1580","58930","55930"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","North East (England)","60","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","North West (England)","140","140","56500","53840"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Scotland","50","50","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","South East (England)","110","100","57600","54540"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","South West (England)","250","240","56430","53570"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Unknown","60","60","57350","55160"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Wales","60","60","57210","54960"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","West Midlands (England)","90","80","57940","52930"
"Leaver Dept.","2022","Declared non-disabled","G6/G7","Yorkshire and The Humber","180","170","55830","52630"
"Leaver Dept.","2022","Declared non-disabled","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","London","330","290","92350","88530"
"Leaver Dept.","2022","Declared non-disabled","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","South West (England)","30","30","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","East Midlands (England)","150","140","34290","33840"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","East of England","150","140","35670","36330"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","London","2590","2430","36940","36330"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","North East (England)","170","160","34370","33690"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","North West (England)","350","340","34890","35310"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Scotland","160","160","36190","33930"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","South East (England)","220","210","36350","37830"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","South West (England)","670","630","34230","33780"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Unknown","110","100","35630","33730"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Wales","130","130","35400","35180"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","West Midlands (England)","230","220","34510","33900"
"Leaver Dept.","2022","Declared non-disabled","SEO/HEO","Yorkshire and The Humber","340","320","34770","34420"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","London","40","40","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Declared non-disabled","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","AA/AO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","London","60","60","28890","28330"
"Leaver Dept.","2022","Undeclared","EO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","EO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","London","80","70","59230","54890"
"Leaver Dept.","2022","Undeclared","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","G6/G7","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","London","170","170","37790","37370"
"Leaver Dept.","2022","Undeclared","SEO/HEO","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","South West (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","SEO/HEO","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Undeclared","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","East Midlands (England)","40","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","London","140","130","22680","22680"
"Leaver Dept.","2022","Unknown","AA/AO","North East (England)","80","80","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","North West (England)","110","110","20760","20730"
"Leaver Dept.","2022","Unknown","AA/AO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Scotland","110","110","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","South West (England)","50","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","AA/AO","West Midlands (England)","70","70","20760","20970"
"Leaver Dept.","2022","Unknown","AA/AO","Yorkshire and The Humber","60","60","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","East of England","30","30","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","London","380","260","28600","28170"
"Leaver Dept.","2022","Unknown","EO","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","North West (England)","100","100","26580","27220"
"Leaver Dept.","2022","Unknown","EO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Scotland","60","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","South East (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","South West (England)","50","50","26020","26490"
"Leaver Dept.","2022","Unknown","EO","Unknown","40","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","Wales","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","EO","West Midlands (England)","60","60","26120","25560"
"Leaver Dept.","2022","Unknown","EO","Yorkshire and The Humber","90","60","26690","27570"
"Leaver Dept.","2022","Unknown","G6/G7","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","London","950","650","58830","55130"
"Leaver Dept.","2022","Unknown","G6/G7","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","North West (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","South East (England)","90","80","59280","56500"
"Leaver Dept.","2022","Unknown","G6/G7","South West (England)","120","120","57980","55930"
"Leaver Dept.","2022","Unknown","G6/G7","Unknown","60","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","West Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","G6/G7","Yorkshire and The Humber","140","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","London","180","110","105100","98870"
"Leaver Dept.","2022","Unknown","SCS","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SCS","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","East Midlands (England)","40","40","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","East of England","60","50","36440","36330"
"Leaver Dept.","2022","Unknown","SEO/HEO","London","1470","1160","35710","34550"
"Leaver Dept.","2022","Unknown","SEO/HEO","North East (England)","50","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","North West (England)","140","130","34390","34530"
"Leaver Dept.","2022","Unknown","SEO/HEO","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","SEO/HEO","Scotland","60","60","36320","35510"
"Leaver Dept.","2022","Unknown","SEO/HEO","South East (England)","90","80","37300","38350"
"Leaver Dept.","2022","Unknown","SEO/HEO","South West (England)","180","170","37040","37470"
"Leaver Dept.","2022","Unknown","SEO/HEO","Unknown","240","150","32220","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","Wales","70","60","33800","32000"
"Leaver Dept.","2022","Unknown","SEO/HEO","West Midlands (England)","90","90","36200","36270"
"Leaver Dept.","2022","Unknown","SEO/HEO","Yorkshire and The Humber","240","80","35310","35970"
"Leaver Dept.","2022","Unknown","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","London","90","50","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
