"Status","Year","Age","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Communications","40","40","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Digital, Data and Technology","50","50","32900","33930"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Economics","60","60","38100","35300"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Finance","50","50","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Human Resources","40","40","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Intelligence Analysis","50","50","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Delivery","160","160","27420","25430"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Policy","730","720","36270","35700"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Project Delivery","80","80","36120","38600"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Property","50","50","27230","26590"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Security","30","30","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Foreign, Commonwealth and Development Office","Unknown","50","50","35390","36360"
"In post","2021","20-29","HM Land Registry","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Digital, Data and Technology","120","120","30810","29760"
"In post","2021","20-29","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Operational Delivery","910","890","23950","22350"
"In post","2021","20-29","HM Land Registry","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Land Registry","Property","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Digital, Data and Technology","300","300","32490","31810"
"In post","2021","20-29","HM Revenue and Customs","Economics","70","70","37970","36160"
"In post","2021","20-29","HM Revenue and Customs","Finance","110","100","26290","22820"
"In post","2021","20-29","HM Revenue and Customs","Human Resources","60","60","35230","31810"
"In post","2021","20-29","HM Revenue and Customs","Intelligence Analysis","40","40","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","International Trade","30","30","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Legal","530","530","28450","25560"
"In post","2021","20-29","HM Revenue and Customs","Operational Delivery","3140","3050","23710","20140"
"In post","2021","20-29","HM Revenue and Customs","Operational Research","50","50","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Policy","60","60","41470","36160"
"In post","2021","20-29","HM Revenue and Customs","Project Delivery","210","200","32650","31810"
"In post","2021","20-29","HM Revenue and Customs","Property","260","250","29730","29450"
"In post","2021","20-29","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Revenue and Customs","Statistics","100","100","35810","36160"
"In post","2021","20-29","HM Revenue and Customs","Tax","3720","3640","26910","25560"
"In post","2021","20-29","HM Revenue and Customs","Unknown","1540","1510","27360","25560"
"In post","2021","20-29","HM Treasury","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Economics","140","130","36020","32320"
"In post","2021","20-29","HM Treasury","Finance","30","30","[c]","[c]"
"In post","2021","20-29","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Operational Delivery","60","60","29590","26780"
"In post","2021","20-29","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Other","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Policy","720","720","39980","33820"
"In post","2021","20-29","HM Treasury","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Tax","[c]","[c]","[c]","[c]"
"In post","2021","20-29","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Communications","40","40","[c]","[c]"
"In post","2021","20-29","Home Office","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Digital, Data and Technology","160","160","39000","37460"
"In post","2021","20-29","Home Office","Economics","80","80","38730","35050"
"In post","2021","20-29","Home Office","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Human Resources","50","50","[c]","[c]"
"In post","2021","20-29","Home Office","Intelligence Analysis","100","100","27000","24980"
"In post","2021","20-29","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Operational Delivery","3590","3460","24600","24890"
"In post","2021","20-29","Home Office","Operational Research","50","50","[c]","[c]"
"In post","2021","20-29","Home Office","Other","390","390","31570","28670"
"In post","2021","20-29","Home Office","Policy","510","510","40700","37450"
"In post","2021","20-29","Home Office","Project Delivery","160","150","34920","35050"
"In post","2021","20-29","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Security","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Home Office","Social Research","40","40","[c]","[c]"
"In post","2021","20-29","Home Office","Statistics","50","50","[c]","[c]"
"In post","2021","20-29","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Commercial","420","420","29140","28260"
"In post","2021","20-29","Ministry of Defence","Communications","90","90","32070","28650"
"In post","2021","20-29","Ministry of Defence","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Digital, Data and Technology","180","180","31210","29670"
"In post","2021","20-29","Ministry of Defence","Economics","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Finance","360","350","30010","28350"
"In post","2021","20-29","Ministry of Defence","Human Resources","220","220","26710","22780"
"In post","2021","20-29","Ministry of Defence","Intelligence Analysis","210","210","33060","30200"
"In post","2021","20-29","Ministry of Defence","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Knowledge and Information Management","130","120","27040","26670"
"In post","2021","20-29","Ministry of Defence","Medicine","120","110","28570","27420"
"In post","2021","20-29","Ministry of Defence","Operational Delivery","210","200","25340","23000"
"In post","2021","20-29","Ministry of Defence","Operational Research","140","140","31400","28650"
"In post","2021","20-29","Ministry of Defence","Other","1380","1360","25050","21040"
"In post","2021","20-29","Ministry of Defence","Planning","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Policy","250","250","39630","37640"
"In post","2021","20-29","Ministry of Defence","Project Delivery","1010","1000","30860","30420"
"In post","2021","20-29","Ministry of Defence","Property","160","160","26530","26350"
"In post","2021","20-29","Ministry of Defence","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Defence","Science and Engineering","1660","1650","28460","28650"
"In post","2021","20-29","Ministry of Defence","Security","800","800","25440","25540"
"In post","2021","20-29","Ministry of Defence","Statistics","70","70","34600","35250"
"In post","2021","20-29","Ministry of Defence","Unknown","160","160","29030","26670"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Communications","40","40","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Economics","50","50","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Operational Delivery","130","130","28500","27850"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
