"Status","Year","Region_ITL1","Profession_of_post","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2022","North West (England)","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","No function","70","60","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","North West (England)","Unknown","Unknown","1010","880","26110","21260"
"Leaver CS","2022","North West (England)","Veterinarian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Digital, Data and Technology","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Human Resources","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Legal","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Operational Delivery","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Policy","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Security","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Social Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Tax","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Northern Ireland","Unknown","Unknown","110","100","[c]","[c]"
"Leaver CS","2022","Overseas","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Digital, Data and Technology","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Economics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","International Trade","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Other","Unknown","50","50","[c]","[c]"
"Leaver CS","2022","Overseas","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Statistics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Commercial","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","Digital, Data & Technology","40","40","[c]","[c]"
"Leaver CS","2022","Scotland","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Economics","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Human Resources","Human Resources","50","50","30130","25140"
"Leaver CS","2022","Scotland","Human Resources","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Inspector of Education and Training","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Internal Audit","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Legal","Legal","30","30","[c]","[c]"
"Leaver CS","2022","Scotland","Medicine","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","No function","1200","1040","27250","26870"
"Leaver CS","2022","Scotland","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Operational Delivery","Unknown","70","50","26080","24880"
"Leaver CS","2022","Scotland","Other","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Debt","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","No function","120","110","31490","27570"
"Leaver CS","2022","Scotland","Other","Project Delivery","40","30","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Other","Unknown","80","80","28200","21680"
"Leaver CS","2022","Scotland","Policy","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Property","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Psychology","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Security","Security","100","100","35040","39070"
"Leaver CS","2022","Scotland","Security","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Statistics","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Tax","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Scotland","Unknown","Unknown","1640","1450","37030","31060"
"Leaver CS","2022","Scotland","Veterinarian","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Commercial","30","30","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Communications","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Corporate Finance","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Corporate Finance","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","Digital, Data & Technology","80","80","37080","33300"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Finance","Finance","50","50","36560","33000"
"Leaver CS","2022","South East (England)","Finance","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Geography","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Human Resources","40","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Inspector of Education and Training","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Intelligence Analysis","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Knowledge and Information Management","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Legal","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Medicine","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Medicine","Unknown","50","40","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Commercial","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Grants Management","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","No function","2470","2210","26780","26900"
"Leaver CS","2022","South East (England)","Operational Delivery","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Delivery","Unknown","160","140","28910","27370"
"Leaver CS","2022","South East (England)","Operational Research","Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Operational Research","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Other","Unknown","360","340","25010","21170"
"Leaver CS","2022","South East (England)","Planning Inspectors","No function","[c]","[c]","[c]","[c]"
"Leaver CS","2022","South East (England)","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
