"Status","Year","Region_ITL2","Sexual_orientation","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East Yorkshire and Northern Lincolnshire","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","LGBO","White","150","150","26950","26300"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Undeclared","120","120","29720","27280"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Undeclared","White","340","310","28090","27370"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","Unknown","360","340","25640","24880"
"In post","2021","East Yorkshire and Northern Lincolnshire","Unknown","White","430","370","28390","27570"
"In post","2021","Eastern Scotland","Heterosexual / straight","Asian","160","150","32640","27570"
"In post","2021","Eastern Scotland","Heterosexual / straight","Black","70","70","32090","27990"
"In post","2021","Eastern Scotland","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Heterosexual / straight","Mixed","80","80","39410","33270"
"In post","2021","Eastern Scotland","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Heterosexual / straight","Undeclared","110","100","34840","33650"
"In post","2021","Eastern Scotland","Heterosexual / straight","Unknown","100","90","32670","27570"
"In post","2021","Eastern Scotland","Heterosexual / straight","White","10430","9830","35870","30650"
"In post","2021","Eastern Scotland","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","LGBO","White","700","690","34330","30500"
"In post","2021","Eastern Scotland","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Undeclared","Undeclared","300","280","35580","30780"
"In post","2021","Eastern Scotland","Undeclared","Unknown","1050","970","28790","26550"
"In post","2021","Eastern Scotland","Undeclared","White","650","610","33910","27570"
"In post","2021","Eastern Scotland","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Eastern Scotland","Unknown","Undeclared","220","190","32880","33650"
"In post","2021","Eastern Scotland","Unknown","Unknown","3830","3620","31550","28130"
"In post","2021","Eastern Scotland","Unknown","White","1980","1800","34540","29190"
"In post","2021","Essex","Heterosexual / straight","Asian","180","170","34200","29290"
"In post","2021","Essex","Heterosexual / straight","Black","210","200","29390","29290"
"In post","2021","Essex","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Heterosexual / straight","Mixed","80","70","31970","29290"
"In post","2021","Essex","Heterosexual / straight","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Heterosexual / straight","Undeclared","40","40","[c]","[c]"
"In post","2021","Essex","Heterosexual / straight","Unknown","50","40","[c]","[c]"
"In post","2021","Essex","Heterosexual / straight","White","3180","2920","30820","29290"
"In post","2021","Essex","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","LGBO","White","170","160","30610","29290"
"In post","2021","Essex","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","Undeclared","200","180","31310","28130"
"In post","2021","Essex","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Undeclared","White","310","280","30060","28400"
"In post","2021","Essex","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Essex","Unknown","Undeclared","70","60","30520","29290"
"In post","2021","Essex","Unknown","Unknown","510","480","29230","26240"
"In post","2021","Essex","Unknown","White","450","390","31170","29290"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Asian","590","570","34700","31840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Black","450","440","32790","31370"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Chinese","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Mixed","370","360","34110","30040"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Other ethnicity","90","90","32790","28650"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Undeclared","120","110","35210","33090"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","Unknown","90","90","34500","31020"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","White","19650","18700","36840","33300"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Mixed","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","White","920","890","32880","28840"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Asian","40","40","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Undeclared","1300","1240","39180","37530"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","Unknown","80","70","37990","35480"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","White","1640","1510","37570","34290"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Asian","30","30","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Undeclared","270","250","38900","37320"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","Unknown","2210","2110","33950","29360"
"In post","2021","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","White","1240","1110","36490","32010"
"In post","2021","Greater Manchester","Heterosexual / straight","Asian","1140","1080","29230","27570"
"In post","2021","Greater Manchester","Heterosexual / straight","Black","430","420","28770","27570"
"In post","2021","Greater Manchester","Heterosexual / straight","Chinese","60","60","30020","25560"
"In post","2021","Greater Manchester","Heterosexual / straight","Mixed","240","230","30160","27480"
"In post","2021","Greater Manchester","Heterosexual / straight","Other ethnicity","50","50","31210","27570"
"In post","2021","Greater Manchester","Heterosexual / straight","Undeclared","90","90","29430","27570"
"In post","2021","Greater Manchester","Heterosexual / straight","Unknown","110","100","32020","30870"
"In post","2021","Greater Manchester","Heterosexual / straight","White","10370","9740","32090","27570"
"In post","2021","Greater Manchester","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Mixed","30","30","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","LGBO","White","880","860","31060","27570"
"In post","2021","Greater Manchester","Undeclared","Asian","70","60","25060","25340"
"In post","2021","Greater Manchester","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Undeclared","Undeclared","480","450","33430","30980"
"In post","2021","Greater Manchester","Undeclared","Unknown","60","60","31170","27470"
"In post","2021","Greater Manchester","Undeclared","White","930","860","30060","27570"
"In post","2021","Greater Manchester","Unknown","Asian","140","120","27910","25560"
"In post","2021","Greater Manchester","Unknown","Black","50","40","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Mixed","30","30","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Greater Manchester","Unknown","Undeclared","210","180","29050","27570"
"In post","2021","Greater Manchester","Unknown","Unknown","2610","2510","29150","25560"
"In post","2021","Greater Manchester","Unknown","White","1590","1410","29360","27570"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Asian","260","240","30610","27570"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Black","150","140","28710","26670"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Mixed","150","140","32540","28650"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Other ethnicity","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Undeclared","80","70","32520","27570"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","Unknown","80","70","27640","25400"
"In post","2021","Hampshire and Isle of Wight","Heterosexual / straight","White","10080","9330","32270","28650"
"In post","2021","Hampshire and Isle of Wight","LGBO","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Black","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","LGBO","White","470","450","30320","27570"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Black","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Undeclared","640","600","34550","33300"
"In post","2021","Hampshire and Isle of Wight","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Undeclared","White","820","750","31970","28170"
"In post","2021","Hampshire and Isle of Wight","Unknown","Asian","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Black","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Chinese","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Mixed","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Other ethnicity","[c]","[c]","[c]","[c]"
"In post","2021","Hampshire and Isle of Wight","Unknown","Undeclared","140","130","38550","37320"
"In post","2021","Hampshire and Isle of Wight","Unknown","Unknown","1390","1260","30610","26670"
"In post","2021","Hampshire and Isle of Wight","Unknown","White","860","750","32960","28650"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Asian","160","140","27000","25790"
"In post","2021","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","Black","50","50","[c]","[c]"
