"Status","Year","Organisation","Disability","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Public Health England","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Public Health England","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Queen Elizabeth II Centre","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Registers of Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Revenue Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Royal Fleet Auxiliary","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Rural Payments Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scotland Office (incl. Office of the Advocate General for Scotland)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Courts and Tribunals Service","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Forestry","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Scottish Government (excl. agencies)","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Serious Fraud Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Declared disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Declared non-disabled","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Social Security Scotland","Unknown","Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Standards and Testing Agency","Undeclared","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Submarine Delivery Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Teaching Regulation Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","The National Archives","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Export Finance","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Hydrographic Office","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Intellectual Property Office","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","UK Space Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Undeclared","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","South East (England)","30","30","[c]","[c]"
"Leaver Dept.","2021","United Kingdom Statistics Authority","Unknown","Wales","60","60","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","East Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","East of England","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Declared non-disabled","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Valuation Office Agency","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Declared disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Vehicle Certification Agency","Declared non-disabled","South West (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Wales Office","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Declared non-disabled","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Water Services Regulation Authority","Unknown","West Midlands (England)","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Declared disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Declared non-disabled","Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Welsh Government (excl. agencies)","Undeclared","Wales","[c]","[c]","[c]","[c]"
