"Status","Year","Ethnicity","Parent_department","Disability","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","White","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Statistics Authority","Declared disabled","530","470","33060","30810"
"In post","2022","White","UK Statistics Authority","Declared non-disabled","2640","2350","35280","30810"
"In post","2022","White","UK Statistics Authority","Undeclared","100","80","28910","25340"
"In post","2022","White","UK Statistics Authority","Unknown","1200","1090","33070","30710"
"In post","2022","White","UK Supreme Court","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Declared non-disabled","[c]","[c]","[c]","[c]"
"In post","2022","White","UK Supreme Court","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Declared disabled","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Declared non-disabled","160","150","58890","53600"
"In post","2022","White","Water Services Regulation Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2022","White","Water Services Regulation Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","White","Welsh Government","Declared disabled","320","300","39600","38160"
"In post","2022","White","Welsh Government","Declared non-disabled","4770","4500","42290","38160"
"In post","2022","White","Welsh Government","Undeclared","90","80","40910","38160"
"In post","2022","White","Welsh Government","Unknown","170","160","38810","35180"
"Leaver CS","2021","Asian","Attorney General's Departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Chancellor's other departments","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Charity Commission","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions","Declared disabled","30","30","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions","Declared non-disabled","200","180","25280","24500"
"Leaver CS","2021","Asian","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care","Declared non-disabled","100","90","35190","29370"
"Leaver CS","2021","Asian","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Declared non-disabled","180","150","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Revenue and Customs","Unknown","50","40","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Home Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Home Office","Declared non-disabled","100","80","27510","27760"
"Leaver CS","2021","Asian","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Housing, Communities and Local Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice","Declared non-disabled","130","120","26480","22680"
"Leaver CS","2021","Asian","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Northern Ireland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office for Standards in Education","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Gas and Electricity Markets","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Office of Rail and Road","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scotland Office","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Declared non-disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","The National Archives","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","Declared disabled","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","UK Export Finance","Declared non-disabled","[c]","[c]","[c]","[c]"
