"Status","Year","Region_ITL3","Region_ITL1","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North Nottinghamshire","East Midlands (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","East Midlands (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","East Midlands (England)","Unknown","280","260","28550","27570"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Communications","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Finance","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Legal","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","No function","370","340","31610","28730"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Project Delivery","100","90","35720","33300"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Property","120","120","32120","33300"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Security","270","260","30650","28890"
"In post","2021","North Yorkshire CC","Yorkshire and The Humber","Unknown","970","910","27550","26670"
"In post","2021","Northumberland","North East (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","No function","70","60","29340","30210"
"In post","2021","Northumberland","North East (England)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","North East (England)","Unknown","260","230","27750","27570"
"In post","2021","Norwich and East Norfolk","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Commercial","150","140","43090","38420"
"In post","2021","Norwich and East Norfolk","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Digital, Data & Technology","60","60","34500","31110"
"In post","2021","Norwich and East Norfolk","East of England","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Human Resources","50","40","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Legal","90","80","35380","28430"
"In post","2021","Norwich and East Norfolk","East of England","No function","770","730","27750","24920"
"In post","2021","Norwich and East Norfolk","East of England","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Property","40","40","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Security","[c]","[c]","[c]","[c]"
"In post","2021","Norwich and East Norfolk","East of England","Unknown","590","500","26360","27570"
"In post","2021","Nottingham","East Midlands (England)","Analysis","30","30","[c]","[c]"
"In post","2021","Nottingham","East Midlands (England)","Commercial","60","50","41870","40470"
"In post","2021","Nottingham","East Midlands (England)","Communications","480","470","29450","25560"
"In post","2021","Nottingham","East Midlands (England)","Counter Fraud","510","480","33500","31810"
"In post","2021","Nottingham","East Midlands (England)","Debt","250","220","21440","20140"
"In post","2021","Nottingham","East Midlands (England)","Digital, Data & Technology","190","190","39750","36500"
"In post","2021","Nottingham","East Midlands (England)","Finance","180","170","37290","32230"
"In post","2021","Nottingham","East Midlands (England)","Grants Management","60","60","25370","25100"
"In post","2021","Nottingham","East Midlands (England)","Human Resources","410","380","37360","31900"
"In post","2021","Nottingham","East Midlands (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","East Midlands (England)","Legal","390","350","36440","31000"
"In post","2021","Nottingham","East Midlands (England)","No function","4070","3790","30550","27130"
"In post","2021","Nottingham","East Midlands (England)","Project Delivery","230","220","43590","38630"
"In post","2021","Nottingham","East Midlands (England)","Property","300","280","37840","33840"
"In post","2021","Nottingham","East Midlands (England)","Security","[c]","[c]","[c]","[c]"
"In post","2021","Nottingham","East Midlands (England)","Unknown","760","690","26530","27570"
"In post","2021","Orkney Islands","Scotland","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Scotland","No function","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Scotland","Property","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Commercial","40","40","[c]","[c]"
"In post","2021","Overseas","Overseas","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Finance","30","30","[c]","[c]"
"In post","2021","Overseas","Overseas","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","Overseas","No function","1800","1790","53100","53750"
"In post","2021","Overseas","Overseas","Project Delivery","640","640","55550","55620"
"In post","2021","Overseas","Overseas","Property","190","190","38980","36460"
"In post","2021","Overseas","Overseas","Security","130","130","39930","34450"
"In post","2021","Overseas","Overseas","Unknown","850","840","42540","40580"
"In post","2021","Oxfordshire","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Commercial","40","40","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Finance","50","50","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Oxfordshire","South East (England)","No function","1300","1200","33570","30400"
"In post","2021","Oxfordshire","South East (England)","Project Delivery","220","210","37560","34000"
"In post","2021","Oxfordshire","South East (England)","Property","90","90","32690","32470"
"In post","2021","Oxfordshire","South East (England)","Security","140","140","29280","21130"
"In post","2021","Oxfordshire","South East (England)","Unknown","850","810","28390","26670"
"In post","2021","Perth and Kinross and Stirling","Scotland","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Legal","50","40","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","No function","650","610","31210","33650"
"In post","2021","Perth and Kinross and Stirling","Scotland","Project Delivery","40","40","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Property","160","150","28670","28060"
"In post","2021","Perth and Kinross and Stirling","Scotland","Security","[c]","[c]","[c]","[c]"
"In post","2021","Perth and Kinross and Stirling","Scotland","Unknown","400","370","31100","27570"
"In post","2021","Peterborough","East of England","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Commercial","40","40","[c]","[c]"
"In post","2021","Peterborough","East of England","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Digital, Data & Technology","30","30","[c]","[c]"
"In post","2021","Peterborough","East of England","Finance","50","50","[c]","[c]"
"In post","2021","Peterborough","East of England","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","No function","460","420","29140","27130"
"In post","2021","Peterborough","East of England","Project Delivery","30","30","[c]","[c]"
"In post","2021","Peterborough","East of England","Property","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Security","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","East of England","Unknown","920","810","24870","21430"
"In post","2021","Plymouth","South West (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Digital, Data & Technology","530","500","38070","38450"
"In post","2021","Plymouth","South West (England)","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","South West (England)","No function","630","560","28910","27130"
"In post","2021","Plymouth","South West (England)","Project Delivery","290","280","34860","33300"
"In post","2021","Plymouth","South West (England)","Property","390","370","26040","21100"
"In post","2021","Plymouth","South West (England)","Security","340","330","28590","25680"
"In post","2021","Plymouth","South West (England)","Unknown","820","750","29510","27570"
"In post","2021","Portsmouth","South East (England)","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","South East (England)","Commercial","100","100","37290","33300"
"In post","2021","Portsmouth","South East (England)","Communications","50","50","[c]","[c]"
"In post","2021","Portsmouth","South East (England)","Counter Fraud","120","120","33320","31810"
"In post","2021","Portsmouth","South East (England)","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","South East (England)","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Portsmouth","South East (England)","Finance","120","110","36840","33300"
"In post","2021","Portsmouth","South East (England)","Human Resources","80","80","32740","26670"
