"Status","Year","Sex","Region_ITL3","Ethnicity","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Female","Causeway Coast and Glens","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Bedfordshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Hampshire","White","160","160","27010","24920"
"New entrant CS","2021","Female","Central Valleys","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Central Valleys","White","50","50","24960","27570"
"New entrant CS","2021","Female","Cheshire East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire East","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cheshire West and Chester","White","60","60","22420","21010"
"New entrant CS","2021","Female","Chorley and West Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Chorley and West Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","City of Edinburgh","Unknown","460","440","30680","26160"
"New entrant CS","2021","Female","City of Edinburgh","White","350","340","30950","27570"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Clackmannanshire and Fife","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Conwy and Denbighshire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Cornwall and Isles of Scilly","White","80","70","26290","27570"
"New entrant CS","2021","Female","Coventry","Asian","40","40","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Coventry","Unknown","50","50","[c]","[c]"
"New entrant CS","2021","Female","Coventry","White","100","100","29820","27570"
"New entrant CS","2021","Female","Croydon","Asian","30","30","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Black","40","40","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Croydon","Unknown","200","200","33340","28650"
"New entrant CS","2021","Female","Croydon","White","90","90","35500","31060"
"New entrant CS","2021","Female","Darlington","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Darlington","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Derby","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Derby","White","50","50","24910","27570"
"New entrant CS","2021","Female","Devon CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Devon CC","Unknown","60","50","25780","21050"
"New entrant CS","2021","Female","Devon CC","White","280","270","25650","22850"
"New entrant CS","2021","Female","Dorset CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dorset CC","White","70","60","24040","22350"
"New entrant CS","2021","Female","Dudley","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dudley","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Dumfries and Galloway","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Durham CC","Unknown","80","80","22620","20880"
"New entrant CS","2021","Female","Durham CC","White","160","150","22740","21010"
"New entrant CS","2021","Female","Ealing","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Ealing","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Ayrshire and North Ayrshire mainland","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Cumbria","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Derbyshire","White","30","30","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","White","40","40","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Kent","Unknown","70","60","23930","24020"
"New entrant CS","2021","Female","East Kent","White","180","180","26530","24880"
"New entrant CS","2021","Female","East Lancashire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lancashire","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Lothian and Midlothian","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Merseyside","White","60","60","26150","27570"
"New entrant CS","2021","Female","East Riding of Yorkshire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Riding of Yorkshire","White","60","60","23420","22850"
"New entrant CS","2021","Female","East Surrey","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Surrey","White","60","60","28340","29290"
"New entrant CS","2021","Female","East Sussex CC","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","Unknown","30","30","[c]","[c]"
"New entrant CS","2021","Female","East Sussex CC","White","140","140","24120","25850"
"New entrant CS","2021","Female","Enfield","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Black","40","40","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Enfield","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Haven Gateway","White","50","50","28310","29290"
"New entrant CS","2021","Female","Essex Thames Gateway","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Essex Thames Gateway","White","60","60","26160","29290"
"New entrant CS","2021","Female","Falkirk","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Falkirk","White","60","60","21870","21010"
"New entrant CS","2021","Female","Fermanagh and Omagh","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Fermanagh and Omagh","White","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Flintshire and Wrexham","White","60","60","22850","21010"
"New entrant CS","2021","Female","Glasgow City","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Glasgow City","Unknown","190","180","28280","26160"
"New entrant CS","2021","Female","Glasgow City","White","440","430","26570","23450"
"New entrant CS","2021","Female","Gloucestershire","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Gloucestershire","White","80","70","26080","27570"
"New entrant CS","2021","Female","Greater Manchester North East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North East","White","90","90","26600","27570"
"New entrant CS","2021","Female","Greater Manchester North West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester North West","White","70","70","23700","22850"
"New entrant CS","2021","Female","Greater Manchester South East","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Other ethnicity","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South East","White","90","80","22920","21010"
"New entrant CS","2021","Female","Greater Manchester South West","Asian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Black","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Chinese","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Mixed","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Female","Greater Manchester South West","Other ethnicity","[c]","[c]","[c]","[c]"
