"Status","Year","Region_ITL1","Sexual_orientation","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","East of England","Unknown","Home Office (incl. agencies)","100","90","23380","21430"
"In post","2021","East of England","Unknown","Insolvency Service","60","60","27270","22220"
"In post","2021","East of England","Unknown","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","Medicines and Healthcare Products Regulatory Agency","90","90","44560","41080"
"In post","2021","East of England","Unknown","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","Ministry of Defence (excl. agencies)","370","360","28910","26670"
"In post","2021","East of England","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","National Crime Agency","30","30","[c]","[c]"
"In post","2021","East of England","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","Public Health England","70","60","52070","40760"
"In post","2021","East of England","Unknown","Rural Payments Agency","30","30","[c]","[c]"
"In post","2021","East of England","Unknown","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2021","East of England","Unknown","Valuation Office Agency","40","40","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Advisory, Conciliation and Arbitration Service","130","130","42740","38670"
"In post","2021","London","Heterosexual / straight","Animal and Plant Health Agency","70","70","35820","31800"
"In post","2021","London","Heterosexual / straight","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Cabinet Office (excl. agencies)","3220","3160","51980","54700"
"In post","2021","London","Heterosexual / straight","Charity Commission","40","40","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Competition and Markets Authority","640","610","60050","56360"
"In post","2021","London","Heterosexual / straight","Crown Commercial Service","50","50","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Crown Prosecution Service","1200","1140","44690","40000"
"In post","2021","London","Heterosexual / straight","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Defence Equipment and Support","160","150","25850","22070"
"In post","2021","London","Heterosexual / straight","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Department for Business, Energy and Industrial Strategy (excl. agencies)","3460","3380","50100","53380"
"In post","2021","London","Heterosexual / straight","Department for Digital, Culture, Media and Sport","1210","1180","49960","51730"
"In post","2021","London","Heterosexual / straight","Department for Education (excl. agencies)","1400","1350","50240","53420"
"In post","2021","London","Heterosexual / straight","Department for Environment, Food and Rural Affairs (excl. agencies)","1620","1570","45310","39770"
"In post","2021","London","Heterosexual / straight","Department for International Trade","1290","1270","45990","39440"
"In post","2021","London","Heterosexual / straight","Department for Transport (excl. agencies)","1980","1940","50030","46710"
"In post","2021","London","Heterosexual / straight","Department for Work and Pensions (excl. agencies)","6310","5990","33790","31060"
"In post","2021","London","Heterosexual / straight","Department of Health and Social Care (excl. agencies)","860","840","50310","53360"
"In post","2021","London","Heterosexual / straight","Driver and Vehicle Standards Agency","200","190","32470","30780"
"In post","2021","London","Heterosexual / straight","Education and Skills Funding Agency","190","180","49960","53420"
"In post","2021","London","Heterosexual / straight","FCDO Services","120","110","49450","45540"
"In post","2021","London","Heterosexual / straight","Food Standards Agency","320","310","42530","40350"
"In post","2021","London","Heterosexual / straight","Foreign, Commonwealth and Development Office (excl. agencies)","2780","2710","49410","44230"
"In post","2021","London","Heterosexual / straight","Government Actuary's Department","160","150","66860","61760"
"In post","2021","London","Heterosexual / straight","Government Internal Audit Agency","150","150","52580","51290"
"In post","2021","London","Heterosexual / straight","Government Legal Department","1570","1470","53120","51250"
"In post","2021","London","Heterosexual / straight","Government Property Agency","60","60","52350","54700"
"In post","2021","London","Heterosexual / straight","Health and Safety Executive","110","100","49110","45380"
"In post","2021","London","Heterosexual / straight","HM Courts and Tribunals Service","2880","2700","29230","23500"
"In post","2021","London","Heterosexual / straight","HM Land Registry","210","200","42830","37290"
"In post","2021","London","Heterosexual / straight","HM Prison and Probation Service","4280","4160","36260","33590"
"In post","2021","London","Heterosexual / straight","HM Revenue and Customs (excl. agencies)","4530","4320","44520","39800"
"In post","2021","London","Heterosexual / straight","HM Treasury (excl. agencies)","1470","1440","48370","52500"
"In post","2021","London","Heterosexual / straight","Home Office (incl. agencies)","10450","9850","39720","35070"
"In post","2021","London","Heterosexual / straight","Insolvency Service","160","150","41970","38510"
"In post","2021","London","Heterosexual / straight","Institute for Apprenticeships and Technical Education","70","70","56030","54230"
"In post","2021","London","Heterosexual / straight","Legal Aid Agency","140","130","43880","39520"
"In post","2021","London","Heterosexual / straight","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Medicines and Healthcare Products Regulatory Agency","610","590","47230","40970"
"In post","2021","London","Heterosexual / straight","Met Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Ministry of Defence (excl. agencies)","2690","2630","42000","37890"
"In post","2021","London","Heterosexual / straight","Ministry of Housing, Communities and Local Government (excl. agencies)","1410","1380","48750","53130"
"In post","2021","London","Heterosexual / straight","Ministry of Justice (excl. agencies)","2320","2260","44680","39530"
"In post","2021","London","Heterosexual / straight","National Crime Agency","1220","1190","43960","40170"
"In post","2021","London","Heterosexual / straight","National Infrastructure Commission","40","30","[c]","[c]"
"In post","2021","London","Heterosexual / straight","National Savings and Investments","110","110","51860","47480"
"In post","2021","London","Heterosexual / straight","Northern Ireland Office","30","30","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Office for Standards in Education, Children's Services and Skills","350","340","56610","51360"
"In post","2021","London","Heterosexual / straight","Office of Gas and Electricity Markets","260","250","48600","44430"
"In post","2021","London","Heterosexual / straight","Office of Rail and Road","100","100","52010","54890"
"In post","2021","London","Heterosexual / straight","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Public Health England","1970","1810","45190","40070"
"In post","2021","London","Heterosexual / straight","Queen Elizabeth II Centre","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Scotland Office (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Serious Fraud Office","330","320","46470","41080"
"In post","2021","London","Heterosexual / straight","Standards and Testing Agency","40","30","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","The National Archives","220","210","36510","34220"
"In post","2021","London","Heterosexual / straight","UK Export Finance","320","320","52510","47230"
"In post","2021","London","Heterosexual / straight","UK Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","UK Space Agency","70","70","48580","40220"
"In post","2021","London","Heterosexual / straight","UK Supreme Court","50","50","[c]","[c]"
"In post","2021","London","Heterosexual / straight","United Kingdom Statistics Authority","220","220","43560","32540"
"In post","2021","London","Heterosexual / straight","Valuation Office Agency","380","350","41880","37380"
"In post","2021","London","Heterosexual / straight","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","London","Heterosexual / straight","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Cabinet Office (excl. agencies)","370","360","47280","41820"
"In post","2021","London","LGBO","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Companies House","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Competition and Markets Authority","50","50","57990","56110"
"In post","2021","London","LGBO","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Crown Prosecution Service","90","80","44810","39750"
"In post","2021","London","LGBO","Crown Prosecution Service Inspectorate","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Department for Business, Energy and Industrial Strategy (excl. agencies)","420","420","48640","52080"
"In post","2021","London","LGBO","Department for Digital, Culture, Media and Sport","170","170","47160","46110"
"In post","2021","London","LGBO","Department for Education (excl. agencies)","140","140","50190","53420"
"In post","2021","London","LGBO","Department for Environment, Food and Rural Affairs (excl. agencies)","170","170","46370","39910"
"In post","2021","London","LGBO","Department for International Trade","170","160","45070","38540"
"In post","2021","London","LGBO","Department for Transport (excl. agencies)","210","200","47180","43360"
"In post","2021","London","LGBO","Department for Work and Pensions (excl. agencies)","430","410","34890","31060"
"In post","2021","London","LGBO","Department of Health and Social Care (excl. agencies)","110","110","48310","52990"
"In post","2021","London","LGBO","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2021","London","LGBO","Food Standards Agency","[c]","[c]","[c]","[c]"
