"Status","Year","Parent_department","Region_ITL3","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Cabinet Office","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","G6/G7","60","60","57050","53170"
"In post","2021","Cabinet Office","Leeds","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Leeds","SEO/HEO","90","80","32980","32220"
"In post","2021","Cabinet Office","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","G6/G7","60","60","59980","54800"
"In post","2021","Cabinet Office","Liverpool","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Liverpool","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","G6/G7","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Manchester","SEO/HEO","50","50","31810","32000"
"In post","2021","Cabinet Office","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","AA/AO","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Milton Keynes","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","G6/G7","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Norwich and East Norfolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Portsmouth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","G6/G7","50","40","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Sheffield","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Lanarkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Suffolk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","EO","60","60","27870","27500"
"In post","2021","Cabinet Office","Tower Hamlets","G6/G7","520","510","58860","56670"
"In post","2021","Cabinet Office","Tower Hamlets","SCS","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Tower Hamlets","SEO/HEO","240","240","36650","35590"
"In post","2021","Cabinet Office","Tyneside","AA/AO","160","140","20800","20800"
"In post","2021","Cabinet Office","Tyneside","EO","100","90","24800","23850"
"In post","2021","Cabinet Office","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tyneside","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Tyneside","SEO/HEO","120","120","33170","32000"
"In post","2021","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","G6/G7","80","80","57410","54700"
"In post","2021","Cabinet Office","Unknown","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Unknown","SEO/HEO","460","450","31530","32000"
"In post","2021","Cabinet Office","Warrington","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Warrington","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Westminster","AA/AO","130","130","24470","24490"
"In post","2021","Cabinet Office","Westminster","EO","540","530","27970","27500"
"In post","2021","Cabinet Office","Westminster","G6/G7","1750","1720","60070","56370"
"In post","2021","Cabinet Office","Westminster","SCS","710","700","94130","80070"
"In post","2021","Cabinet Office","Westminster","SEO/HEO","2320","2310","33960","34550"
"In post","2021","Cabinet Office","Wiltshire","G6/G7","30","30","[c]","[c]"
"In post","2021","Cabinet Office","Wiltshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","Wiltshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","York","AA/AO","170","160","20910","20920"
"In post","2021","Cabinet Office","York","EO","90","90","26700","26670"
"In post","2021","Cabinet Office","York","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","York","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Cabinet Office","York","SEO/HEO","160","150","35310","33300"
"In post","2021","Chancellor's other departments","Blackpool","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","G6/G7","110","100","87270","82360"
"In post","2021","Chancellor's other departments","Camden and City of London","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Camden and City of London","SEO/HEO","60","60","42270","41210"
"In post","2021","Chancellor's other departments","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Durham CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Glasgow City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","G6/G7","60","60","59420","55440"
"In post","2021","Chancellor's other departments","Westminster","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Chancellor's other departments","Westminster","SEO/HEO","70","60","41020","42550"
"In post","2021","Charity Commission","Monmouthshire and Newport","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Monmouthshire and Newport","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","EO","90","90","24640","24440"
"In post","2021","Charity Commission","Sefton","G6/G7","30","30","[c]","[c]"
"In post","2021","Charity Commission","Sefton","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Sefton","SEO/HEO","170","160","32880","29550"
"In post","2021","Charity Commission","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","EO","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Westminster","SEO/HEO","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Cardiff and Vale of Glamorgan","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","City of Edinburgh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Tower Hamlets","EO","70","70","28600","28160"
"In post","2021","Competition and Markets Authority","Tower Hamlets","G6/G7","390","380","66620","64220"
"In post","2021","Competition and Markets Authority","Tower Hamlets","SCS","110","100","109740","101590"
"In post","2021","Competition and Markets Authority","Tower Hamlets","SEO/HEO","190","180","37880","35660"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","SCS","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Aberdeen City and Aberdeenshire","SEO/HEO","90","90","49740","41650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Bedford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Berkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Birmingham","AA/AO","170","160","20570","20880"
