"Status","Year","Parent_department","Sex","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Department of Health and Social Care","Male","Medicines and Healthcare Products Regulatory Agency","450","450","49850","44460"
"In post","2022","Department of Health and Social Care","Male","UK Health Security Agency","2270","2180","47150","40170"
"In post","2022","Estyn","Female","Estyn","70","60","55870","66900"
"In post","2022","Estyn","Male","Estyn","50","50","[c]","[c]"
"In post","2022","Food Standards Agency","Female","Food Standards Agency","650","630","39100","37350"
"In post","2022","Food Standards Agency","Male","Food Standards Agency","810","790","36410","30810"
"In post","2022","Foreign, Commonwealth and Development Office","Female","FCDO Services","310","290","38650","32160"
"In post","2022","Foreign, Commonwealth and Development Office","Female","Foreign, Commonwealth and Development Office (excl. agencies)","3640","3530","47700","43320"
"In post","2022","Foreign, Commonwealth and Development Office","Female","Wilton Park","70","70","35030","30700"
"In post","2022","Foreign, Commonwealth and Development Office","Male","FCDO Services","780","750","40820","39090"
"In post","2022","Foreign, Commonwealth and Development Office","Male","Foreign, Commonwealth and Development Office (excl. agencies)","3440","3410","50840","51500"
"In post","2022","Foreign, Commonwealth and Development Office","Male","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2022","HM Land Registry","Female","HM Land Registry","4010","3560","30510","27130"
"In post","2022","HM Land Registry","Male","HM Land Registry","2620","2480","32540","27130"
"In post","2022","HM Revenue and Customs","Female","HM Revenue and Customs (excl. agencies)","35360","31660","32250","27610"
"In post","2022","HM Revenue and Customs","Female","Valuation Office Agency","1990","1810","33290","29440"
"In post","2022","HM Revenue and Customs","Male","HM Revenue and Customs (excl. agencies)","32150","31050","34480","33080"
"In post","2022","HM Revenue and Customs","Male","Valuation Office Agency","1870","1800","36790","32890"
"In post","2022","HM Treasury","Female","Government Internal Audit Agency","240","220","46410","43200"
"In post","2022","HM Treasury","Female","HM Treasury (excl. agencies)","1050","1010","45940","41670"
"In post","2022","HM Treasury","Female","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Female","UK Debt Management Office","40","30","[c]","[c]"
"In post","2022","HM Treasury","Male","Government Internal Audit Agency","220","210","51350","49750"
"In post","2022","HM Treasury","Male","HM Treasury (excl. agencies)","1060","1050","48990","52500"
"In post","2022","HM Treasury","Male","National Infrastructure Commission","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2022","HM Treasury","Male","UK Debt Management Office","80","80","61180","56000"
"In post","2022","Home Office","Female","Home Office","18870","17210","32070","28350"
"In post","2022","Home Office","Male","Home Office","17660","17020","33290","28650"
"In post","2022","Ministry of Defence","Female","Defence Electronics and Components Agency","70","70","29630","26880"
"In post","2022","Ministry of Defence","Female","Defence Equipment and Support","3720","3470","34470","32160"
"In post","2022","Ministry of Defence","Female","Defence Science and Technology Laboratory","1660","1550","38720","38070"
"In post","2022","Ministry of Defence","Female","Ministry of Defence (excl. agencies)","16480","15590","31930","26670"
"In post","2022","Ministry of Defence","Female","Royal Fleet Auxiliary","170","170","32470","32400"
"In post","2022","Ministry of Defence","Female","Submarine Delivery Agency","600","570","37900","34770"
"In post","2022","Ministry of Defence","Female","UK Hydrographic Office","310","290","34240","33290"
"In post","2022","Ministry of Defence","Male","Defence Electronics and Components Agency","370","350","29330","29470"
"In post","2022","Ministry of Defence","Male","Defence Equipment and Support","7030","6890","37980","36080"
"In post","2022","Ministry of Defence","Male","Defence Science and Technology Laboratory","2990","2930","42390","41460"
"In post","2022","Ministry of Defence","Male","Ministry of Defence (excl. agencies)","20890","20520","33700","32670"
"In post","2022","Ministry of Defence","Male","Royal Fleet Auxiliary","1590","1590","37990","34460"
"In post","2022","Ministry of Defence","Male","Submarine Delivery Agency","1350","1330","42470","40290"
"In post","2022","Ministry of Defence","Male","UK Hydrographic Office","600","580","35920","33290"
"In post","2022","Ministry of Justice","Female","Criminal Injuries Compensation Authority","180","160","28100","25120"
"In post","2022","Ministry of Justice","Female","HM Courts and Tribunals Service","11380","10030","26370","21650"
"In post","2022","Ministry of Justice","Female","HM Prison and Probation Service","33020","30760","29640","27380"
"In post","2022","Ministry of Justice","Female","Legal Aid Agency","700","640","28810","25120"
"In post","2022","Ministry of Justice","Female","Ministry of Justice (excl. agencies)","3510","3390","41690","38370"
"In post","2022","Ministry of Justice","Female","Office of the Public Guardian","800","720","23910","20970"
"In post","2022","Ministry of Justice","Male","Criminal Injuries Compensation Authority","140","140","26970","25120"
"In post","2022","Ministry of Justice","Male","HM Courts and Tribunals Service","4730","4570","27730","23720"
"In post","2022","Ministry of Justice","Male","HM Prison and Probation Service","28690","27400","31120","30210"
"In post","2022","Ministry of Justice","Male","Legal Aid Agency","460","450","31840","25120"
"In post","2022","Ministry of Justice","Male","Ministry of Justice (excl. agencies)","2650","2610","45070","41750"
"In post","2022","Ministry of Justice","Male","Office of the Public Guardian","640","600","24120","20970"
"In post","2022","National Crime Agency","Female","National Crime Agency","2490","2380","38260","36520"
"In post","2022","National Crime Agency","Male","National Crime Agency","3050","3020","42670","40170"
"In post","2022","Northern Ireland Office","Female","Northern Ireland Office","100","100","45360","41750"
"In post","2022","Northern Ireland Office","Male","Northern Ireland Office","80","80","47750","41750"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Female","Office for Standards in Education, Children's Services and Skills","1230","1170","49600","51360"
"In post","2022","Office for Standards in Education, Children's Services and Skills","Male","Office for Standards in Education, Children's Services and Skills","600","590","51760","51360"
"In post","2022","Office of Gas and Electricity Markets","Female","Office of Gas and Electricity Markets","620","600","42170","36500"
"In post","2022","Office of Gas and Electricity Markets","Male","Office of Gas and Electricity Markets","730","720","44610","38030"
"In post","2022","Office of Qualifications and Examinations Regulation","Female","Office of Qualifications and Examinations Regulation","180","170","42880","38630"
"In post","2022","Office of Qualifications and Examinations Regulation","Male","Office of Qualifications and Examinations Regulation","110","110","47450","46660"
"In post","2022","Office of Rail and Road","Female","Office of Rail and Road","150","140","50430","50810"
"In post","2022","Office of Rail and Road","Male","Office of Rail and Road","200","190","56820","55430"
"In post","2022","Office of the Secretary of State for Scotland","Female","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","70","70","47490","43000"
"In post","2022","Office of the Secretary of State for Scotland","Male","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","40","40","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Female","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Office of the Secretary of State for Wales","Male","Office of the Secretary of State for Wales","[c]","[c]","[c]","[c]"
"In post","2022","Scottish Government","Female","Accountant in Bankruptcy","70","60","31110","30040"
"In post","2022","Scottish Government","Female","Crown Office and Procurator Fiscal Service","1670","1550","36040","30040"
