"Status","Year","Region_ITL3","Disability","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Belfast","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","No function","140","130","28270","25560"
"In post","2021","Belfast","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared disabled","Unknown","40","40","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Counter Fraud","240","230","32140","31810"
"In post","2021","Belfast","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","No function","900","840","30570","28130"
"In post","2021","Belfast","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Declared non-disabled","Unknown","390","350","25000","21670"
"In post","2021","Belfast","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","No function","90","90","30110","30350"
"In post","2021","Belfast","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Counter Fraud","90","90","29840","25870"
"In post","2021","Belfast","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","No function","590","550","25570","21440"
"In post","2021","Belfast","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2021","Belfast","Unknown","Unknown","50","50","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","No function","100","90","30900","29000"
"In post","2021","Berkshire","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Security","50","50","[c]","[c]"
"In post","2021","Berkshire","Declared disabled","Unknown","100","90","29340","29290"
"In post","2021","Berkshire","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Counter Fraud","50","50","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Digital, Data & Technology","90","80","41300","38420"
"In post","2021","Berkshire","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Grants Management","130","130","28400","25150"
"In post","2021","Berkshire","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Legal","110","90","46230","50520"
"In post","2021","Berkshire","Declared non-disabled","No function","400","380","34260","31830"
"In post","2021","Berkshire","Declared non-disabled","Project Delivery","70","60","47270","41990"
"In post","2021","Berkshire","Declared non-disabled","Property","40","30","[c]","[c]"
"In post","2021","Berkshire","Declared non-disabled","Security","330","330","34450","30890"
"In post","2021","Berkshire","Declared non-disabled","Unknown","540","510","30150","29290"
"In post","2021","Berkshire","Undeclared","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","No function","40","30","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Undeclared","Security","50","50","40690","41070"
"In post","2021","Berkshire","Undeclared","Unknown","40","40","[c]","[c]"
"In post","2021","Berkshire","Unknown","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Legal","40","40","[c]","[c]"
"In post","2021","Berkshire","Unknown","No function","170","160","33480","35000"
"In post","2021","Berkshire","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Berkshire","Unknown","Security","200","200","33720","30890"
"In post","2021","Berkshire","Unknown","Unknown","80","80","32070","29290"
"In post","2021","Bexley and Greenwich","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","No function","110","110","30970","30780"
"In post","2021","Bexley and Greenwich","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared disabled","Unknown","60","60","30510","31060"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","No function","750","720","32190","32600"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Declared non-disabled","Unknown","350","330","31290","31060"
"In post","2021","Bexley and Greenwich","Undeclared","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","No function","170","160","32380","34100"
"In post","2021","Bexley and Greenwich","Undeclared","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","No function","180","180","29460","30150"
"In post","2021","Bexley and Greenwich","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bexley and Greenwich","Unknown","Unknown","40","40","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Counter Fraud","60","60","31490","31810"
"In post","2021","Birmingham","Declared disabled","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Legal","60","60","38070","35000"
"In post","2021","Birmingham","Declared disabled","No function","620","570","28990","25560"
"In post","2021","Birmingham","Declared disabled","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Property","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Security","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared disabled","Unknown","400","350","26670","27570"
"In post","2021","Birmingham","Declared non-disabled","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared non-disabled","Commercial","40","40","[c]","[c]"
"In post","2021","Birmingham","Declared non-disabled","Communications","110","100","32910","31810"
"In post","2021","Birmingham","Declared non-disabled","Counter Fraud","360","330","33050","31810"
"In post","2021","Birmingham","Declared non-disabled","Debt","190","170","22520","20140"
"In post","2021","Birmingham","Declared non-disabled","Digital, Data & Technology","140","140","41730","38630"
"In post","2021","Birmingham","Declared non-disabled","Finance","80","70","39880","36070"
"In post","2021","Birmingham","Declared non-disabled","Human Resources","80","80","43710","40530"
"In post","2021","Birmingham","Declared non-disabled","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Birmingham","Declared non-disabled","Legal","400","370","40120","34090"
