"Status","Year","Sexual_orientation","Region_ITL1","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","SEO/HEO","190","180","35370","35160"
"Leaver CS","2021","Unknown","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","AA/AO","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","G6/G7","30","30","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","480","470","34920","32400"
"Leaver CS","2021","Unknown","Wales","AA/AO","500","420","20230","20430"
"Leaver CS","2021","Unknown","Wales","EO","210","180","26960","27570"
"Leaver CS","2021","Unknown","Wales","G6/G7","40","30","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","SEO/HEO","160","140","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","AA/AO","460","400","20250","20040"
"Leaver CS","2021","Unknown","West Midlands (England)","EO","180","150","26640","27090"
"Leaver CS","2021","Unknown","West Midlands (England)","G6/G7","60","50","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","West Midlands (England)","SEO/HEO","150","130","36580","34530"
"Leaver CS","2021","Unknown","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","AA/AO","540","460","21040","21010"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","EO","280","210","26690","27570"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","G6/G7","100","80","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","SEO/HEO","220","180","35790","34880"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","AA/AO","660","590","20830","21170"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","EO","320","290","27330","27570"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","G6/G7","50","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","SEO/HEO","180","170","38160","37750"
"Leaver CS","2022","Heterosexual / straight","East Midlands (England)","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","AA/AO","760","710","22050","21260"
"Leaver CS","2022","Heterosexual / straight","East of England","EO","520","470","28180","27570"
"Leaver CS","2022","Heterosexual / straight","East of England","G6/G7","90","80","62410","57150"
"Leaver CS","2022","Heterosexual / straight","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","East of England","SEO/HEO","270","240","37610","36340"
"Leaver CS","2022","Heterosexual / straight","East of England","Unknown","130","110","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","London","AA/AO","870","800","23700","23720"
"Leaver CS","2022","Heterosexual / straight","London","EO","1250","1150","29650","31010"
"Leaver CS","2022","Heterosexual / straight","London","G6/G7","1140","1060","59690","57540"
"Leaver CS","2022","Heterosexual / straight","London","SCS","240","210","96100","92650"
"Leaver CS","2022","Heterosexual / straight","London","SEO/HEO","1520","1420","38070","37640"
"Leaver CS","2022","Heterosexual / straight","London","Unknown","170","150","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","AA/AO","610","540","21060","21260"
"Leaver CS","2022","Heterosexual / straight","North East (England)","EO","240","200","26850","27570"
"Leaver CS","2022","Heterosexual / straight","North East (England)","G6/G7","70","60","57090","55610"
"Leaver CS","2022","Heterosexual / straight","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North East (England)","SEO/HEO","180","160","36200","34290"
"Leaver CS","2022","Heterosexual / straight","North East (England)","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","AA/AO","1100","970","21080","21260"
"Leaver CS","2022","Heterosexual / straight","North West (England)","EO","670","580","26970","27570"
"Leaver CS","2022","Heterosexual / straight","North West (England)","G6/G7","170","160","60140","58250"
"Leaver CS","2022","Heterosexual / straight","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","North West (England)","SEO/HEO","360","320","37040","36500"
"Leaver CS","2022","Heterosexual / straight","North West (England)","Unknown","140","120","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","AA/AO","60","50","21400","21430"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","SEO/HEO","30","30","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","AA/AO","580","520","23110","21260"
"Leaver CS","2022","Heterosexual / straight","Scotland","EO","450","390","28340","27570"
"Leaver CS","2022","Heterosexual / straight","Scotland","G6/G7","120","110","64890","62170"
"Leaver CS","2022","Heterosexual / straight","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Scotland","SEO/HEO","330","310","39470","37520"
"Leaver CS","2022","Heterosexual / straight","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South East (England)","AA/AO","1330","1200","21830","21030"
"Leaver CS","2022","Heterosexual / straight","South East (England)","EO","770","690","27950","27570"
"Leaver CS","2022","Heterosexual / straight","South East (England)","G6/G7","140","130","58930","56540"
"Leaver CS","2022","Heterosexual / straight","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South East (England)","SEO/HEO","500","460","37820","36840"
"Leaver CS","2022","Heterosexual / straight","South East (England)","Unknown","140","120","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South West (England)","AA/AO","800","740","21520","21010"
"Leaver CS","2022","Heterosexual / straight","South West (England)","EO","580","520","26110","27080"
"Leaver CS","2022","Heterosexual / straight","South West (England)","G6/G7","240","220","58180","55640"
"Leaver CS","2022","Heterosexual / straight","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","South West (England)","SEO/HEO","790","740","36540","36330"
"Leaver CS","2022","Heterosexual / straight","South West (England)","Unknown","180","160","38980","39860"
"Leaver CS","2022","Heterosexual / straight","Unknown","AA/AO","180","150","20970","21840"
"Leaver CS","2022","Heterosexual / straight","Unknown","EO","70","60","27190","27570"
"Leaver CS","2022","Heterosexual / straight","Unknown","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Unknown","SEO/HEO","60","60","38160","38840"
"Leaver CS","2022","Heterosexual / straight","Unknown","Unknown","40","40","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Wales","AA/AO","540","480","21110","21260"
"Leaver CS","2022","Heterosexual / straight","Wales","EO","250","210","27240","27570"
"Leaver CS","2022","Heterosexual / straight","Wales","G6/G7","90","80","61580","60830"
"Leaver CS","2022","Heterosexual / straight","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Wales","SEO/HEO","230","210","37290","36840"
"Leaver CS","2022","Heterosexual / straight","Wales","Unknown","70","70","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","AA/AO","610","550","21220","21010"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","EO","450","400","27210","27570"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","G6/G7","100","90","59740","57060"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","SEO/HEO","250","230","37380","36330"
"Leaver CS","2022","Heterosexual / straight","West Midlands (England)","Unknown","80","70","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","AA/AO","790","710","21430","21260"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","EO","540","490","27080","27570"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","G6/G7","140","110","59580","58250"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","SEO/HEO","350","310","36290","36330"
"Leaver CS","2022","Heterosexual / straight","Yorkshire and The Humber","Unknown","110","90","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","EO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","London","AA/AO","80","70","22930","22970"
"Leaver CS","2022","LGBO","London","EO","120","120","29370","31060"
"Leaver CS","2022","LGBO","London","G6/G7","110","100","60650","57670"
"Leaver CS","2022","LGBO","London","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","London","SEO/HEO","170","160","37170","36630"
"Leaver CS","2022","LGBO","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North West (England)","AA/AO","80","80","20910","21260"
"Leaver CS","2022","LGBO","North West (England)","EO","60","60","26810","27570"
"Leaver CS","2022","LGBO","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","EO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South East (England)","AA/AO","120","110","22230","21260"
"Leaver CS","2022","LGBO","South East (England)","EO","60","60","27770","27570"
"Leaver CS","2022","LGBO","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South East (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","AA/AO","60","60","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","EO","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","SEO/HEO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","AA/AO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","AA/AO","50","50","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","EO","40","30","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","AA/AO","80","70","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","EO","40","40","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","LGBO","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","AA/AO","70","60","21240","20970"
"Leaver CS","2022","Undeclared","East Midlands (England)","EO","50","50","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","AA/AO","80","70","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","EO","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SCS","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","SEO/HEO","50","40","[c]","[c]"
"Leaver CS","2022","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","AA/AO","130","110","22960","23700"
"Leaver CS","2022","Undeclared","London","EO","250","180","29240","30410"
"Leaver CS","2022","Undeclared","London","G6/G7","250","170","60640","58740"
"Leaver CS","2022","Undeclared","London","SCS","40","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","London","SEO/HEO","340","230","38770","38450"
"Leaver CS","2022","Undeclared","London","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2022","Undeclared","North East (England)","AA/AO","60","50","21260","21260"
"Leaver CS","2022","Undeclared","North East (England)","EO","[c]","[c]","[c]","[c]"
