"Status","Year","Region_ITL2","Ethnicity","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Lancashire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Mixed","Female","80","70","27960","26970"
"In post","2021","Lancashire","Mixed","Male","50","50","29680","27570"
"In post","2021","Lancashire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lancashire","Undeclared","Female","260","220","28000","27130"
"In post","2021","Lancashire","Undeclared","Male","270","250","29140","27570"
"In post","2021","Lancashire","Unknown","Female","710","630","26120","22850"
"In post","2021","Lancashire","Unknown","Male","730","700","26890","25560"
"In post","2021","Lancashire","White","Female","6770","5970","28030","27570"
"In post","2021","Lancashire","White","Male","4170","3970","29960","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Asian","Female","570","490","24960","21770"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Asian","Male","460","430","25470","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Black","Female","110","100","25400","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Black","Male","60","60","28250","27250"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Mixed","Female","60","60","28120","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Mixed","Male","40","30","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Female","130","110","25890","25310"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Undeclared","Male","150","140","28650","27570"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Female","410","370","25150","22350"
"In post","2021","Leicestershire, Rutland and Northamptonshire","Unknown","Male","330","320","25550","24440"
"In post","2021","Leicestershire, Rutland and Northamptonshire","White","Female","2340","2070","27430","26120"
"In post","2021","Leicestershire, Rutland and Northamptonshire","White","Male","1560","1510","29920","27570"
"In post","2021","Lincolnshire","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Lincolnshire","Undeclared","Female","50","40","[c]","[c]"
"In post","2021","Lincolnshire","Undeclared","Male","90","90","31450","29200"
"In post","2021","Lincolnshire","Unknown","Female","70","60","28480","25780"
"In post","2021","Lincolnshire","Unknown","Male","90","80","26520","26300"
"In post","2021","Lincolnshire","White","Female","1300","1190","26390","25300"
"In post","2021","Lincolnshire","White","Male","1160","1120","29470","27570"
"In post","2021","Merseyside","Asian","Female","70","60","33150","25040"
"In post","2021","Merseyside","Asian","Male","90","90","34110","27570"
"In post","2021","Merseyside","Black","Female","60","50","27290","24890"
"In post","2021","Merseyside","Black","Male","60","50","29780","27570"
"In post","2021","Merseyside","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Mixed","Female","150","130","27180","24890"
"In post","2021","Merseyside","Mixed","Male","100","100","31660","26080"
"In post","2021","Merseyside","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Merseyside","Undeclared","Female","300","250","28240","26290"
"In post","2021","Merseyside","Undeclared","Male","390","360","31050","27570"
"In post","2021","Merseyside","Unknown","Female","1300","1160","26470","22350"
"In post","2021","Merseyside","Unknown","Male","1010","980","28250","24920"
"In post","2021","Merseyside","White","Female","9750","8550","27970","25560"
"In post","2021","Merseyside","White","Male","6110","5860","30050","26670"
"In post","2021","North Eastern Scotland","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Eastern Scotland","Undeclared","Male","50","50","[c]","[c]"
"In post","2021","North Eastern Scotland","Unknown","Female","210","200","29600","26160"
"In post","2021","North Eastern Scotland","Unknown","Male","210","200","35630","32140"
"In post","2021","North Eastern Scotland","White","Female","660","600","33330","28720"
"In post","2021","North Eastern Scotland","White","Male","650","630","39430","33650"
"In post","2021","North Yorkshire","Asian","Female","40","30","[c]","[c]"
"In post","2021","North Yorkshire","Asian","Male","40","40","[c]","[c]"
"In post","2021","North Yorkshire","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","North Yorkshire","Undeclared","Female","70","60","33140","31620"
"In post","2021","North Yorkshire","Undeclared","Male","130","130","32670","29530"
"In post","2021","North Yorkshire","Unknown","Female","270","250","30590","26670"
"In post","2021","North Yorkshire","Unknown","Male","300","290","31110","26670"
"In post","2021","North Yorkshire","White","Female","2030","1870","33630","29180"
"In post","2021","North Yorkshire","White","Male","1750","1700","33990","30130"
"In post","2021","Northern Ireland","Asian","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Asian","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Black","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Mixed","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Mixed","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Female","40","30","[c]","[c]"
"In post","2021","Northern Ireland","Undeclared","Male","60","60","29070","25710"
"In post","2021","Northern Ireland","Unknown","Female","280","260","25820","21440"
"In post","2021","Northern Ireland","Unknown","Male","360","360","26120","23370"
"In post","2021","Northern Ireland","White","Female","1420","1280","28930","25560"
"In post","2021","Northern Ireland","White","Male","1620","1570","27920","24890"
"In post","2021","Northumberland and Tyne and Wear","Asian","Female","160","150","26930","21440"
"In post","2021","Northumberland and Tyne and Wear","Asian","Male","120","120","30070","25560"
"In post","2021","Northumberland and Tyne and Wear","Black","Female","60","50","25100","21050"
"In post","2021","Northumberland and Tyne and Wear","Black","Male","50","50","29740","25560"
"In post","2021","Northumberland and Tyne and Wear","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Mixed","Female","70","60","30220","27570"
"In post","2021","Northumberland and Tyne and Wear","Mixed","Male","70","70","29000","25560"
"In post","2021","Northumberland and Tyne and Wear","Other ethnicity","Female","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Female","310","260","27310","24240"
"In post","2021","Northumberland and Tyne and Wear","Undeclared","Male","490","460","30530","27380"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Female","1910","1640","24950","21440"
"In post","2021","Northumberland and Tyne and Wear","Unknown","Male","1540","1480","27830","25560"
"In post","2021","Northumberland and Tyne and Wear","White","Female","10130","8610","27680","25560"
"In post","2021","Northumberland and Tyne and Wear","White","Male","6390","6100","30280","27570"
"In post","2021","Outer London - East and North East","Asian","Female","440","380","29370","31060"
"In post","2021","Outer London - East and North East","Asian","Male","260","250","30040","31060"
"In post","2021","Outer London - East and North East","Black","Female","440","420","30560","31060"
"In post","2021","Outer London - East and North East","Black","Male","200","200","31050","31060"
"In post","2021","Outer London - East and North East","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Mixed","Female","70","70","30480","31060"
"In post","2021","Outer London - East and North East","Mixed","Male","50","50","[c]","[c]"
"In post","2021","Outer London - East and North East","Other ethnicity","Female","40","40","[c]","[c]"
"In post","2021","Outer London - East and North East","Other ethnicity","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - East and North East","Undeclared","Female","120","110","29950","31060"
"In post","2021","Outer London - East and North East","Undeclared","Male","100","100","32160","31060"
"In post","2021","Outer London - East and North East","Unknown","Female","240","230","28410","30150"
"In post","2021","Outer London - East and North East","Unknown","Male","220","220","30820","31060"
"In post","2021","Outer London - East and North East","White","Female","900","810","30050","30780"
"In post","2021","Outer London - East and North East","White","Male","660","630","33280","32600"
"In post","2021","Outer London - South","Asian","Female","1070","970","33140","29570"
"In post","2021","Outer London - South","Asian","Male","640","620","35620","31060"
"In post","2021","Outer London - South","Black","Female","1090","1030","32670","30110"
"In post","2021","Outer London - South","Black","Male","490","480","33770","31060"
"In post","2021","Outer London - South","Chinese","Female","40","40","[c]","[c]"
"In post","2021","Outer London - South","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - South","Mixed","Female","230","220","35260","31060"
"In post","2021","Outer London - South","Mixed","Male","130","130","36170","32000"
"In post","2021","Outer London - South","Other ethnicity","Female","60","50","35140","31120"
"In post","2021","Outer London - South","Other ethnicity","Male","40","40","[c]","[c]"
"In post","2021","Outer London - South","Undeclared","Female","290","270","34740","31180"
"In post","2021","Outer London - South","Undeclared","Male","290","280","40960","37290"
"In post","2021","Outer London - South","Unknown","Female","640","610","34220","31060"
"In post","2021","Outer London - South","Unknown","Male","600","590","37930","33100"
"In post","2021","Outer London - South","White","Female","2660","2440","39010","35070"
"In post","2021","Outer London - South","White","Male","2450","2390","42260","37290"
"In post","2021","Outer London - West and North West","Asian","Female","1630","1450","30940","29690"
"In post","2021","Outer London - West and North West","Asian","Male","1010","970","31510","29080"
"In post","2021","Outer London - West and North West","Black","Female","550","520","30990","31060"
"In post","2021","Outer London - West and North West","Black","Male","330","320","31970","31060"
"In post","2021","Outer London - West and North West","Chinese","Female","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Chinese","Male","[c]","[c]","[c]","[c]"
"In post","2021","Outer London - West and North West","Mixed","Female","180","170","31140","31060"
"In post","2021","Outer London - West and North West","Mixed","Male","90","90","33140","31060"
"In post","2021","Outer London - West and North West","Other ethnicity","Female","70","70","33380","31060"
"In post","2021","Outer London - West and North West","Other ethnicity","Male","50","50","34220","31470"
"In post","2021","Outer London - West and North West","Undeclared","Female","280","240","33670","31060"
"In post","2021","Outer London - West and North West","Undeclared","Male","320","300","35810","31060"
"In post","2021","Outer London - West and North West","Unknown","Female","400","380","30680","29250"
"In post","2021","Outer London - West and North West","Unknown","Male","360","350","32460","30720"
