"Status","Year","Responsibility_level","Sex","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","SEO/HEO","Female","Highlands and Islands","170","160","37020","35680"
"In post","2021","SEO/HEO","Female","Inner London - East","2690","2570","38840","39000"
"In post","2021","SEO/HEO","Female","Inner London - West","12060","11760","37590","36800"
"In post","2021","SEO/HEO","Female","Kent","610","580","36140","35120"
"In post","2021","SEO/HEO","Female","Lancashire","1400","1300","35240","33840"
"In post","2021","SEO/HEO","Female","Leicestershire, Rutland and Northamptonshire","510","470","35820","33840"
"In post","2021","SEO/HEO","Female","Lincolnshire","230","220","35450","34000"
"In post","2021","SEO/HEO","Female","Merseyside","2290","2140","34140","32100"
"In post","2021","SEO/HEO","Female","North Eastern Scotland","260","250","40830","36620"
"In post","2021","SEO/HEO","Female","North Yorkshire","730","690","35920","35480"
"In post","2021","SEO/HEO","Female","Northern Ireland","440","420","34640","31940"
"In post","2021","SEO/HEO","Female","Northumberland and Tyne and Wear","2510","2320","33970","31990"
"In post","2021","SEO/HEO","Female","Outer London - East and North East","160","150","38640","36760"
"In post","2021","SEO/HEO","Female","Outer London - South","1950","1850","38970","36940"
"In post","2021","SEO/HEO","Female","Outer London - West and North West","1110","1050","37670","36590"
"In post","2021","SEO/HEO","Female","Overseas","580","580","38720","36960"
"In post","2021","SEO/HEO","Female","Shropshire and Staffordshire","950","890","36500","34800"
"In post","2021","SEO/HEO","Female","South Yorkshire","1390","1280","34720","33870"
"In post","2021","SEO/HEO","Female","Southern Scotland","740","700","35400","33930"
"In post","2021","SEO/HEO","Female","Surrey, East and West Sussex","780","730","36650","35010"
"In post","2021","SEO/HEO","Female","Tees Valley and Durham","840","780","35340","34290"
"In post","2021","SEO/HEO","Female","Unknown","400","390","33560","32000"
"In post","2021","SEO/HEO","Female","West Central Scotland","2100","1980","36490","34290"
"In post","2021","SEO/HEO","Female","West Midlands","2400","2260","35110","33410"
"In post","2021","SEO/HEO","Female","West Wales and The Valleys","1720","1610","37650","37410"
"In post","2021","SEO/HEO","Female","West Yorkshire","2480","2310","34460","32710"
"In post","2021","SEO/HEO","Male","Bedfordshire and Hertfordshire","510","500","38800","37800"
"In post","2021","SEO/HEO","Male","Berkshire, Buckinghamshire and Oxfordshire","1190","1160","39240","38160"
"In post","2021","SEO/HEO","Male","Cheshire","440","430","40550","40210"
"In post","2021","SEO/HEO","Male","Cornwall and Isles of Scilly","120","110","36450","35480"
"In post","2021","SEO/HEO","Male","Cumbria","140","140","35560","35840"
"In post","2021","SEO/HEO","Male","Derbyshire and Nottinghamshire","1460","1420","35670","33610"
"In post","2021","SEO/HEO","Male","Devon","1400","1360","38420","38450"
"In post","2021","SEO/HEO","Male","Dorset and Somerset","870","840","37210","35340"
"In post","2021","SEO/HEO","Male","East Anglia","1570","1520","36420","34610"
"In post","2021","SEO/HEO","Male","East Wales","2850","2780","36510","36030"
"In post","2021","SEO/HEO","Male","East Yorkshire and Northern Lincolnshire","320","300","38250","36460"
"In post","2021","SEO/HEO","Male","Eastern Scotland","2670","2580","38800","38540"
"In post","2021","SEO/HEO","Male","Essex","550","530","37730","35000"
"In post","2021","SEO/HEO","Male","Gloucestershire, Wiltshire and Bath/Bristol area","6770","6630","36670","36880"
"In post","2021","SEO/HEO","Male","Greater Manchester","2540","2480","34780","32300"
"In post","2021","SEO/HEO","Male","Hampshire and Isle of Wight","2380","2330","36160","35480"
"In post","2021","SEO/HEO","Male","Herefordshire, Worcestershire and Warwickshire","320","310","37520","36520"
"In post","2021","SEO/HEO","Male","Highlands and Islands","200","200","38950","37530"
"In post","2021","SEO/HEO","Male","Inner London - East","2190","2150","40440","40170"
"In post","2021","SEO/HEO","Male","Inner London - West","10880","10790","38220","37640"
"In post","2021","SEO/HEO","Male","Kent","770","740","37390","36480"
"In post","2021","SEO/HEO","Male","Lancashire","990","950","35920","34290"
"In post","2021","SEO/HEO","Male","Leicestershire, Rutland and Northamptonshire","440","420","37580","37120"
"In post","2021","SEO/HEO","Male","Lincolnshire","340","330","37320","36450"
"In post","2021","SEO/HEO","Male","Merseyside","1920","1870","35280","33300"
"In post","2021","SEO/HEO","Male","North Eastern Scotland","320","310","50250","41090"
"In post","2021","SEO/HEO","Male","North Yorkshire","670","660","35730","35480"
"In post","2021","SEO/HEO","Male","Northern Ireland","460","450","35030","32100"
"In post","2021","SEO/HEO","Male","Northumberland and Tyne and Wear","2210","2140","34740","32430"
"In post","2021","SEO/HEO","Male","Outer London - East and North East","180","170","40750","39070"
"In post","2021","SEO/HEO","Male","Outer London - South","1720","1690","39650","38770"
"In post","2021","SEO/HEO","Male","Outer London - West and North West","990","970","38660","37420"
"In post","2021","SEO/HEO","Male","Overseas","960","960","40640","36920"
"In post","2021","SEO/HEO","Male","Shropshire and Staffordshire","760","740","37990","37890"
"In post","2021","SEO/HEO","Male","South Yorkshire","1130","1100","35640","35310"
"In post","2021","SEO/HEO","Male","Southern Scotland","620","600","35460","33930"
"In post","2021","SEO/HEO","Male","Surrey, East and West Sussex","700","680","37930","37310"
"In post","2021","SEO/HEO","Male","Tees Valley and Durham","600","580","37440","36780"
"In post","2021","SEO/HEO","Male","Unknown","360","360","34840","32750"
"In post","2021","SEO/HEO","Male","West Central Scotland","2080","2010","37510","35810"
"In post","2021","SEO/HEO","Male","West Midlands","2030","1990","35700","33990"
"In post","2021","SEO/HEO","Male","West Wales and The Valleys","1420","1380","38900","37410"
"In post","2021","SEO/HEO","Male","West Yorkshire","2000","1940","35340","33920"
"In post","2021","SEO/HEO","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","SEO/HEO","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Bedfordshire and Hertfordshire","240","220","27880","24410"
"In post","2021","Unknown","Female","Berkshire, Buckinghamshire and Oxfordshire","330","300","29520","28200"
"In post","2021","Unknown","Female","Cheshire","150","140","29570","30210"
"In post","2021","Unknown","Female","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2021","Unknown","Female","Cumbria","100","90","32510","31150"
"In post","2021","Unknown","Female","Derbyshire and Nottinghamshire","390","340","29070","28200"
"In post","2021","Unknown","Female","Devon","170","150","31150","30210"
"In post","2021","Unknown","Female","Dorset and Somerset","170","150","27950","25210"
"In post","2021","Unknown","Female","East Anglia","380","340","29030","30210"
"In post","2021","Unknown","Female","East Wales","370","350","29590","28200"
"In post","2021","Unknown","Female","East Yorkshire and Northern Lincolnshire","200","180","29720","30210"
"In post","2021","Unknown","Female","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Essex","190","170","27470","23840"
"In post","2021","Unknown","Female","Gloucestershire, Wiltshire and Bath/Bristol area","820","760","34590","32300"
"In post","2021","Unknown","Female","Greater Manchester","550","510","29580","30210"
"In post","2021","Unknown","Female","Hampshire and Isle of Wight","240","220","29670","30210"
"In post","2021","Unknown","Female","Herefordshire, Worcestershire and Warwickshire","220","210","29020","28200"
"In post","2021","Unknown","Female","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Inner London - East","500","480","33050","32090"
"In post","2021","Unknown","Female","Inner London - West","150","150","37790","34770"
"In post","2021","Unknown","Female","Kent","220","200","30340","30880"
"In post","2021","Unknown","Female","Lancashire","340","300","29200","30210"
"In post","2021","Unknown","Female","Leicestershire, Rutland and Northamptonshire","290","260","29250","30210"
"In post","2021","Unknown","Female","Lincolnshire","100","100","29640","30210"
"In post","2021","Unknown","Female","Merseyside","330","300","28970","28200"
"In post","2021","Unknown","Female","North Yorkshire","130","120","29340","28200"
"In post","2021","Unknown","Female","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","Northumberland and Tyne and Wear","260","230","28690","28200"
"In post","2021","Unknown","Female","Outer London - East and North East","210","200","32910","34100"
"In post","2021","Unknown","Female","Outer London - South","140","130","33650","32090"
"In post","2021","Unknown","Female","Outer London - West and North West","190","190","32420","28690"
"In post","2021","Unknown","Female","Overseas","100","100","[c]","[c]"
"In post","2021","Unknown","Female","Shropshire and Staffordshire","240","210","29750","30210"
"In post","2021","Unknown","Female","South Yorkshire","280","250","29070","28200"
"In post","2021","Unknown","Female","Surrey, East and West Sussex","310","280","29650","30210"
"In post","2021","Unknown","Female","Tees Valley and Durham","290","270","29290","28200"
"In post","2021","Unknown","Female","Unknown","170","170","33050","32700"
"In post","2021","Unknown","Female","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Female","West Midlands","580","520","28840","28200"
"In post","2021","Unknown","Female","West Wales and The Valleys","490","450","29300","28200"
"In post","2021","Unknown","Female","West Yorkshire","430","390","30080","30210"
"In post","2021","Unknown","Male","Bedfordshire and Hertfordshire","50","50","28700","24170"
"In post","2021","Unknown","Male","Berkshire, Buckinghamshire and Oxfordshire","160","160","30540","28130"
"In post","2021","Unknown","Male","Cheshire","40","40","[c]","[c]"
"In post","2021","Unknown","Male","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Cumbria","140","140","41820","40670"
"In post","2021","Unknown","Male","Derbyshire and Nottinghamshire","120","110","33000","33670"
"In post","2021","Unknown","Male","Devon","140","140","37070","37170"
"In post","2021","Unknown","Male","Dorset and Somerset","60","50","29550","30210"
"In post","2021","Unknown","Male","East Anglia","120","110","31040","30210"
"In post","2021","Unknown","Male","East Wales","120","110","31540","31420"
"In post","2021","Unknown","Male","East Yorkshire and Northern Lincolnshire","60","60","30650","29280"
"In post","2021","Unknown","Male","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Essex","50","50","29320","29200"
"In post","2021","Unknown","Male","Gloucestershire, Wiltshire and Bath/Bristol area","1090","1070","42700","39860"
"In post","2021","Unknown","Male","Greater Manchester","210","200","30380","29770"
"In post","2021","Unknown","Male","Hampshire and Isle of Wight","120","110","39280","37170"
"In post","2021","Unknown","Male","Herefordshire, Worcestershire and Warwickshire","80","70","29760","28200"
"In post","2021","Unknown","Male","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Inner London - East","190","190","34250","34100"
"In post","2021","Unknown","Male","Inner London - West","80","80","37440","36580"
"In post","2021","Unknown","Male","Kent","70","70","29680","31260"
"In post","2021","Unknown","Male","Lancashire","100","90","31140","32100"
"In post","2021","Unknown","Male","Leicestershire, Rutland and Northamptonshire","70","60","30130","30210"
"In post","2021","Unknown","Male","Lincolnshire","30","30","[c]","[c]"
"In post","2021","Unknown","Male","Merseyside","80","80","31290","32690"
"In post","2021","Unknown","Male","North Yorkshire","50","50","29870","29200"
"In post","2021","Unknown","Male","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Male","Northumberland and Tyne and Wear","90","90","30870","30210"
"In post","2021","Unknown","Male","Outer London - East and North East","70","70","33590","33950"
"In post","2021","Unknown","Male","Outer London - South","40","40","[c]","[c]"
"In post","2021","Unknown","Male","Outer London - West and North West","60","60","32550","29960"
"In post","2021","Unknown","Male","Overseas","160","150","[c]","[c]"
"In post","2021","Unknown","Male","Shropshire and Staffordshire","120","110","32940","34320"
"In post","2021","Unknown","Male","South Yorkshire","60","60","29830","30210"
"In post","2021","Unknown","Male","Surrey, East and West Sussex","80","80","28960","24320"
"In post","2021","Unknown","Male","Tees Valley and Durham","80","70","30200","30210"
"In post","2021","Unknown","Male","Unknown","1750","1740","37670","34160"
"In post","2021","Unknown","Male","West Central Scotland","50","50","43160","45130"
"In post","2021","Unknown","Male","West Midlands","180","180","30360","28200"
"In post","2021","Unknown","Male","West Wales and The Valleys","130","120","31240","30210"
"In post","2021","Unknown","Male","West Yorkshire","120","120","30500","31340"
"In post","2022","AA/AO","Female","Bedfordshire and Hertfordshire","660","590","23980","23230"
"In post","2022","AA/AO","Female","Berkshire, Buckinghamshire and Oxfordshire","1520","1390","23870","21960"
"In post","2022","AA/AO","Female","Cheshire","800","700","22520","21260"
"In post","2022","AA/AO","Female","Cornwall and Isles of Scilly","400","340","21130","21260"
"In post","2022","AA/AO","Female","Cumbria","570","490","21620","21300"
"In post","2022","AA/AO","Female","Derbyshire and Nottinghamshire","2160","1890","21990","21260"
"In post","2022","AA/AO","Female","Devon","1530","1290","21660","21260"
"In post","2022","AA/AO","Female","Dorset and Somerset","790","700","21980","21260"
"In post","2022","AA/AO","Female","East Anglia","2400","2110","22420","21380"
"In post","2022","AA/AO","Female","East Wales","2980","2580","21730","21260"
"In post","2022","AA/AO","Female","East Yorkshire and Northern Lincolnshire","1060","910","22520","21260"
"In post","2022","AA/AO","Female","Eastern Scotland","3410","3060","22480","21260"
"In post","2022","AA/AO","Female","Essex","860","760","23310","23230"
"In post","2022","AA/AO","Female","Gloucestershire, Wiltshire and Bath/Bristol area","2180","1940","21870","21260"
