"Status","Year","Sex","Region_ITL2","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","Female","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","AA/AO","130","120","20830","21010"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","EO","80","80","26380","27570"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","SEO/HEO","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","EO","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","SEO/HEO","40","30","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","AA/AO","30","30","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","G6/G7","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","Unknown","SEO/HEO","320","320","31870","32000"
"Leaver Dept.","2021","Female","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","EO","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Central Scotland","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","AA/AO","90","90","20250","19930"
"Leaver Dept.","2021","Female","West Midlands","EO","70","70","25360","25190"
"Leaver Dept.","2021","Female","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","SEO/HEO","40","40","[c]","[c]"
"Leaver Dept.","2021","Female","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","AA/AO","50","40","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","EO","60","50","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Female","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cheshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cheshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cornwall and Isles of Scilly","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cornwall and Isles of Scilly","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","AA/AO","60","50","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","G6/G7","30","30","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","SEO/HEO","60","50","[c]","[c]"
"Leaver Dept.","2021","Male","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","AA/AO","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","EO","70","70","24540","25670"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","70","70","53380","52090"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","170","170","33290","32720"
"Leaver Dept.","2021","Male","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","AA/AO","70","70","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","EO","70","70","26530","27570"
"Leaver Dept.","2021","Male","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","SEO/HEO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","EO","40","40","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","G6/G7","70","70","60070","58260"
"Leaver Dept.","2021","Male","Inner London - East","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - East","SEO/HEO","80","80","39230","38550"
"Leaver Dept.","2021","Male","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","AA/AO","40","30","[c]","[c]"
"Leaver Dept.","2021","Male","Inner London - West","EO","230","210","28060","27680"
"Leaver Dept.","2021","Male","Inner London - West","G6/G7","670","610","57320","54900"
"Leaver Dept.","2021","Male","Inner London - West","SCS","100","80","91390","82000"
"Leaver Dept.","2021","Male","Inner London - West","SEO/HEO","940","860","36390","35050"
"Leaver Dept.","2021","Male","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","AA/AO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","EO","50","50","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","SCS","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","AA/AO","60","60","[c]","[c]"
"Leaver Dept.","2021","Male","Northumberland and Tyne and Wear","EO","40","40","[c]","[c]"
