"Status","Year","Parent_department","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","West Midlands","70","70","31470","30360"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared disabled","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Bedfordshire and Hertfordshire","40","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","60","60","40740","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Derbyshire and Nottinghamshire","60","60","34330","32480"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Devon","1680","1610","40340","39650"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","East Anglia","60","60","35200","34450"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","East Wales","1770","1650","36520","30660"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Eastern Scotland","70","70","29760","25700"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","130","130","43350","39490"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Greater Manchester","170","160","35000","35600"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Hampshire and Isle of Wight","60","50","36730","38130"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Inner London - East","170","160","43240","43050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Inner London - West","3460","3380","50540","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Kent","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Lancashire","40","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Merseyside","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","North Eastern Scotland","110","100","47410","41420"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Northumberland and Tyne and Wear","80","70","31260","26920"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Outer London - South","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Outer London - West and North West","80","70","44230","41730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","West Central Scotland","30","30","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","West Midlands","390","370","35160","32060"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Declared non-disabled","West Yorkshire","80","80","37080","36060"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","East Wales","70","60","30260","27460"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Inner London - West","260","260","50880","53380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Undeclared","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Derbyshire and Nottinghamshire","100","90","29440","30950"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Devon","40","40","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","East Anglia","60","60","28650","25960"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","East Wales","770","720","30650","24730"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Eastern Scotland","50","50","24020","20880"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","90","90","35900","34500"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Greater Manchester","150","140","29860","26380"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Inner London - East","50","50","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Inner London - West","1030","1010","44850","40050"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Department for Business, Energy and Industrial Strategy","Unknown","Northumberland and Tyne and Wear","100","100","30390","30950"
