"Status","Year","Sexual_orientation","Region_ITL2","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Highlands and Islands","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Highlands and Islands","Department for Transport","60","50","32870","32480"
"In post","2021","Heterosexual / straight","Highlands and Islands","Department for Work and Pensions","340","310","25850","27570"
"In post","2021","Heterosexual / straight","Highlands and Islands","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Highlands and Islands","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Highlands and Islands","Ministry of Defence","280","270","25610","20920"
"In post","2021","Heterosexual / straight","Highlands and Islands","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Highlands and Islands","Scottish Government","420","400","32340","29190"
"In post","2021","Heterosexual / straight","Inner London - East","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - East","Cabinet Office","550","540","53620","54700"
"In post","2021","Heterosexual / straight","Inner London - East","Competition and Markets Authority","640","610","60050","56360"
"In post","2021","Heterosexual / straight","Inner London - East","Department for Business, Energy and Industrial Strategy","130","120","44030","43070"
"In post","2021","Heterosexual / straight","Inner London - East","Department for Transport","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - East","Department for Work and Pensions","1820","1720","31060","31060"
"In post","2021","Heterosexual / straight","Inner London - East","Department of Health and Social Care","1850","1730","47910","41030"
"In post","2021","Heterosexual / straight","Inner London - East","HM Revenue and Customs","1610","1520","44860","39800"
"In post","2021","Heterosexual / straight","Inner London - East","Home Office","420","400","34940","29950"
"In post","2021","Heterosexual / straight","Inner London - East","Ministry of Defence","50","50","25930","24110"
"In post","2021","Heterosexual / straight","Inner London - East","Ministry of Justice","2200","2130","36190","33930"
"In post","2021","Heterosexual / straight","Inner London - East","National Crime Agency","1160","1130","44070","40170"
"In post","2021","Heterosexual / straight","Inner London - East","Office of Gas and Electricity Markets","260","250","48600","44430"
"In post","2021","Heterosexual / straight","Inner London - East","Office of Rail and Road","100","100","52010","54890"
"In post","2021","Heterosexual / straight","Inner London - East","Other Cabinet Office Agencies","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Attorney General's Departments","3000","2840","49600","51250"
"In post","2021","Heterosexual / straight","Inner London - West","Cabinet Office","2670","2620","51630","54700"
"In post","2021","Heterosexual / straight","Inner London - West","Chancellor's other departments","260","250","60720","50560"
"In post","2021","Heterosexual / straight","Inner London - West","Charity Commission","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Business, Energy and Industrial Strategy","3640","3550","49840","53380"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Digital, Culture, Media and Sport","1210","1180","49960","51730"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Education","1660","1600","50450","53420"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Environment, Food and Rural Affairs","1630","1580","45300","39830"
"In post","2021","Heterosexual / straight","Inner London - West","Department for International Trade","1290","1270","45990","39440"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Transport","1960","1920","50180","46710"
"In post","2021","Heterosexual / straight","Inner London - West","Department for Work and Pensions","1700","1630","43000","36650"
"In post","2021","Heterosexual / straight","Inner London - West","Department of Health and Social Care","860","840","50310","53360"
"In post","2021","Heterosexual / straight","Inner London - West","Food Standards Agency","320","310","42530","40350"
"In post","2021","Heterosexual / straight","Inner London - West","Foreign, Commonwealth and Development Office","2900","2830","49410","44230"
"In post","2021","Heterosexual / straight","Inner London - West","HM Revenue and Customs","1770","1700","47560","41760"
"In post","2021","Heterosexual / straight","Inner London - West","HM Treasury","1650","1610","48850","52500"
"In post","2021","Heterosexual / straight","Inner London - West","Home Office","3400","3290","47550","42170"
"In post","2021","Heterosexual / straight","Inner London - West","Ministry of Defence","2140","2100","44760","42200"
"In post","2021","Heterosexual / straight","Inner London - West","Ministry of Housing, Communities and Local Government","1410","1380","48750","53130"
"In post","2021","Heterosexual / straight","Inner London - West","Ministry of Justice","4570","4430","38870","33280"
"In post","2021","Heterosexual / straight","Inner London - West","Northern Ireland Office","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Office for Standards in Education","350","340","56610","51360"
"In post","2021","Heterosexual / straight","Inner London - West","Other Cabinet Office Agencies","60","60","52350","54700"
"In post","2021","Heterosexual / straight","Inner London - West","Scotland Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Scottish Government","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","UK Export Finance","320","320","52510","47230"
"In post","2021","Heterosexual / straight","Inner London - West","UK Supreme Court","50","50","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","United Kingdom Statistics Authority","220","220","43560","32540"
"In post","2021","Heterosexual / straight","Inner London - West","Wales Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Inner London - West","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","Attorney General's Departments","80","80","37640","30110"
"In post","2021","Heterosexual / straight","Kent","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","Department for Business, Energy and Industrial Strategy","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","Department for Environment, Food and Rural Affairs","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","Department for Transport","120","110","31560","30890"
"In post","2021","Heterosexual / straight","Kent","Department for Work and Pensions","1180","1120","29250","29290"
"In post","2021","Heterosexual / straight","Kent","Department of Health and Social Care","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Kent","HM Revenue and Customs","170","160","29860","28130"
"In post","2021","Heterosexual / straight","Kent","Home Office","1790","1630","27200","25310"
"In post","2021","Heterosexual / straight","Kent","Ministry of Defence","390","370","32220","28650"
"In post","2021","Heterosexual / straight","Kent","Ministry of Justice","1990","1890","29770","29920"
"In post","2021","Heterosexual / straight","Kent","National Crime Agency","140","140","40320","39950"
"In post","2021","Heterosexual / straight","Lancashire","Attorney General's Departments","120","110","39160","38000"
"In post","2021","Heterosexual / straight","Lancashire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancashire","Chancellor's other departments","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancashire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancashire","Department for Environment, Food and Rural Affairs","80","80","33780","29700"
"In post","2021","Heterosexual / straight","Lancashire","Department for Transport","70","60","28740","27680"
"In post","2021","Heterosexual / straight","Lancashire","Department for Work and Pensions","4800","4370","27570","27570"
"In post","2021","Heterosexual / straight","Lancashire","Department of Health and Social Care","60","50","42300","33990"
"In post","2021","Heterosexual / straight","Lancashire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancashire","HM Land Registry","240","220","29810","27130"
"In post","2021","Heterosexual / straight","Lancashire","HM Revenue and Customs","1260","1120","28390","25560"
"In post","2021","Heterosexual / straight","Lancashire","HM Treasury","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lancashire","Ministry of Defence","470","430","29560","26670"
"In post","2021","Heterosexual / straight","Lancashire","Ministry of Justice","1920","1770","29460","26810"
"In post","2021","Heterosexual / straight","Lancashire","National Crime Agency","50","50","34660","33690"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Attorney General's Departments","110","100","40230","43420"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Transport","120","110","32480","27680"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department for Work and Pensions","1080","960","25660","27570"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","HM Land Registry","180","170","29980","27130"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","HM Revenue and Customs","170","150","28720","25560"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Home Office","160","150","27990","25360"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Ministry of Defence","300","280","28500","22500"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","Ministry of Justice","1940","1790","26940","23970"
"In post","2021","Heterosexual / straight","Leicestershire, Rutland and Northamptonshire","National Crime Agency","60","60","37700","38280"
"In post","2021","Heterosexual / straight","Lincolnshire","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lincolnshire","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lincolnshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lincolnshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Lincolnshire","Department for Transport","[c]","[c]","[c]","[c]"
