"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Charity Commission","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Operational Delivery","Merseyside","40","40","[c]","[c]"
"In post","2021","Charity Commission","Other","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Other","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Security","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Inner London - West","30","30","[c]","[c]"
"In post","2021","Charity Commission","Unknown","Merseyside","160","150","31070","29160"
"In post","2021","Companies House","Commercial","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Digital, Data and Technology","East Wales","260","250","38840","38000"
"In post","2021","Companies House","Finance","East Wales","60","50","30930","27460"
"In post","2021","Companies House","Human Resources","East Wales","90","80","33040","27460"
"In post","2021","Companies House","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Operational Delivery","East Wales","510","450","24480","22490"
"In post","2021","Companies House","Operational Delivery","Eastern Scotland","40","40","[c]","[c]"
"In post","2021","Companies House","Operational Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Other","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Policy","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Property","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Companies House","Security","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Communications","Inner London - East","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Corporate Finance","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Digital, Data and Technology","Inner London - East","60","60","57200","55860"
"In post","2021","Competition and Markets Authority","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Economics","Inner London - East","90","90","63040","59890"
"In post","2021","Competition and Markets Authority","Human Resources","Inner London - East","40","40","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Intelligence Analysis","Inner London - East","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Legal","Inner London - East","120","110","70510","72430"
"In post","2021","Competition and Markets Authority","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Policy","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Project Delivery","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Competition and Markets Authority","Project Delivery","Inner London - East","340","330","61130","56630"
"In post","2021","Competition and Markets Authority","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Security","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Competition and Markets Authority","Statistics","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Legal","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Criminal Injuries Compensation Authority","Operational Delivery","West Central Scotland","290","270","25500","22570"
"In post","2021","Criminal Injuries Compensation Authority","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","East Anglia","90","80","34770","34800"
"In post","2021","Crown Commercial Service","Commercial","East Wales","70","60","31160","28540"
"In post","2021","Crown Commercial Service","Commercial","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","Merseyside","190","180","33650","34800"
"In post","2021","Crown Commercial Service","Commercial","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Commercial","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Communications","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","East Anglia","40","40","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","Merseyside","40","40","[c]","[c]"
"In post","2021","Crown Commercial Service","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Finance","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Operational Delivery","Merseyside","100","100","44840","46920"
"In post","2021","Crown Commercial Service","Operational Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Commercial Service","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Communications","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","Eastern Scotland","30","30","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Eastern Scotland","230","210","54850","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","Southern Scotland","90","90","53230","52490"
"In post","2021","Crown Office and Procurator Fiscal Service","Legal","West Central Scotland","230","220","55060","55850"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Eastern Scotland","430","400","26710","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Highlands and Islands","50","50","23790","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","North Eastern Scotland","70","70","26230","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","Southern Scotland","180","160","25840","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Operational Delivery","West Central Scotland","550","500","26430","22220"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Policy","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Office and Procurator Fiscal Service","Security","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Commercial","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","East Wales","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Crown Prosecution Service","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
