"Status","Year","Region_ITL2","Responsibility_level","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","Devon","EO","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","Devon","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Operational Delivery","170","160","26980","24800"
"New entrant CS","2022","Devon","Unknown","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Devon","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Geography","50","50","20420","20420"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Operational Delivery","160","150","22550","22600"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Other","40","40","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Operational Delivery","50","50","26670","27130"
"New entrant CS","2022","Dorset and Somerset","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SCS","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Dorset and Somerset","Unknown","Operational Delivery","180","160","27000","24090"
"New entrant CS","2022","Dorset and Somerset","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Operational Delivery","570","560","22890","21820"
"New entrant CS","2022","East Anglia","AA/AO","Other","60","60","20750","21170"
"New entrant CS","2022","East Anglia","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Operational Delivery","170","160","26790","27570"
"New entrant CS","2022","East Anglia","EO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Operational Delivery","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Science and Engineering","30","30","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","SEO/HEO","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Anglia","Unknown","Operational Delivery","470","430","26290","24800"
"New entrant CS","2022","East Anglia","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Economics","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Operational Delivery","790","760","21270","21250"
"New entrant CS","2022","East Wales","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","AA/AO","Tax","60","60","21250","21250"
"New entrant CS","2022","East Wales","AA/AO","Unknown","60","60","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Digital, Data and Technology","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Operational Delivery","200","200","25730","26130"
"New entrant CS","2022","East Wales","EO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Tax","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","EO","Unknown","40","30","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Digital, Data and Technology","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Tax","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","G6/G7","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SCS","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Digital, Data and Technology","80","80","36640","36840"
"New entrant CS","2022","East Wales","SEO/HEO","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Geography","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Operational Delivery","120","120","34750","33080"
"New entrant CS","2022","East Wales","SEO/HEO","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Policy","60","60","36020","37350"
"New entrant CS","2022","East Wales","SEO/HEO","Project Delivery","30","30","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Psychology","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Social Research","110","100","33160","30710"
"New entrant CS","2022","East Wales","SEO/HEO","Statistics","50","50","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Tax","40","40","[c]","[c]"
"New entrant CS","2022","East Wales","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Wales","Unknown","Operational Delivery","190","180","26510","23170"
"New entrant CS","2022","East Wales","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Operational Delivery","300","300","22100","22600"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2022","East Yorkshire and Northern Lincolnshire","AA/AO","Psychology","[c]","[c]","[c]","[c]"
