"Status","Year","Region_ITL3","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","Cheshire West and Chester","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cheshire West and Chester","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Chorley and West Lancashire","National Crime Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Competition and Markets Authority","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Department for Work and Pensions","Operational Delivery","30","30","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","HM Revenue and Customs","Unknown","60","60","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Office of the Secretary of State for Scotland","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","Scottish Government","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","City of Edinburgh","UK Statistics Authority","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Ministry of Defence","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Ministry of Defence","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Clackmannanshire and Fife","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Department for Levelling Up, Housing and Communities","Planning Inspectors","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Department for Work and Pensions","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Conwy and Denbighshire","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Work and Pensions","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Ministry of Defence","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Ministry of Defence","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Cornwall and Isles of Scilly","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Education","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Work and Pensions","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Coventry","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Department of Health and Social Care","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","HM Revenue and Customs","Tax","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","HM Revenue and Customs","Unknown","40","40","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Economics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Operational Delivery","60","60","34480","29220"
"Leaver Dept.","2022","Croydon","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Security","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Social Research","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Home Office","Statistics","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Croydon","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Finance","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Education","Property","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Home Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Darlington","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Derby","Ministry of Justice","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Business, Energy and Industrial Strategy","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Policy","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Environment, Food and Rural Affairs","Veterinarian","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Levelling Up, Housing and Communities","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Work and Pensions","Other","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Devon CC","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
