"Status","Year","Parent_department","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2022","HM Revenue and Customs","Unknown","EO","760","760","26960","26590"
"New entrant CS","2022","HM Revenue and Customs","Unknown","G6/G7","50","50","56750","54680"
"New entrant CS","2022","HM Revenue and Customs","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","Unknown","SEO/HEO","490","480","34920","33080"
"New entrant CS","2022","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","White","AA/AO","1790","1730","21320","21250"
"New entrant CS","2022","HM Revenue and Customs","White","EO","1180","1170","26780","26590"
"New entrant CS","2022","HM Revenue and Customs","White","G6/G7","100","100","56210","52080"
"New entrant CS","2022","HM Revenue and Customs","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Revenue and Customs","White","SEO/HEO","980","980","34460","33080"
"New entrant CS","2022","HM Revenue and Customs","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","White","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","White","EO","50","50","[c]","[c]"
"New entrant CS","2022","HM Treasury","White","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","HM Treasury","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","HM Treasury","White","SEO/HEO","130","130","31250","29320"
"New entrant CS","2022","Home Office","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Asian","EO","50","50","[c]","[c]"
"New entrant CS","2022","Home Office","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","AA/AO","390","380","21970","21680"
"New entrant CS","2022","Home Office","Unknown","EO","1100","1020","27470","24880"
"New entrant CS","2022","Home Office","Unknown","G6/G7","100","100","60940","57430"
"New entrant CS","2022","Home Office","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","Unknown","SEO/HEO","270","260","36480","35050"
"New entrant CS","2022","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","White","AA/AO","120","120","21490","21680"
"New entrant CS","2022","Home Office","White","EO","290","270","26450","24880"
"New entrant CS","2022","Home Office","White","G6/G7","50","50","57980","57430"
"New entrant CS","2022","Home Office","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Home Office","White","SEO/HEO","80","70","36250","36590"
"New entrant CS","2022","Home Office","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Asian","AA/AO","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Asian","EO","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Asian","SEO/HEO","60","60","36460","35630"
"New entrant CS","2022","Ministry of Defence","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","AA/AO","500","490","22280","21170"
"New entrant CS","2022","Ministry of Defence","Unknown","EO","350","340","23720","26350"
"New entrant CS","2022","Ministry of Defence","Unknown","G6/G7","100","90","59530","55550"
"New entrant CS","2022","Ministry of Defence","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","Unknown","SEO/HEO","440","420","35050","34000"
"New entrant CS","2022","Ministry of Defence","Unknown","Unknown","200","200","23720","16190"
"New entrant CS","2022","Ministry of Defence","White","AA/AO","850","830","21900","21170"
"New entrant CS","2022","Ministry of Defence","White","EO","720","700","25430","26350"
"New entrant CS","2022","Ministry of Defence","White","G6/G7","190","180","57390","54000"
"New entrant CS","2022","Ministry of Defence","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Defence","White","SEO/HEO","1090","1070","34910","33000"
"New entrant CS","2022","Ministry of Defence","White","Unknown","180","170","35900","32000"
"New entrant CS","2022","Ministry of Justice","Asian","AA/AO","300","290","23010","20970"
"New entrant CS","2022","Ministry of Justice","Asian","EO","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Asian","SEO/HEO","90","90","35450","34260"
"New entrant CS","2022","Ministry of Justice","Asian","Unknown","260","230","27610","24800"
"New entrant CS","2022","Ministry of Justice","Black","AA/AO","230","220","25260","23720"
"New entrant CS","2022","Ministry of Justice","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Black","SEO/HEO","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Black","Unknown","470","450","30310","28180"
"New entrant CS","2022","Ministry of Justice","Mixed","AA/AO","180","180","24140","23140"
"New entrant CS","2022","Ministry of Justice","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Mixed","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Mixed","Unknown","210","200","28830","24970"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","AA/AO","50","50","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Other ethnicity","Unknown","50","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","AA/AO","60","60","23310","23140"
"New entrant CS","2022","Ministry of Justice","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Undeclared","Unknown","130","120","31120","28410"
"New entrant CS","2022","Ministry of Justice","Unknown","AA/AO","2870","2810","23070","23140"
"New entrant CS","2022","Ministry of Justice","Unknown","EO","230","220","26660","27070"
"New entrant CS","2022","Ministry of Justice","Unknown","G6/G7","40","40","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","Unknown","SEO/HEO","360","340","34800","34260"
"New entrant CS","2022","Ministry of Justice","Unknown","Unknown","3220","2870","27960","26310"
"New entrant CS","2022","Ministry of Justice","White","AA/AO","3900","3860","23160","23140"
"New entrant CS","2022","Ministry of Justice","White","EO","280","280","25940","25120"
"New entrant CS","2022","Ministry of Justice","White","G6/G7","80","80","56680","55150"
"New entrant CS","2022","Ministry of Justice","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","Ministry of Justice","White","SEO/HEO","470","460","34420","34260"
"New entrant CS","2022","Ministry of Justice","White","Unknown","4500","4210","28690","24910"
"New entrant CS","2022","National Crime Agency","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2022","National Crime Agency","Undeclared","EO","[c]","[c]","[c]","[c]"
