"Status","Year","Disability","Responsibility_level","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","EO","Northumberland and Tyne and Wear","3660","3310","26580","27570"
"In post","2021","Declared non-disabled","EO","Outer London - East and North East","1250","1160","31220","31060"
"In post","2021","Declared non-disabled","EO","Outer London - South","2280","2150","29870","29570"
"In post","2021","Declared non-disabled","EO","Outer London - West and North West","3060","2790","29940","30330"
"In post","2021","Declared non-disabled","EO","Overseas","210","210","27760","27130"
"In post","2021","Declared non-disabled","EO","Shropshire and Staffordshire","1730","1600","27620","27570"
"In post","2021","Declared non-disabled","EO","South Yorkshire","2040","1820","26880","27570"
"In post","2021","Declared non-disabled","EO","Southern Scotland","1200","1070","26910","27570"
"In post","2021","Declared non-disabled","EO","Surrey, East and West Sussex","2200","1970","28140","27570"
"In post","2021","Declared non-disabled","EO","Tees Valley and Durham","1650","1490","27440","27570"
"In post","2021","Declared non-disabled","EO","Unknown","410","380","28090","27570"
"In post","2021","Declared non-disabled","EO","West Central Scotland","3090","2840","27030","27570"
"In post","2021","Declared non-disabled","EO","West Midlands","3960","3600","26710","27570"
"In post","2021","Declared non-disabled","EO","West Wales and The Valleys","2960","2710","27360","27570"
"In post","2021","Declared non-disabled","EO","West Yorkshire","3370","3100","27000","27570"
"In post","2021","Declared non-disabled","G6/G7","Bedfordshire and Hertfordshire","210","200","60340","59730"
"In post","2021","Declared non-disabled","G6/G7","Berkshire, Buckinghamshire and Oxfordshire","520","480","60120","57460"
"In post","2021","Declared non-disabled","G6/G7","Cheshire","130","130","56780","55080"
"In post","2021","Declared non-disabled","G6/G7","Cornwall and Isles of Scilly","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","G6/G7","Cumbria","60","60","53560","51470"
"In post","2021","Declared non-disabled","G6/G7","Derbyshire and Nottinghamshire","850","810","57460","53430"
"In post","2021","Declared non-disabled","G6/G7","Devon","750","710","54610","51960"
"In post","2021","Declared non-disabled","G6/G7","Dorset and Somerset","130","120","57950","54430"
"In post","2021","Declared non-disabled","G6/G7","East Anglia","480","460","59020","55610"
"In post","2021","Declared non-disabled","G6/G7","East Wales","1800","1720","58260","58210"
"In post","2021","Declared non-disabled","G6/G7","East Yorkshire and Northern Lincolnshire","60","60","61330","58040"
"In post","2021","Declared non-disabled","G6/G7","Eastern Scotland","1530","1450","62140","61010"
"In post","2021","Declared non-disabled","G6/G7","Essex","200","190","58830","52820"
"In post","2021","Declared non-disabled","G6/G7","Gloucestershire, Wiltshire and Bath/Bristol area","3580","3450","56230","54540"
"In post","2021","Declared non-disabled","G6/G7","Greater Manchester","1510","1470","57180","52630"
"In post","2021","Declared non-disabled","G6/G7","Hampshire and Isle of Wight","1240","1180","56230","54540"
"In post","2021","Declared non-disabled","G6/G7","Herefordshire, Worcestershire and Warwickshire","70","60","58390","52640"
"In post","2021","Declared non-disabled","G6/G7","Highlands and Islands","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","G6/G7","Inner London - East","2590","2500","61820","59250"
"In post","2021","Declared non-disabled","G6/G7","Inner London - West","14680","14160","60250","58200"
"In post","2021","Declared non-disabled","G6/G7","Kent","190","180","56960","53460"
"In post","2021","Declared non-disabled","G6/G7","Lancashire","600","570","56920","53450"
"In post","2021","Declared non-disabled","G6/G7","Leicestershire, Rutland and Northamptonshire","150","140","58180","55610"
"In post","2021","Declared non-disabled","G6/G7","Lincolnshire","60","60","59080","55610"
"In post","2021","Declared non-disabled","G6/G7","Merseyside","940","900","56060","52920"
"In post","2021","Declared non-disabled","G6/G7","North Eastern Scotland","90","90","66770","61060"
"In post","2021","Declared non-disabled","G6/G7","North Yorkshire","530","510","58830","55610"
"In post","2021","Declared non-disabled","G6/G7","Northern Ireland","180","170","56070","52580"
"In post","2021","Declared non-disabled","G6/G7","Northumberland and Tyne and Wear","1240","1200","54600","52580"
"In post","2021","Declared non-disabled","G6/G7","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","G6/G7","Outer London - South","1200","1170","63500","61090"
"In post","2021","Declared non-disabled","G6/G7","Outer London - West and North West","330","320","58760","57630"
"In post","2021","Declared non-disabled","G6/G7","Overseas","880","870","59790","57790"
"In post","2021","Declared non-disabled","G6/G7","Shropshire and Staffordshire","320","310","57750","53500"
"In post","2021","Declared non-disabled","G6/G7","South Yorkshire","900","860","55780","52280"
"In post","2021","Declared non-disabled","G6/G7","Southern Scotland","310","300","55850","53800"
"In post","2021","Declared non-disabled","G6/G7","Surrey, East and West Sussex","340","330","58990","56560"
"In post","2021","Declared non-disabled","G6/G7","Tees Valley and Durham","290","280","56080","52290"
"In post","2021","Declared non-disabled","G6/G7","Unknown","130","120","55660","54700"
"In post","2021","Declared non-disabled","G6/G7","West Central Scotland","910","880","60060","61010"
"In post","2021","Declared non-disabled","G6/G7","West Midlands","1250","1210","56900","52670"
"In post","2021","Declared non-disabled","G6/G7","West Wales and The Valleys","650","630","61310","60830"
"In post","2021","Declared non-disabled","G6/G7","West Yorkshire","1280","1220","55920","52630"
"In post","2021","Declared non-disabled","SCS","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Berkshire, Buckinghamshire and Oxfordshire","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Cheshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Cumbria","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Derbyshire and Nottinghamshire","60","60","89940","83850"
"In post","2021","Declared non-disabled","SCS","Devon","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","East Anglia","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","East Wales","210","200","86430","78460"
"In post","2021","Declared non-disabled","SCS","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Eastern Scotland","150","140","91070","83230"
"In post","2021","Declared non-disabled","SCS","Essex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Gloucestershire, Wiltshire and Bath/Bristol area","210","210","96070","90020"
"In post","2021","Declared non-disabled","SCS","Greater Manchester","90","90","88560","85120"
"In post","2021","Declared non-disabled","SCS","Hampshire and Isle of Wight","50","50","87110","82280"
"In post","2021","Declared non-disabled","SCS","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Inner London - East","440","400","97630","94690"
"In post","2021","Declared non-disabled","SCS","Inner London - West","2710","2620","88950","79760"
"In post","2021","Declared non-disabled","SCS","Kent","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Lancashire","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Merseyside","60","50","88930","84660"
"In post","2021","Declared non-disabled","SCS","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Northumberland and Tyne and Wear","70","70","88160","79600"
"In post","2021","Declared non-disabled","SCS","Outer London - South","60","60","89100","82030"
"In post","2021","Declared non-disabled","SCS","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Overseas","210","210","86750","78510"
"In post","2021","Declared non-disabled","SCS","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","South Yorkshire","60","60","81350","76590"
"In post","2021","Declared non-disabled","SCS","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","West Central Scotland","50","50","86020","83230"
"In post","2021","Declared non-disabled","SCS","West Midlands","120","110","93640","86910"
"In post","2021","Declared non-disabled","SCS","West Wales and The Valleys","40","40","[c]","[c]"
"In post","2021","Declared non-disabled","SCS","West Yorkshire","90","80","88720","82100"
"In post","2021","Declared non-disabled","SEO/HEO","Bedfordshire and Hertfordshire","660","630","38570","37640"
"In post","2021","Declared non-disabled","SEO/HEO","Berkshire, Buckinghamshire and Oxfordshire","1570","1510","38260","36990"
"In post","2021","Declared non-disabled","SEO/HEO","Cheshire","470","450","39100","38160"
"In post","2021","Declared non-disabled","SEO/HEO","Cornwall and Isles of Scilly","160","150","35690","34290"
"In post","2021","Declared non-disabled","SEO/HEO","Cumbria","230","220","34410","32610"
"In post","2021","Declared non-disabled","SEO/HEO","Derbyshire and Nottinghamshire","2190","2060","35720","33840"
"In post","2021","Declared non-disabled","SEO/HEO","Devon","1950","1840","37620","38160"
"In post","2021","Declared non-disabled","SEO/HEO","Dorset and Somerset","980","930","36490","34150"
"In post","2021","Declared non-disabled","SEO/HEO","East Anglia","1990","1900","36070","33840"
"In post","2021","Declared non-disabled","SEO/HEO","East Wales","4000","3810","36870","37020"
"In post","2021","Declared non-disabled","SEO/HEO","East Yorkshire and Northern Lincolnshire","430","400","36760","33840"
"In post","2021","Declared non-disabled","SEO/HEO","Eastern Scotland","3050","2920","38200","36780"
"In post","2021","Declared non-disabled","SEO/HEO","Essex","780","730","36650","35120"
"In post","2021","Declared non-disabled","SEO/HEO","Gloucestershire, Wiltshire and Bath/Bristol area","8520","8170","35900","35190"
"In post","2021","Declared non-disabled","SEO/HEO","Greater Manchester","3480","3340","34900","33180"
"In post","2021","Declared non-disabled","SEO/HEO","Hampshire and Isle of Wight","3060","2940","35920","34610"
"In post","2021","Declared non-disabled","SEO/HEO","Herefordshire, Worcestershire and Warwickshire","500","480","36540","34880"
"In post","2021","Declared non-disabled","SEO/HEO","Highlands and Islands","280","270","37920","36610"
"In post","2021","Declared non-disabled","SEO/HEO","Inner London - East","3030","2920","39360","39090"
"In post","2021","Declared non-disabled","SEO/HEO","Inner London - West","14110","13860","38470","37720"
"In post","2021","Declared non-disabled","SEO/HEO","Kent","930","890","36360","35120"
"In post","2021","Declared non-disabled","SEO/HEO","Lancashire","1760","1660","35610","34290"
"In post","2021","Declared non-disabled","SEO/HEO","Leicestershire, Rutland and Northamptonshire","670","630","36770","35000"
"In post","2021","Declared non-disabled","SEO/HEO","Lincolnshire","400","390","36450","34940"
"In post","2021","Declared non-disabled","SEO/HEO","Merseyside","2960","2820","34780","32740"
"In post","2021","Declared non-disabled","SEO/HEO","North Eastern Scotland","380","370","48100","38640"
"In post","2021","Declared non-disabled","SEO/HEO","North Yorkshire","1000","970","35880","35480"
"In post","2021","Declared non-disabled","SEO/HEO","Northern Ireland","570","550","34690","31940"
"In post","2021","Declared non-disabled","SEO/HEO","Northumberland and Tyne and Wear","3270","3090","34480","32470"
"In post","2021","Declared non-disabled","SEO/HEO","Outer London - East and North East","240","230","40100","38690"
"In post","2021","Declared non-disabled","SEO/HEO","Outer London - South","2610","2520","39450","37660"
"In post","2021","Declared non-disabled","SEO/HEO","Outer London - West and North West","1520","1460","37830","36650"
"In post","2021","Declared non-disabled","SEO/HEO","Overseas","1010","1010","38740","34770"
"In post","2021","Declared non-disabled","SEO/HEO","Shropshire and Staffordshire","1220","1160","37170","36460"
"In post","2021","Declared non-disabled","SEO/HEO","South Yorkshire","1850","1740","35120","34290"
"In post","2021","Declared non-disabled","SEO/HEO","Southern Scotland","890","840","35430","33930"
"In post","2021","Declared non-disabled","SEO/HEO","Surrey, East and West Sussex","1030","970","37330","35950"
