"Status","Year","Responsibility_level","Region_ITL3","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","AA/AO","East Derbyshire","Department for Work and Pensions","90","70","20580","21010"
"In post","2021","AA/AO","East Derbyshire","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Derbyshire","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Department for Work and Pensions","130","100","20640","21010"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Ministry of Defence","1040","1010","27830","23540"
"In post","2021","AA/AO","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Scottish Government","190","170","23150","22220"
"In post","2021","AA/AO","East Kent","Attorney General's Departments","30","30","[c]","[c]"
"In post","2021","AA/AO","East Kent","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Department for Transport","30","30","[c]","[c]"
"In post","2021","AA/AO","East Kent","Department for Work and Pensions","410","370","24460","24180"
"In post","2021","AA/AO","East Kent","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Kent","Home Office","370","350","21310","21430"
"In post","2021","AA/AO","East Kent","Ministry of Defence","70","70","20460","20720"
"In post","2021","AA/AO","East Kent","Ministry of Justice","60","50","18550","18880"
"In post","2021","AA/AO","East Kent","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Department for Work and Pensions","120","100","20710","21010"
"In post","2021","AA/AO","East Lancashire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lancashire","Ministry of Justice","40","30","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Lothian and Midlothian","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Department for Work and Pensions","190","150","20590","21010"
"In post","2021","AA/AO","East Merseyside","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Merseyside","Ministry of Justice","70","60","19830","19830"
"In post","2021","AA/AO","East Riding of Yorkshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Riding of Yorkshire","Ministry of Defence","140","130","24260","21130"
"In post","2021","AA/AO","East Riding of Yorkshire","Ministry of Justice","830","770","25500","24920"
"In post","2021","AA/AO","East Surrey","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Surrey","Ministry of Justice","520","490","30760","33570"
"In post","2021","AA/AO","East Sussex CC","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Department for Transport","30","30","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Department for Work and Pensions","550","470","20870","21010"
"In post","2021","AA/AO","East Sussex CC","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Ministry of Housing, Communities and Local Government","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","East Sussex CC","Ministry of Justice","310","290","25370","25850"
"In post","2021","AA/AO","Enfield","Department for Work and Pensions","40","30","[c]","[c]"
"In post","2021","AA/AO","Enfield","Ministry of Justice","30","30","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Department for Work and Pensions","40","40","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Home Office","40","40","[c]","[c]"
"In post","2021","AA/AO","Essex Haven Gateway","Ministry of Defence","220","210","26810","21580"
"In post","2021","AA/AO","Essex Haven Gateway","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Department for Work and Pensions","300","260","24060","24180"
"In post","2021","AA/AO","Essex Thames Gateway","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Essex Thames Gateway","Ministry of Justice","40","30","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Department for Work and Pensions","630","520","20910","21010"
"In post","2021","AA/AO","Falkirk","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Falkirk","Scottish Government","230","200","23070","22430"
"In post","2021","AA/AO","Fermanagh and Omagh","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Department for Work and Pensions","310","270","20830","21010"
"In post","2021","AA/AO","Flintshire and Wrexham","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Flintshire and Wrexham","Ministry of Defence","100","100","20060","20920"
"In post","2021","AA/AO","Flintshire and Wrexham","Ministry of Justice","570","560","23450","23010"
"In post","2021","AA/AO","Flintshire and Wrexham","Welsh Government","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","Department for Work and Pensions","1120","980","20670","21010"
"In post","2021","AA/AO","Glasgow City","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","HM Revenue and Customs","520","450","20440","20140"
"In post","2021","AA/AO","Glasgow City","Home Office","250","210","21190","21430"
"In post","2021","AA/AO","Glasgow City","Ministry of Defence","510","480","21120","21130"
"In post","2021","AA/AO","Glasgow City","Ministry of Justice","260","240","20220","20440"
"In post","2021","AA/AO","Glasgow City","Office of Gas and Electricity Markets","30","30","[c]","[c]"
"In post","2021","AA/AO","Glasgow City","Scottish Government","1110","1040","21990","22220"
"In post","2021","AA/AO","Gloucestershire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gloucestershire","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gloucestershire","Department for Work and Pensions","70","50","20900","21010"
"In post","2021","AA/AO","Gloucestershire","Department of Health and Social Care","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gloucestershire","HM Land Registry","90","90","22350","22350"
"In post","2021","AA/AO","Gloucestershire","Ministry of Defence","190","180","25250","21130"
"In post","2021","AA/AO","Gloucestershire","Ministry of Justice","60","50","19180","19570"
"In post","2021","AA/AO","Greater Manchester North East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North East","Department for Work and Pensions","160","140","20540","21010"
"In post","2021","AA/AO","Greater Manchester North East","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North East","Ministry of Justice","160","150","25780","25300"
"In post","2021","AA/AO","Greater Manchester North West","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North West","Department for Work and Pensions","730","640","20660","21010"
"In post","2021","AA/AO","Greater Manchester North West","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester North West","Ministry of Justice","310","280","23830","23240"
"In post","2021","AA/AO","Greater Manchester South East","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South East","Department for Work and Pensions","450","400","20770","21010"
"In post","2021","AA/AO","Greater Manchester South East","Ministry of Defence","190","170","21150","20920"
"In post","2021","AA/AO","Greater Manchester South East","Ministry of Justice","50","40","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South West","Cabinet Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South West","Department for Work and Pensions","280","250","20790","21010"
"In post","2021","AA/AO","Greater Manchester South West","HM Revenue and Customs","1040","940","20470","20140"
"In post","2021","AA/AO","Greater Manchester South West","Home Office","90","90","21280","21430"
"In post","2021","AA/AO","Greater Manchester South West","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Greater Manchester South West","Ministry of Justice","250","230","19960","19930"
"In post","2021","AA/AO","Gwent Valleys","Department for Work and Pensions","220","190","20750","21010"
"In post","2021","AA/AO","Gwent Valleys","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwent Valleys","Ministry of Justice","60","50","19240","18880"
"In post","2021","AA/AO","Gwent Valleys","Welsh Government","50","40","23540","23830"
"In post","2021","AA/AO","Gwynedd","Department for Environment, Food and Rural Affairs","40","30","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","Department for Work and Pensions","290","260","20950","21010"
"In post","2021","AA/AO","Gwynedd","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Gwynedd","Welsh Government","50","40","23060","23830"
"In post","2021","AA/AO","Hackney and Newham","Department for Business, Energy and Industrial Strategy","40","40","[c]","[c]"
"In post","2021","AA/AO","Hackney and Newham","Department for Work and Pensions","440","380","23950","23210"
"In post","2021","AA/AO","Hackney and Newham","HM Revenue and Customs","220","190","25040","25630"
"In post","2021","AA/AO","Hackney and Newham","Home Office","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hackney and Newham","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hackney and Newham","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","Department for Work and Pensions","50","40","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Haringey and Islington","Ministry of Justice","640","610","28290","26630"
"In post","2021","AA/AO","Harrow and Hillingdon","Attorney General's Departments","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","Department for Work and Pensions","70","60","24560","25110"
"In post","2021","AA/AO","Harrow and Hillingdon","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Harrow and Hillingdon","Home Office","360","330","25440","25630"
"In post","2021","AA/AO","Harrow and Hillingdon","Ministry of Defence","90","80","25080","25640"
"In post","2021","AA/AO","Harrow and Hillingdon","Ministry of Justice","40","40","[c]","[c]"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","Department for Work and Pensions","330","280","20780","21010"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hartlepool and Stockton-on-Tees","Ministry of Justice","470","450","25220","23970"
"In post","2021","AA/AO","Heart of Essex","Attorney General's Departments","40","30","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","Department for Transport","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","Ministry of Defence","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Heart of Essex","Ministry of Justice","380","350","25780","25850"
"In post","2021","AA/AO","Heart of Essex","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Herefordshire, County of","Ministry of Defence","210","210","25210","21130"
"In post","2021","AA/AO","Herefordshire, County of","Ministry of Justice","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hertfordshire","Attorney General's Departments","40","30","[c]","[c]"
"In post","2021","AA/AO","Hertfordshire","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"In post","2021","AA/AO","Hertfordshire","Department for Environment, Food and Rural Affairs","[c]","[c]","[c]","[c]"
