"Status","Year","Region_ITL2","Disability","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Outer London - South","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Department for Work and Pensions (excl. agencies)","630","590","30900","31060"
"In post","2022","Outer London - South","Declared non-disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Driver and Vehicle Standards Agency","40","40","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Government Legal Department","40","30","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","HM Courts and Tribunals Service","310","280","28420","23720"
"In post","2022","Outer London - South","Declared non-disabled","HM Land Registry","270","260","41880","37290"
"In post","2022","Outer London - South","Declared non-disabled","HM Prison and Probation Service","640","620","37640","33230"
"In post","2022","Outer London - South","Declared non-disabled","HM Revenue and Customs (excl. agencies)","1670","1590","43610","37930"
"In post","2022","Outer London - South","Declared non-disabled","Home Office","4000","3790","39150","35070"
"In post","2022","Outer London - South","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Ministry of Justice (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","The Insolvency Service","40","40","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Declared non-disabled","Valuation Office Agency","130","120","38180","34630"
"In post","2022","Outer London - South","Declared non-disabled","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Department for Work and Pensions (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","HM Prison and Probation Service","80","70","37870","33800"
"In post","2022","Outer London - South","Undeclared","HM Revenue and Customs (excl. agencies)","160","150","43220","37930"
"In post","2022","Outer London - South","Undeclared","Home Office","260","250","39740","35200"
"In post","2022","Outer London - South","Undeclared","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Undeclared","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Department for Work and Pensions (excl. agencies)","30","30","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","HM Courts and Tribunals Service","70","70","28390","23720"
"In post","2022","Outer London - South","Unknown","HM Land Registry","100","100","39500","30600"
"In post","2022","Outer London - South","Unknown","HM Prison and Probation Service","130","120","30860","27420"
"In post","2022","Outer London - South","Unknown","HM Revenue and Customs (excl. agencies)","700","670","40240","37930"
"In post","2022","Outer London - South","Unknown","Home Office","810","800","39510","35050"
"In post","2022","Outer London - South","Unknown","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","National Crime Agency","70","70","41270","39840"
"In post","2022","Outer London - South","Unknown","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - South","Unknown","Valuation Office Agency","50","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Department for Work and Pensions (excl. agencies)","250","230","30910","31060"
"In post","2022","Outer London - West and North West","Declared disabled","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","HM Courts and Tribunals Service","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","HM Prison and Probation Service","140","130","34690","33890"
"In post","2022","Outer London - West and North West","Declared disabled","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Home Office","250","230","32320","29080"
"In post","2022","Outer London - West and North West","Declared disabled","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Met Office","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Ministry of Defence (excl. agencies)","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","The National Archives","40","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","UK Health Security Agency","50","40","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared disabled","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared non-disabled","Animal and Plant Health Agency","60","60","33940","31800"
"In post","2022","Outer London - West and North West","Declared non-disabled","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared non-disabled","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared non-disabled","Defence Equipment and Support","120","110","24780","22010"
"In post","2022","Outer London - West and North West","Declared non-disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","70","70","44440","40220"
"In post","2022","Outer London - West and North West","Declared non-disabled","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2022","Outer London - West and North West","Declared non-disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
