"Status","Year","Sexual_orientation","Region_ITL3","Age","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Devon CC","20-29","290","280","24290","22850"
"In post","2021","Heterosexual / straight","Devon CC","30-39","490","450","27720","26630"
"In post","2021","Heterosexual / straight","Devon CC","40-49","640","590","30260","27570"
"In post","2021","Heterosexual / straight","Devon CC","50-59","850","790","29280","27150"
"In post","2021","Heterosexual / straight","Devon CC","60-64","270","220","26270","23020"
"In post","2021","Heterosexual / straight","Devon CC","65+","70","50","25670","21440"
"In post","2021","Heterosexual / straight","Dorset CC","20-29","160","160","24930","24920"
"In post","2021","Heterosexual / straight","Dorset CC","30-39","240","230","27390","26650"
"In post","2021","Heterosexual / straight","Dorset CC","40-49","320","310","30520","28220"
"In post","2021","Heterosexual / straight","Dorset CC","50-59","520","500","30770","27720"
"In post","2021","Heterosexual / straight","Dorset CC","60-64","150","130","28220","26930"
"In post","2021","Heterosexual / straight","Dorset CC","65+","60","50","28440","26780"
"In post","2021","Heterosexual / straight","Dudley","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dudley","20-29","70","70","23480","21010"
"In post","2021","Heterosexual / straight","Dudley","30-39","130","110","24630","25560"
"In post","2021","Heterosexual / straight","Dudley","40-49","220","190","26090","27570"
"In post","2021","Heterosexual / straight","Dudley","50-59","230","200","26220","27570"
"In post","2021","Heterosexual / straight","Dudley","60-64","70","50","23670","21010"
"In post","2021","Heterosexual / straight","Dudley","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","30-39","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","40-49","60","50","29810","27570"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","50-59","90","80","31560","29120"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","60-64","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Dumfries and Galloway","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Durham CC","20-29","550","520","23650","22350"
"In post","2021","Heterosexual / straight","Durham CC","30-39","750","690","26160","25040"
"In post","2021","Heterosexual / straight","Durham CC","40-49","870","800","28000","25790"
"In post","2021","Heterosexual / straight","Durham CC","50-59","1150","1040","29170","27380"
"In post","2021","Heterosexual / straight","Durham CC","60-64","340","250","26470","22260"
"In post","2021","Heterosexual / straight","Durham CC","65+","90","60","25210","21440"
"In post","2021","Heterosexual / straight","Ealing","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","20-29","70","70","30750","31060"
"In post","2021","Heterosexual / straight","Ealing","30-39","50","50","30530","31060"
"In post","2021","Heterosexual / straight","Ealing","40-49","50","50","31770","31060"
"In post","2021","Heterosexual / straight","Ealing","50-59","110","100","32160","31060"
"In post","2021","Heterosexual / straight","Ealing","60-64","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Ealing","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","20-29","60","50","24490","23750"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","30-39","110","100","27730","27570"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","40-49","160","150","28190","27570"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","50-59","260","240","27500","27570"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","60-64","80","60","25330","26120"
"In post","2021","Heterosexual / straight","East Ayrshire and North Ayrshire mainland","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","20-29","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","East Cumbria","30-39","100","90","26800","24920"
"In post","2021","Heterosexual / straight","East Cumbria","40-49","200","170","28790","25880"
"In post","2021","Heterosexual / straight","East Cumbria","50-59","250","230","27850","25200"
"In post","2021","Heterosexual / straight","East Cumbria","60-64","60","50","26000","22960"
"In post","2021","Heterosexual / straight","East Cumbria","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","30-39","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","40-49","70","60","26880","27570"
"In post","2021","Heterosexual / straight","East Derbyshire","50-59","120","110","27080","27570"
"In post","2021","Heterosexual / straight","East Derbyshire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Derbyshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","20-29","210","210","25320","24610"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","30-39","260","260","29400","26750"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","40-49","300","290","32760","33250"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","50-59","670","650","32800","31990"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","60-64","130","110","29000","23020"
"In post","2021","Heterosexual / straight","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","65+","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Kent","20-29","370","370","24750","24880"
"In post","2021","Heterosexual / straight","East Kent","30-39","530","490","26640","25260"
"In post","2021","Heterosexual / straight","East Kent","40-49","810","760","28870","27370"
"In post","2021","Heterosexual / straight","East Kent","50-59","1010","930","29400","27370"
"In post","2021","Heterosexual / straight","East Kent","60-64","250","200","28220","27370"
"In post","2021","Heterosexual / straight","East Kent","65+","50","40","27260","27370"
"In post","2021","Heterosexual / straight","East Lancashire","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lancashire","30-39","80","70","26770","27570"
"In post","2021","Heterosexual / straight","East Lancashire","40-49","90","80","25870","24970"
"In post","2021","Heterosexual / straight","East Lancashire","50-59","110","110","26090","27570"
"In post","2021","Heterosexual / straight","East Lancashire","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lancashire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","20-29","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","30-39","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","40-49","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","50-59","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Lothian and Midlothian","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Merseyside","20-29","50","50","25910","27570"
"In post","2021","Heterosexual / straight","East Merseyside","30-39","100","90","27570","27570"
"In post","2021","Heterosexual / straight","East Merseyside","40-49","180","170","28210","27570"
"In post","2021","Heterosexual / straight","East Merseyside","50-59","250","220","28680","27570"
"In post","2021","Heterosexual / straight","East Merseyside","60-64","90","70","26970","27570"
"In post","2021","Heterosexual / straight","East Merseyside","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","20-29","190","190","24490","24900"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","30-39","240","230","27800","26630"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","40-49","270","260","29680","27150"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","50-59","490","460","29830","27380"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","60-64","150","130","29410","26930"
"In post","2021","Heterosexual / straight","East Riding of Yorkshire","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Surrey","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Surrey","20-29","110","100","30660","31980"
"In post","2021","Heterosexual / straight","East Surrey","30-39","150","140","33470","33590"
"In post","2021","Heterosexual / straight","East Surrey","40-49","140","130","36470","34750"
"In post","2021","Heterosexual / straight","East Surrey","50-59","180","170","33640","32690"
"In post","2021","Heterosexual / straight","East Surrey","60-64","50","40","33020","29290"
"In post","2021","Heterosexual / straight","East Surrey","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Sussex CC","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","East Sussex CC","20-29","190","180","24720","25850"
"In post","2021","Heterosexual / straight","East Sussex CC","30-39","250","220","27030","27570"
"In post","2021","Heterosexual / straight","East Sussex CC","40-49","330","290","28760","27570"
"In post","2021","Heterosexual / straight","East Sussex CC","50-59","420","380","27210","27380"
"In post","2021","Heterosexual / straight","East Sussex CC","60-64","110","90","25210","21050"
"In post","2021","Heterosexual / straight","East Sussex CC","65+","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Enfield","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Enfield","20-29","60","60","30250","31060"
"In post","2021","Heterosexual / straight","Enfield","30-39","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Enfield","40-49","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Enfield","50-59","60","60","30770","31060"
"In post","2021","Heterosexual / straight","Enfield","60-64","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Enfield","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","20-29","70","70","25290","24890"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","30-39","140","130","29890","28890"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","40-49","200","190","32570","29430"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","50-59","310","300","35620","31100"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","60-64","90","80","29840","27370"
"In post","2021","Heterosexual / straight","Essex Haven Gateway","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","20-29","80","80","25780","24180"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","30-39","100","90","27740","29290"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","40-49","140","120","28320","29290"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","50-59","220","200","28660","29290"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","60-64","60","50","28940","28630"
"In post","2021","Heterosexual / straight","Essex Thames Gateway","65+","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Falkirk","16-19","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Falkirk","20-29","150","140","23730","21010"
"In post","2021","Heterosexual / straight","Falkirk","30-39","200","170","26760","25870"
"In post","2021","Heterosexual / straight","Falkirk","40-49","260","230","27290","27570"
