"Status","Year","Region_ITL3","Age","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2022","North Hampshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Hampshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Lanarkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Northamptonshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Nottinghamshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","North Yorkshire CC","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Northumberland","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Norwich and East Norfolk","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","20-29","Female","70","70","25260","23390"
"Leaver Dept.","2022","Nottingham","20-29","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Nottingham","30-39","Female","60","60","[c]","[c]"
"Leaver Dept.","2022","Nottingham","30-39","Male","50","50","[c]","[c]"
"Leaver Dept.","2022","Nottingham","40-49","Female","60","60","37020","33240"
"Leaver Dept.","2022","Nottingham","40-49","Male","30","30","[c]","[c]"
"Leaver Dept.","2022","Nottingham","50-59","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Nottingham","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Nottingham","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Orkney Islands","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Overseas","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","30-39","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","40-49","Female","60","50","45380","43250"
"Leaver Dept.","2022","Oxfordshire CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","50-59","Female","50","40","41910","40560"
"Leaver Dept.","2022","Oxfordshire CC","50-59","Male","40","40","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Oxfordshire CC","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Perth and Kinross, and Stirling","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Peterborough","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Plymouth","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Portsmouth","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Powys","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Redbridge and Waltham Forest","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sandwell","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Scottish Borders","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sefton","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","20-29","Female","50","40","[c]","[c]"
"Leaver Dept.","2022","Sheffield","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","30-39","Male","50","50","38760","36250"
"Leaver Dept.","2022","Sheffield","40-49","Female","40","30","[c]","[c]"
"Leaver Dept.","2022","Sheffield","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Sheffield","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Shropshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Solihull","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Somerset CC","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South and West Derbyshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Ayrshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Hampshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Lanarkshire","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Nottinghamshire","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South Teesside","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","South West Wales","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southampton","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Southend-on-Sea","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","50-59","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","50-59","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","60-64","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","60-64","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","65+","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Staffordshire CC","65+","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","16-19","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","16-19","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","20-29","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","20-29","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","30-39","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","30-39","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","40-49","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","40-49","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2022","Stoke-on-Trent","50-59","Female","[c]","[c]","[c]","[c]"
