"Status","Year","Region_ITL1","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","London","Security","Westminster","970","960","42350","39630"
"In post","2022","London","Social Research","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Croydon","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Hackney and Newham","30","30","[c]","[c]"
"In post","2022","London","Social Research","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","London","Social Research","Tower Hamlets","70","60","52720","59050"
"In post","2022","London","Social Research","Westminster","380","370","45910","42710"
"In post","2022","London","Statistics","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","London","Statistics","Croydon","70","70","39560","36060"
"In post","2022","London","Statistics","Hackney and Newham","70","70","47060","43810"
"In post","2022","London","Statistics","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","London","Statistics","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","London","Statistics","Tower Hamlets","140","130","50020","46980"
"In post","2022","London","Statistics","Westminster","730","710","46940","42980"
"In post","2022","London","Tax","Croydon","940","890","43650","37930"
"In post","2022","London","Tax","Hackney and Newham","1390","1330","43250","37940"
"In post","2022","London","Tax","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","London","Tax","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2022","London","Tax","Westminster","160","160","60810","62120"
"In post","2022","London","Unknown","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Barnet","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Bromley","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Camden and City of London","90","80","55370","54700"
"In post","2022","London","Unknown","Croydon","370","360","43740","37930"
"In post","2022","London","Unknown","Hackney and Newham","530","520","46930","37930"
"In post","2022","London","Unknown","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Lambeth","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Tower Hamlets","1040","1020","52060","54700"
"In post","2022","London","Unknown","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2022","London","Unknown","Westminster","6380","6290","50000","42440"
"In post","2022","London","Veterinarian","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2022","London","Veterinarian","Westminster","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","Darlington","70","70","37490","36500"
"In post","2022","North East (England)","Commercial","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Commercial","Tyneside","70","70","37170","36500"
"In post","2022","North East (England)","Communications","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Communications","Tyneside","60","60","38690","37020"
"In post","2022","North East (England)","Counter Fraud","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Counter Fraud","Durham","70","70","26830","25580"
"In post","2022","North East (England)","Counter Fraud","Hartlepool and Stockton-on-Tees","100","80","23090","21260"
"In post","2022","North East (England)","Counter Fraud","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Counter Fraud","South Teesside","40","40","[c]","[c]"
"In post","2022","North East (England)","Counter Fraud","Sunderland","90","80","26450","27570"
"In post","2022","North East (England)","Counter Fraud","Tyneside","240","230","29100","27570"
"In post","2022","North East (England)","Digital, Data and Technology","Darlington","130","130","37620","36780"
"In post","2022","North East (England)","Digital, Data and Technology","Durham","40","40","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Digital, Data and Technology","Tyneside","1950","1880","42490","39260"
"In post","2022","North East (England)","Economics","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Economics","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","Darlington","120","110","40470","36500"
"In post","2022","North East (England)","Finance","Durham","30","30","[c]","[c]"
"In post","2022","North East (England)","Finance","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Finance","Sunderland","40","30","[c]","[c]"
"In post","2022","North East (England)","Finance","Tyneside","410","390","40880","36510"
"In post","2022","North East (England)","Human Resources","Darlington","40","30","[c]","[c]"
"In post","2022","North East (England)","Human Resources","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Human Resources","Tyneside","220","210","38110","34290"
"In post","2022","North East (England)","Inspector of Education and Training","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Inspector of Education and Training","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Intelligence Analysis","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Intelligence Analysis","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Intelligence Analysis","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Intelligence Analysis","Tyneside","40","40","[c]","[c]"
"In post","2022","North East (England)","Internal Audit","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Internal Audit","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Internal Audit","Tyneside","40","30","[c]","[c]"
"In post","2022","North East (England)","International Trade","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","South Teesside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Knowledge and Information Management","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal","Durham","40","40","[c]","[c]"
"In post","2022","North East (England)","Legal","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal","South Teesside","60","60","49320","48080"
"In post","2022","North East (England)","Legal","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Legal","Tyneside","310","300","39460","33680"
"In post","2022","North East (England)","Medicine","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Medicine","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Operational Delivery","Darlington","430","400","31900","28550"
"In post","2022","North East (England)","Operational Delivery","Durham","4950","4440","26770","25310"
"In post","2022","North East (England)","Operational Delivery","Hartlepool and Stockton-on-Tees","1460","1350","27700","27570"
"In post","2022","North East (England)","Operational Delivery","Northumberland","290","260","28260","27570"
"In post","2022","North East (England)","Operational Delivery","South Teesside","980","880","25530","25120"
"In post","2022","North East (England)","Operational Delivery","Sunderland","3070","2570","25460","22080"
"In post","2022","North East (England)","Operational Delivery","Tyneside","10090","8960","25880","22080"
"In post","2022","North East (England)","Operational Research","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Operational Research","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Other","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Other","Durham","100","90","25200","21680"
"In post","2022","North East (England)","Other","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Other","Northumberland","50","50","26030","21580"
"In post","2022","North East (England)","Other","South Teesside","40","30","[c]","[c]"
"In post","2022","North East (England)","Other","Sunderland","510","440","23120","21260"
"In post","2022","North East (England)","Other","Tyneside","340","320","28080","27570"
"In post","2022","North East (England)","Planning","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Darlington","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Northumberland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Sunderland","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Planning Inspectors","Tyneside","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Policy","Darlington","320","300","39590","36500"
"In post","2022","North East (England)","Policy","Durham","[c]","[c]","[c]","[c]"
"In post","2022","North East (England)","Policy","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
