"Status","Year","Disability","Parent_department","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","Declared non-disabled","Attorney General's Departments","AA/AO","940","850","22640","22200"
"In post","2022","Declared non-disabled","Attorney General's Departments","EO","1300","1210","27950","27820"
"In post","2022","Declared non-disabled","Attorney General's Departments","G6/G7","3520","3250","58300","55610"
"In post","2022","Declared non-disabled","Attorney General's Departments","SCS","230","220","86490","82500"
"In post","2022","Declared non-disabled","Attorney General's Departments","SEO/HEO","1000","970","36170","35020"
"In post","2022","Declared non-disabled","Cabinet Office","AA/AO","280","260","22020","21170"
"In post","2022","Declared non-disabled","Cabinet Office","EO","630","610","26630","27500"
"In post","2022","Declared non-disabled","Cabinet Office","G6/G7","2010","1980","58260","54700"
"In post","2022","Declared non-disabled","Cabinet Office","SCS","450","440","98740","91800"
"In post","2022","Declared non-disabled","Cabinet Office","SEO/HEO","1840","1800","36490","35590"
"In post","2022","Declared non-disabled","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","G6/G7","170","160","75760","66210"
"In post","2022","Declared non-disabled","Chancellor's other departments","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Chancellor's other departments","SEO/HEO","120","110","40810","40290"
"In post","2022","Declared non-disabled","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","EO","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","G6/G7","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Charity Commission","SEO/HEO","130","120","32070","29160"
"In post","2022","Declared non-disabled","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Competition and Markets Authority","EO","60","60","28100","27920"
"In post","2022","Declared non-disabled","Competition and Markets Authority","G6/G7","380","360","65110","60980"
"In post","2022","Declared non-disabled","Competition and Markets Authority","SCS","100","100","106020","99750"
"In post","2022","Declared non-disabled","Competition and Markets Authority","SEO/HEO","170","170","37590","34870"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA/AO","850","780","21590","21250"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","1240","1180","26590","26290"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6/G7","3120","3010","57400","56450"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS","330","320","86890","79760"
"In post","2022","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO/HEO","4430","4270","37970","38690"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","140","130","26820","26180"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6/G7","720","710","56250","54360"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS","100","90","82750","75500"
"In post","2022","Declared non-disabled","Department for Digital, Culture, Media and Sport","SEO/HEO","590","590","35380","34020"
"In post","2022","Declared non-disabled","Department for Education","AA/AO","70","60","22120","21250"
"In post","2022","Declared non-disabled","Department for Education","EO","390","370","26820","26000"
"In post","2022","Declared non-disabled","Department for Education","G6/G7","2290","2200","56210","53760"
"In post","2022","Declared non-disabled","Department for Education","SCS","230","220","82430","74100"
"In post","2022","Declared non-disabled","Department for Education","SEO/HEO","2370","2280","35840","36500"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA/AO","1950","1800","21670","21300"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","1770","1680","26100","25190"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6/G7","1960","1890","54330","53040"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS","160","150","83510","77410"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO/HEO","3750","3610","35030","35900"
"In post","2022","Declared non-disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for International Trade","EO","140","140","27700","26800"
"In post","2022","Declared non-disabled","Department for International Trade","G6/G7","630","620","56460","53600"
"In post","2022","Declared non-disabled","Department for International Trade","SCS","110","110","86130","76730"
"In post","2022","Declared non-disabled","Department for International Trade","SEO/HEO","640","640","36220","35570"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","AA/AO","120","110","22650","22560"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","EO","280","270","27640","27850"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","G6/G7","1280","1220","56400","53590"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","SCS","140","130","85570","76960"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","SEO/HEO","1110","1080","36070","36340"
"In post","2022","Declared non-disabled","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Department for Transport","AA/AO","3720","3230","21960","21840"
"In post","2022","Declared non-disabled","Department for Transport","EO","2830","2660","27940","26780"
"In post","2022","Declared non-disabled","Department for Transport","G6/G7","1520","1480","60030","55320"
"In post","2022","Declared non-disabled","Department for Transport","SCS","220","210","88850","80000"
"In post","2022","Declared non-disabled","Department for Transport","SEO/HEO","2990","2910","37660","36340"
"In post","2022","Declared non-disabled","Department for Work and Pensions","AA/AO","21720","18680","21410","21260"
"In post","2022","Declared non-disabled","Department for Work and Pensions","EO","35810","32390","28110","27570"
"In post","2022","Declared non-disabled","Department for Work and Pensions","G6/G7","3260","3140","57170","54070"
"In post","2022","Declared non-disabled","Department for Work and Pensions","SCS","240","230","86740","79300"
"In post","2022","Declared non-disabled","Department for Work and Pensions","SEO/HEO","9330","8810","36060","34290"
"In post","2022","Declared non-disabled","Department of Health and Social Care","AA/AO","550","470","21480","21010"
"In post","2022","Declared non-disabled","Department of Health and Social Care","EO","730","680","26000","26880"
"In post","2022","Declared non-disabled","Department of Health and Social Care","G6/G7","1390","1310","58550","54290"
"In post","2022","Declared non-disabled","Department of Health and Social Care","SCS","350","320","93710","90840"
"In post","2022","Declared non-disabled","Department of Health and Social Care","SEO/HEO","2140","2020","35900","36330"
"In post","2022","Declared non-disabled","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","EO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","G6/G7","60","60","73600","75480"
"In post","2022","Declared non-disabled","Estyn","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","EO","310","290","27250","26750"
"In post","2022","Declared non-disabled","Food Standards Agency","G6/G7","180","170","55670","55300"
"In post","2022","Declared non-disabled","Food Standards Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Food Standards Agency","SEO/HEO","420","410","35740","37350"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","AA/AO","360","350","25870","25000"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","EO","580","570","29650","29300"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","G6/G7","2140","2080","60120","58470"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","SCS","390","390","86350","78010"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","SEO/HEO","2130","2100","38160","37560"
"In post","2022","Declared non-disabled","Foreign, Commonwealth and Development Office","Unknown","60","60","21990","21600"
"In post","2022","Declared non-disabled","HM Land Registry","AA/AO","650","610","22720","22600"
"In post","2022","Declared non-disabled","HM Land Registry","EO","1580","1380","27430","27130"
"In post","2022","Declared non-disabled","HM Land Registry","G6/G7","210","200","62180","60520"
"In post","2022","Declared non-disabled","HM Land Registry","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","HM Land Registry","SEO/HEO","1690","1520","37250","33840"
"In post","2022","Declared non-disabled","HM Revenue and Customs","AA/AO","9980","8710","21730","21250"
"In post","2022","Declared non-disabled","HM Revenue and Customs","EO","9590","8920","27430","26820"
"In post","2022","Declared non-disabled","HM Revenue and Customs","G6/G7","6000","5800","59940","55410"
"In post","2022","Declared non-disabled","HM Revenue and Customs","SCS","390","390","84840","78880"
"In post","2022","Declared non-disabled","HM Revenue and Customs","SEO/HEO","15880","15210","36650","33680"
"In post","2022","Declared non-disabled","HM Treasury","AA/AO","50","40","[c]","[c]"
"In post","2022","Declared non-disabled","HM Treasury","EO","180","170","26770","26750"
"In post","2022","Declared non-disabled","HM Treasury","G6/G7","810","790","58290","56500"
"In post","2022","Declared non-disabled","HM Treasury","SCS","160","150","87410","78000"
"In post","2022","Declared non-disabled","HM Treasury","SEO/HEO","710","690","36010","33880"
"In post","2022","Declared non-disabled","Home Office","AA/AO","5340","4680","22240","21680"
"In post","2022","Declared non-disabled","Home Office","EO","10520","9680","26900","25760"
"In post","2022","Declared non-disabled","Home Office","G6/G7","2750","2690","60650","57680"
"In post","2022","Declared non-disabled","Home Office","SCS","240","240","88380","82050"
"In post","2022","Declared non-disabled","Home Office","SEO/HEO","7270","7030","36300","35200"
"In post","2022","Declared non-disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Ministry of Defence","AA/AO","9920","9530","22780","21170"
"In post","2022","Declared non-disabled","Ministry of Defence","EO","6910","6680","27010","26670"
"In post","2022","Declared non-disabled","Ministry of Defence","G6/G7","5250","5060","57250","55520"
"In post","2022","Declared non-disabled","Ministry of Defence","SCS","360","350","93130","86700"
"In post","2022","Declared non-disabled","Ministry of Defence","SEO/HEO","15570","15110","36870","36460"
"In post","2022","Declared non-disabled","Ministry of Defence","Unknown","1500","1470","40640","38150"
"In post","2022","Declared non-disabled","Ministry of Justice","AA/AO","25880","24010","24830","23720"
"In post","2022","Declared non-disabled","Ministry of Justice","EO","7420","7090","28960","28310"
"In post","2022","Declared non-disabled","Ministry of Justice","G6/G7","2530","2470","62340","60310"
"In post","2022","Declared non-disabled","Ministry of Justice","SCS","240","240","88760","84490"
"In post","2022","Declared non-disabled","Ministry of Justice","SEO/HEO","9390","9000","38970","37840"
"In post","2022","Declared non-disabled","Ministry of Justice","Unknown","11770","10960","30580","28200"
"In post","2022","Declared non-disabled","National Crime Agency","AA/AO","40","40","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","EO","530","510","35180","36170"
"In post","2022","Declared non-disabled","National Crime Agency","G6/G7","150","150","66700","65940"
"In post","2022","Declared non-disabled","National Crime Agency","SCS","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","National Crime Agency","SEO/HEO","890","870","45380","44910"
"In post","2022","Declared non-disabled","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"In post","2022","Declared non-disabled","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
