"Status","Year","Region_ITL3","Sex","Function_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Bournemouth and Poole","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","No function","80","70","24970","24630"
"In post","2021","Bournemouth and Poole","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bournemouth and Poole","Male","Unknown","210","200","26780","27470"
"In post","2021","Bradford","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Debt","190","160","24510","21440"
"In post","2021","Bradford","Female","Digital, Data & Technology","120","110","35870","31810"
"In post","2021","Bradford","Female","Finance","270","210","23300","21440"
"In post","2021","Bradford","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","No function","590","500","25920","21440"
"In post","2021","Bradford","Female","Project Delivery","70","70","42000","38630"
"In post","2021","Bradford","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Female","Unknown","560","470","25550","27570"
"In post","2021","Bradford","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Debt","150","150","23040","20140"
"In post","2021","Bradford","Male","Digital, Data & Technology","160","150","37290","31840"
"In post","2021","Bradford","Male","Finance","120","120","24260","20140"
"In post","2021","Bradford","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","No function","360","340","26470","22850"
"In post","2021","Bradford","Male","Project Delivery","60","60","38000","38630"
"In post","2021","Bradford","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bradford","Male","Unknown","340","320","24880","27570"
"In post","2021","Breckland and South Norfolk","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","No function","170","160","27900","24620"
"In post","2021","Breckland and South Norfolk","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Female","Unknown","40","40","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","No function","260","250","28330","26300"
"In post","2021","Breckland and South Norfolk","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Breckland and South Norfolk","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","No function","150","140","27200","23500"
"In post","2021","Brent","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Female","Property","70","60","34610","29760"
"In post","2021","Brent","Female","Unknown","170","150","30230","31060"
"In post","2021","Brent","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Male","No function","40","40","[c]","[c]"
"In post","2021","Brent","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brent","Male","Property","70","70","39460","36400"
"In post","2021","Brent","Male","Unknown","90","90","30830","31060"
"In post","2021","Bridgend and Neath Port Talbot","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","No function","150","140","27320","23170"
"In post","2021","Bridgend and Neath Port Talbot","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Female","Unknown","330","280","25940","27570"
"In post","2021","Bridgend and Neath Port Talbot","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","No function","80","70","33870","36410"
"In post","2021","Bridgend and Neath Port Talbot","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bridgend and Neath Port Talbot","Male","Unknown","130","130","25200","26620"
"In post","2021","Brighton and Hove","Female","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Legal","80","80","41640","36240"
"In post","2021","Brighton and Hove","Female","No function","160","140","27120","22920"
"In post","2021","Brighton and Hove","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Female","Unknown","170","150","27460","27570"
"In post","2021","Brighton and Hove","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Legal","40","40","[c]","[c]"
"In post","2021","Brighton and Hove","Male","No function","70","70","25330","20650"
"In post","2021","Brighton and Hove","Male","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Brighton and Hove","Male","Unknown","110","110","27620","27570"
"In post","2021","Bristol, City of","Female","Analysis","80","70","38750","33520"
"In post","2021","Bristol, City of","Female","Commercial","50","50","[c]","[c]"
"In post","2021","Bristol, City of","Female","Communications","60","50","37300","35900"
"In post","2021","Bristol, City of","Female","Counter Fraud","160","150","34130","31810"
"In post","2021","Bristol, City of","Female","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Digital, Data & Technology","150","150","39760","37300"
"In post","2021","Bristol, City of","Female","Finance","80","70","37110","34290"
"In post","2021","Bristol, City of","Female","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Human Resources","110","100","40830","38530"
"In post","2021","Bristol, City of","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Legal","130","120","39730","34480"
"In post","2021","Bristol, City of","Female","No function","1940","1760","34770","30210"
"In post","2021","Bristol, City of","Female","Project Delivery","90","80","43000","40140"
"In post","2021","Bristol, City of","Female","Property","90","80","33330","31070"
"In post","2021","Bristol, City of","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Female","Unknown","550","460","26430","27570"
"In post","2021","Bristol, City of","Male","Analysis","80","70","39900","39250"
"In post","2021","Bristol, City of","Male","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Communications","40","40","[c]","[c]"
"In post","2021","Bristol, City of","Male","Counter Fraud","230","220","36220","31810"
"In post","2021","Bristol, City of","Male","Debt","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Digital, Data & Technology","220","220","41830","39250"
"In post","2021","Bristol, City of","Male","Finance","70","70","43460","37430"
"In post","2021","Bristol, City of","Male","Grants Management","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Human Resources","50","50","[c]","[c]"
"In post","2021","Bristol, City of","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Legal","100","100","44400","45440"
"In post","2021","Bristol, City of","Male","No function","1730","1660","38210","31900"
"In post","2021","Bristol, City of","Male","Project Delivery","70","70","43550","38630"
"In post","2021","Bristol, City of","Male","Property","90","90","39900","40380"
"In post","2021","Bristol, City of","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Bristol, City of","Male","Unknown","340","320","26330","27570"
"In post","2021","Bromley","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Female","No function","110","100","24770","22450"
"In post","2021","Bromley","Female","Unknown","200","180","31070","31060"
"In post","2021","Bromley","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Bromley","Male","No function","50","50","[c]","[c]"
"In post","2021","Bromley","Male","Unknown","80","80","31340","31060"
"In post","2021","Buckinghamshire CC","Female","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Commercial","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Finance","80","70","37870","35300"
"In post","2021","Buckinghamshire CC","Female","Human Resources","30","30","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","No function","380","350","29890","28200"
"In post","2021","Buckinghamshire CC","Female","Project Delivery","90","80","37350","35300"
"In post","2021","Buckinghamshire CC","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Female","Unknown","330","300","28110","27570"
"In post","2021","Buckinghamshire CC","Male","Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Commercial","40","40","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Digital, Data & Technology","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Finance","60","60","39740","35300"
"In post","2021","Buckinghamshire CC","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","No function","350","340","31780","31810"
"In post","2021","Buckinghamshire CC","Male","Project Delivery","50","50","42240","38460"
"In post","2021","Buckinghamshire CC","Male","Property","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Security","[c]","[c]","[c]","[c]"
"In post","2021","Buckinghamshire CC","Male","Unknown","140","140","30380","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","No function","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Property","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Security","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Female","Unknown","60","50","26840","27570"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Caithness and Sutherland and Ross and Cromarty","Male","Legal","[c]","[c]","[c]","[c]"
