"Status","Year","Function_of_post","Disability","Parent_department","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Internal Audit","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Declared non-disabled","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Declared non-disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Declared non-disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Undeclared","HM Treasury","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Internal Audit","Unknown","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Attorney General's Departments","40","40","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Attorney General's Departments","200","200","42770","43920"
"New entrant CS","2021","Legal","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Ministry of Justice","80","80","28130","26410"
"New entrant CS","2021","Legal","Declared non-disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Scottish Government","60","50","29000","33550"
"New entrant CS","2021","Legal","Declared non-disabled","UK Export Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","UK Supreme Court","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Declared non-disabled","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Ministry of Justice","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Undeclared","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Attorney General's Departments","700","680","33470","26970"
"New entrant CS","2021","Legal","Unknown","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Department for Business, Energy and Industrial Strategy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","HM Revenue and Customs","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Ministry of Justice","100","100","30320","26960"
"New entrant CS","2021","Legal","Unknown","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal","Unknown","Scottish Government","60","50","23630","20850"
"New entrant CS","2021","Legal","Unknown","Welsh Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Cabinet Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department for Business, Energy and Industrial Strategy","60","60","32170","33570"
"New entrant CS","2021","No function","Declared disabled","Department for Digital, Culture, Media and Sport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department for Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department for Environment, Food and Rural Affairs","120","110","31310","29000"
"New entrant CS","2021","No function","Declared disabled","Department for International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department for Transport","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department for Work and Pensions","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Department of Health and Social Care","140","130","31650","28590"
"New entrant CS","2021","No function","Declared disabled","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","HM Revenue and Customs","70","60","24360","20140"
"New entrant CS","2021","No function","Declared disabled","HM Treasury","30","30","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Ministry of Defence","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Ministry of Housing, Communities and Local Government","30","30","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Ministry of Justice","470","460","23680","22850"
"New entrant CS","2021","No function","Declared disabled","National Crime Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Office for Standards in Education","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Scottish Government","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","The National Archives","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","United Kingdom Statistics Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Wales Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared disabled","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Attorney General's Departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Cabinet Office","220","220","36280","28000"
"New entrant CS","2021","No function","Declared non-disabled","Chancellor's other departments","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Charity Commission","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Department for Business, Energy and Industrial Strategy","480","470","35600","33570"
"New entrant CS","2021","No function","Declared non-disabled","Department for Digital, Culture, Media and Sport","180","180","37100","34020"
"New entrant CS","2021","No function","Declared non-disabled","Department for Education","40","40","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Department for Environment, Food and Rural Affairs","750","730","30970","29180"
"New entrant CS","2021","No function","Declared non-disabled","Department for International Trade","100","100","34510","31800"
"New entrant CS","2021","No function","Declared non-disabled","Department for Transport","410","390","29790","26350"
"New entrant CS","2021","No function","Declared non-disabled","Department for Work and Pensions","130","130","31840","26370"
"New entrant CS","2021","No function","Declared non-disabled","Department of Health and Social Care","1560","1360","34540","31370"
"New entrant CS","2021","No function","Declared non-disabled","ESTYN","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Food Standards Agency","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","HM Land Registry","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","HM Revenue and Customs","680","670","22380","20140"
"New entrant CS","2021","No function","Declared non-disabled","HM Treasury","210","210","31810","28500"
"New entrant CS","2021","No function","Declared non-disabled","Ministry of Defence","110","110","30440","28650"
"New entrant CS","2021","No function","Declared non-disabled","Ministry of Housing, Communities and Local Government","160","150","36420","33210"
"New entrant CS","2021","No function","Declared non-disabled","Ministry of Justice","4020","3910","23370","22850"
"New entrant CS","2021","No function","Declared non-disabled","National Crime Agency","60","60","36720","34140"
"New entrant CS","2021","No function","Declared non-disabled","Northern Ireland Office","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Office for Standards in Education","100","100","55990","51360"
"New entrant CS","2021","No function","Declared non-disabled","Office of Gas and Electricity Markets","190","190","31900","25750"
"New entrant CS","2021","No function","Declared non-disabled","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Office of Rail and Road","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Other Cabinet Office Agencies","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Declared non-disabled","Scottish Government","110","100","22150","20760"
