"Status","Year","Sexual_orientation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Mid Lancashire","80","80","33780","29700"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","North Yorkshire CC","120","110","33680","30230"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Northumberland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Nottingham","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Perth and Kinross and Stirling","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Peterborough","70","70","38800","36970"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Plymouth","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Powys","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Sheffield","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Shropshire CC","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Solihull","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Somerset","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South Nottinghamshire","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","South West Wales","110","100","28500","25190"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Staffordshire CC","60","50","31090","28160"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Suffolk","210","200","33410","29270"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Thurrock","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Tyneside","310","290","33270","29690"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Warrington","100","100","42460","47550"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Cumbria","170","150","25840","24920"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Kent","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Surrey","580","550","36410","32560"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Westminster","1630","1580","45300","39830"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","Worcestershire","270","250","34570","30230"
"In post","2021","Heterosexual / straight","Department for Environment, Food and Rural Affairs","York","500","490","36720","35900"
"In post","2021","Heterosexual / straight","Department for International Trade","Berkshire","90","90","46080","51970"
"In post","2021","Heterosexual / straight","Department for International Trade","Birmingham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Manchester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Nottingham","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Overseas","90","90","57150","55650"
"In post","2021","Heterosexual / straight","Department for International Trade","Tyneside","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","West Surrey","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for International Trade","Westminster","1290","1270","45990","39440"
"In post","2021","Heterosexual / straight","Department for Transport","Aberdeen City and Aberdeenshire","60","60","32760","27680"
"In post","2021","Heterosexual / straight","Department for Transport","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Ards and North Down","40","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Barnet","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Barnsley, Doncaster and Rotherham","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bedford","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Berkshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bexley and Greenwich","30","30","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Birmingham","90","80","32170","30730"
"In post","2021","Heterosexual / straight","Department for Transport","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Blackpool","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bradford","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Bristol, City of","310","290","35870","31860"
"In post","2021","Heterosexual / straight","Department for Transport","Bromley","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Buckinghamshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Cardiff and Vale of Glamorgan","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Cornwall and Isles of Scilly","40","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Croydon","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Darlington","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Derby","50","40","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Dorset CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Dudley","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Durham CC","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","Ealing","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2021","Heterosexual / straight","Department for Transport","East Cumbria","[c]","[c]","[c]","[c]"
