"Status","Year","Region_ITL2","Ethnicity","Responsibility_level","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","North Yorkshire","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","AA/AO","60","50","22260","20800"
"New entrant CS","2021","North Yorkshire","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","White","AA/AO","120","110","21170","20920"
"New entrant CS","2021","North Yorkshire","White","EO","150","140","26920","27570"
"New entrant CS","2021","North Yorkshire","White","G6/G7","40","40","[c]","[c]"
"New entrant CS","2021","North Yorkshire","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","North Yorkshire","White","SEO/HEO","100","100","34200","33000"
"New entrant CS","2021","North Yorkshire","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","AA/AO","120","110","20200","20140"
"New entrant CS","2021","Northern Ireland","Unknown","EO","50","50","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","AA/AO","100","90","20220","20140"
"New entrant CS","2021","Northern Ireland","White","EO","40","40","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","AA/AO","480","470","20310","20140"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","EO","250","250","25780","25560"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","SEO/HEO","80","80","32740","31810"
"New entrant CS","2021","Northumberland and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","AA/AO","810","800","20770","21010"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","EO","470","470","26600","27570"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","G6/G7","50","50","53520","51250"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","SEO/HEO","170","160","33840","31990"
"New entrant CS","2021","Northumberland and Tyne and Wear","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Asian","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Asian","EO","160","160","31010","31060"
"New entrant CS","2021","Outer London - East and North East","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Black","AA/AO","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Black","EO","140","140","31090","31060"
"New entrant CS","2021","Outer London - East and North East","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","AA/AO","100","100","25110","25110"
"New entrant CS","2021","Outer London - East and North East","Unknown","EO","80","80","30640","31060"
"New entrant CS","2021","Outer London - East and North East","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","White","AA/AO","100","100","25740","25110"
"New entrant CS","2021","Outer London - East and North East","White","EO","120","110","31090","31060"
"New entrant CS","2021","Outer London - East and North East","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","White","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - East and North East","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","EO","40","40","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Black","AA/AO","50","50","[c]","[c]"
"New entrant CS","2021","Outer London - South","Black","EO","80","80","30980","31060"
"New entrant CS","2021","Outer London - South","Black","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Black","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Black","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Chinese","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Undeclared","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","AA/AO","120","120","23080","24120"
"New entrant CS","2021","Outer London - South","Unknown","EO","140","140","29520","28650"
"New entrant CS","2021","Outer London - South","Unknown","G6/G7","60","60","62020","57430"
"New entrant CS","2021","Outer London - South","Unknown","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","Unknown","SEO/HEO","150","150","36280","36160"
"New entrant CS","2021","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","White","AA/AO","70","70","24010","25080"
"New entrant CS","2021","Outer London - South","White","EO","140","140","30940","31060"
"New entrant CS","2021","Outer London - South","White","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","White","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - South","White","SEO/HEO","50","50","37400","36160"
"New entrant CS","2021","Outer London - South","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Asian","AA/AO","70","60","23930","24660"
"New entrant CS","2021","Outer London - West and North West","Asian","EO","210","210","30720","31060"
"New entrant CS","2021","Outer London - West and North West","Asian","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Asian","SCS","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Asian","SEO/HEO","30","30","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Outer London - West and North West","Black","AA/AO","40","40","[c]","[c]"
