"Status","Year","Region_ITL2","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2022","South Yorkshire","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Digital, Data and Technology","450","440","43700","40670"
"In post","2022","South Yorkshire","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Commercial","150","140","35240","32320"
"In post","2022","South Yorkshire","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Digital, Data and Technology","50","40","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Finance","300","290","39400","35310"
"In post","2022","South Yorkshire","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Human Resources","160","150","37830","33170"
"In post","2022","South Yorkshire","Human Resources","Operational Delivery","30","30","[c]","[c]"
"In post","2022","South Yorkshire","Human Resources","Unknown","30","30","[c]","[c]"
"In post","2022","South Yorkshire","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Legal","Legal","60","50","50330","51470"
"In post","2022","South Yorkshire","Legal","Operational Delivery","80","70","25010","22200"
"In post","2022","South Yorkshire","Legal","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Legal","30","30","[c]","[c]"
"In post","2022","South Yorkshire","No function","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Operational Delivery","4020","3600","28290","27570"
"In post","2022","South Yorkshire","No function","Other","120","100","33260","27570"
"In post","2022","South Yorkshire","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Policy","610","570","42300","36960"
"In post","2022","South Yorkshire","No function","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Psychology","40","40","[c]","[c]"
"In post","2022","South Yorkshire","No function","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Policy","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Project Delivery","Project Delivery","110","90","40030","35310"
"In post","2022","South Yorkshire","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Legal","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Property","Property","170","160","40300","36500"
"In post","2022","South Yorkshire","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Security","Security","120","120","37110","38750"
"In post","2022","South Yorkshire","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Communications","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Digital, Data and Technology","130","120","50010","52070"
"In post","2022","South Yorkshire","Unknown","Economics","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Finance","40","40","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Human Resources","40","30","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Intelligence Analysis","80","70","28420","25310"
"In post","2022","South Yorkshire","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Operational Delivery","2070","1890","25900","24880"
"In post","2022","South Yorkshire","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Other","130","120","29550","25310"
"In post","2022","South Yorkshire","Unknown","Policy","210","200","41680","37450"
"In post","2022","South Yorkshire","Unknown","Project Delivery","110","110","39970","37450"
"In post","2022","South Yorkshire","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Security","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","South Yorkshire","Unknown","Unknown","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Geography","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Commercial","50","50","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Communications","Communications","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Communications","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Counter Fraud","Counter Fraud","210","190","23800","21260"
"In post","2022","Southern Scotland","Counter Fraud","Legal","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Counter Fraud","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Counter Fraud","Tax","60","50","34140","28920"
"In post","2022","Southern Scotland","Debt","Operational Delivery","270","250","23240","21250"
"In post","2022","Southern Scotland","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Digital, Data & Technology","Digital, Data and Technology","210","210","41300","38500"
"In post","2022","Southern Scotland","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Digital, Data & Technology","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Digital, Data & Technology","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Finance","70","60","36880","33930"
"In post","2022","Southern Scotland","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Operational Delivery","130","120","27080","21250"
"In post","2022","Southern Scotland","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Human Resources","50","50","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Operational Delivery","30","30","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Other","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Tax","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Internal Audit","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Internal Audit","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Internal Audit","Other","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Legal","Legal","110","100","53130","53490"
"In post","2022","Southern Scotland","No function","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","No function","Operational Delivery","2630","2300","26360","26590"
"In post","2022","Southern Scotland","No function","Other","70","60","28530","27570"
"In post","2022","Southern Scotland","No function","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","No function","Policy","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","No function","Tax","280","260","31650","33080"
"In post","2022","Southern Scotland","No function","Unknown","60","60","24030","21250"
"In post","2022","Southern Scotland","No function","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Commercial","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Finance","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2022","Southern Scotland","Project Delivery","Operational Delivery","70","70","33690","26820"
"In post","2022","Southern Scotland","Project Delivery","Other","220","220","29490","25080"
"In post","2022","Southern Scotland","Project Delivery","Policy","110","110","49490","49920"
